captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,PRE 79,79,806521,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,60,21472,https://images.tcggo.com/tcggo/storage/21494/dunsparce-pre-79-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21472,https://www.tcggo.com/external/tcgplayer/21472,Dunsparce,Dunsparce 79,0.06,0.05,19917,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,dunsparce,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/dunsparce-79,sv8pt5-79,610434,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,PRE 80,80,805471,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,140,21473,https://images.tcggo.com/tcggo/storage/21495/dudunsparce-pre-80-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21473,https://www.tcggo.com/external/tcgplayer/21473,Dudunsparce,Dudunsparce 80,0.44,0.53,2147,EUR,[],,,,,,,,0.02,0.09,0.09,0.1,0.1,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,rare,dudunsparce,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/dudunsparce-80,sv8pt5-80,610435,singles
2026-08-23T17:19:56+02:00,515,Keisin,keisin,PRE 81,81,805473,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,130,21474,https://images.tcggo.com/tcggo/storage/21496/miltank-pre-81-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21474,https://www.tcggo.com/external/tcgplayer/21474,Miltank,Miltank 81,0.03,0.02,19451,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,miltank,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/miltank-81,sv8pt5-81,610436,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 82,82,805474,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21475,https://images.tcggo.com/tcggo/storage/21497/lugia-ex-pre-82-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21475,https://www.tcggo.com/external/tcgplayer/21475,Lugia ex,Lugia ex 82,2.1,2.3,635,EUR,[],,,,,,,,0.95,1.8,1.8,1,1,0.95,2,2,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.21,Double Rare,lugia-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/lugia-ex-82,sv8pt5-82,610437,singles
2026-08-23T17:19:56+02:00,463,Naoki Saito,naoki-saito,PRE 83,83,805475,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,60,21476,https://images.tcggo.com/tcggo/storage/21498/buneary-pre-83-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21476,https://www.tcggo.com/external/tcgplayer/21476,Buneary,Buneary 83,0.02,0.03,22133,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,buneary,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/buneary-83,sv8pt5-83,610438,singles
2026-08-23T17:19:56+02:00,499,Tika Matsuno,tika-matsuno,PRE 84,84,805476,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,90,21477,https://images.tcggo.com/tcggo/storage/21499/lopunny-pre-84-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21477,https://www.tcggo.com/external/tcgplayer/21477,Lopunny,Lopunny 84,0.03,0.03,13645,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,lopunny,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/lopunny-84,sv8pt5-84,610439,singles
2026-08-23T17:19:56+02:00,364,Toshinao Aoki,toshinao-aoki,PRE 85,85,805477,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,70,21478,https://images.tcggo.com/tcggo/storage/21500/fan-rotom-pre-85-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21478,https://www.tcggo.com/external/tcgplayer/21478,Fan Rotom,Fan Rotom 85,0.04,0.05,12358,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,fan-rotom,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/fan-rotom-85,sv8pt5-85,610440,singles
2026-08-23T17:19:56+02:00,500,chibi,chibi,PRE 86,86,805478,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,160,21479,https://images.tcggo.com/tcggo/storage/21501/regigigas-pre-86-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21479,https://www.tcggo.com/external/tcgplayer/21479,Regigigas,Regigigas 86,0.04,0.04,18035,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,regigigas,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/regigigas-86-1,sv8pt5-86,610441,singles
2026-08-23T17:19:56+02:00,545,Amelicart,amelicart,PRE 87,87,805479,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,70,21480,https://images.tcggo.com/tcggo/storage/21502/shaymin-pre-87-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21480,https://www.tcggo.com/external/tcgplayer/21480,Shaymin,Shaymin 87,0.02,0.02,19167,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,shaymin,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/shaymin-87,sv8pt5-87,610442,singles
2026-08-23T17:19:56+02:00,515,Keisin,keisin,PRE 88,88,805480,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,100,21481,https://images.tcggo.com/tcggo/storage/21503/furfrou-pre-88-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21481,https://www.tcggo.com/external/tcgplayer/21481,Furfrou,Furfrou 88,0.03,0.03,13899,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,furfrou,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/furfrou-88,sv8pt5-88,610443,singles
2026-08-23T17:19:56+02:00,382,KEIICHIRO ITO,keiichiro-ito,PRE 89,89,805481,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,80,21482,https://images.tcggo.com/tcggo/storage/21504/hawlucha-pre-89-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21482,https://www.tcggo.com/external/tcgplayer/21482,Hawlucha,Hawlucha 89,0.02,0.03,19425,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,hawlucha,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/hawlucha-89,sv8pt5-89,610444,singles
2026-08-23T17:19:56+02:00,420,Masako Tomii,masako-tomii,PRE 90,90,805482,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,60,21483,https://images.tcggo.com/tcggo/storage/21505/noibat-pre-90-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21483,https://www.tcggo.com/external/tcgplayer/21483,Noibat,Noibat 90,0.03,0.03,23199,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,noibat,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/noibat-90,sv8pt5-90,610445,singles
2026-08-23T17:19:56+02:00,511,PLANETA Igarashi,planeta-igarashi,PRE 91,91,805483,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,270,21484,https://images.tcggo.com/tcggo/storage/21506/noivern-ex-pre-91-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21484,https://www.tcggo.com/external/tcgplayer/21484,Noivern ex,Noivern ex 91,0.61,0.68,1859,EUR,[],,,,,,,,0.24,0.25,0.25,0.23,0.23,0.24,0.45,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.67,Double Rare,noivern-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/noivern-ex-91,sv8pt5-91,610446,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 92,92,805484,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,230,21485,https://images.tcggo.com/tcggo/storage/21507/terapagos-ex-pre-92-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21485,https://www.tcggo.com/external/tcgplayer/21485,Terapagos ex,Terapagos ex 92,1.03,0.92,1256,EUR,[],,,,,,,,0.25,0.49,0.49,0.25,0.25,0.25,0.49,0.49,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.69,Double Rare,terapagos-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/terapagos-ex-92,sv8pt5-92,610447,singles
2026-08-23T17:19:56+02:00,426,Akira Komayama,akira-komayama,PRE 93,93,805487,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21486,https://images.tcggo.com/tcggo/storage/21508/amarys-pre-93-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21486,https://www.tcggo.com/external/tcgplayer/21486,Amarys,Amarys 93,0.03,0.03,16592,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,amarys,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/amarys-93,sv8pt5-93,610448,singles
2026-08-23T17:19:56+02:00,455,MARINA Chikazawa,marina-chikazawa,PRE 94,94,805488,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21487,https://images.tcggo.com/tcggo/storage/21509/area-zero-underdepths-pre-94-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21487,https://www.tcggo.com/external/tcgplayer/21487,Area Zero Underdepths,Area Zero Underdepths 94,0.05,0.07,16700,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,area-zero-underdepths,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/area-zero-underdepths-94,sv8pt5-94,610449,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 95,95,805489,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21488,https://images.tcggo.com/tcggo/storage/21510/binding-mochi-pre-95-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21488,https://www.tcggo.com/external/tcgplayer/21488,Binding Mochi,Binding Mochi 95,0.05,0.05,17686,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,binding-mochi,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/binding-mochi-95,sv8pt5-95,610450,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PRE 96,96,805490,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21489,https://images.tcggo.com/tcggo/storage/21511/black-belts-training-pre-96-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21489,https://www.tcggo.com/external/tcgplayer/21489,Black Belt's Training,Black Belt's Training 96,0.04,0.03,16412,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,black-belts-training,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/black-belts-training-96,sv8pt5-96,610451,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PRE 97,97,805491,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21490,https://images.tcggo.com/tcggo/storage/21512/black-belts-training-pre-97-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21490,https://www.tcggo.com/external/tcgplayer/21490,Black Belt's Training,Black Belt's Training 97,0.03,0.03,16838,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,black-belts-training,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/black-belts-training-97,sv8pt5-97,610452,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PRE 98,98,805492,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21491,https://images.tcggo.com/tcggo/storage/21513/black-belts-training-pre-98-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21491,https://www.tcggo.com/external/tcgplayer/21491,Black Belt's Training,Black Belt's Training 98,0.04,0.04,16714,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,black-belts-training,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/black-belts-training-98,sv8pt5-98,610453,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PRE 99,99,805493,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21492,https://images.tcggo.com/tcggo/storage/21514/black-belts-training-pre-99-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21492,https://www.tcggo.com/external/tcgplayer/21492,Black Belt's Training,Black Belt's Training 99,0.03,0.02,17095,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,black-belts-training,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/black-belts-training-99,sv8pt5-99,610454,singles
2026-08-23T17:19:56+02:00,463,Naoki Saito,naoki-saito,PRE 100,100,805494,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21493,https://images.tcggo.com/tcggo/storage/21515/briar-pre-100-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21493,https://www.tcggo.com/external/tcgplayer/21493,Briar,Briar 100,0.04,0.04,18143,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,briar,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/briar-100,sv8pt5-100,610455,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,PRE 101,101,805495,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21494,https://images.tcggo.com/tcggo/storage/21516/buddy-buddy-poffin-pre-101-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21494,https://www.tcggo.com/external/tcgplayer/21494,Buddy-Buddy Poffin,Buddy-Buddy Poffin 101,0.1,0.09,15973,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Uncommon,buddy-buddy-poffin,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/buddy-buddy-poffin-101,sv8pt5-101,610456,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,PRE 102,102,805496,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21495,https://images.tcggo.com/tcggo/storage/21517/bug-catching-set-pre-102-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21495,https://www.tcggo.com/external/tcgplayer/21495,Bug Catching Set,Bug Catching Set 102,0.09,0.11,16745,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,bug-catching-set,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/bug-catching-set-102,sv8pt5-102,610457,singles
2026-08-23T17:19:56+02:00,454,kantaro,kantaro,PRE 103,103,805497,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21496,https://images.tcggo.com/tcggo/storage/21518/carmine-pre-103-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21496,https://www.tcggo.com/external/tcgplayer/21496,Carmine,Carmine 103,0.06,0.05,19631,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,carmine,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/carmine-103,sv8pt5-103,610458,singles
2026-08-23T17:19:56+02:00,398,Taira Akitsu,taira-akitsu,PRE 104,104,805498,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21497,https://images.tcggo.com/tcggo/storage/21519/ciphermaniacs-codebreaking-pre-104-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21497,https://www.tcggo.com/external/tcgplayer/21497,Ciphermaniac's Codebreaking,Ciphermaniac's Codebreaking 104,0.05,0.05,16743,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Uncommon,ciphermaniacs-codebreaking,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/ciphermaniacs-codebreaking-104,sv8pt5-104,610459,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,PRE 105,105,805499,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21498,https://images.tcggo.com/tcggo/storage/21520/crispin-pre-105-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21498,https://www.tcggo.com/external/tcgplayer/21498,Crispin,Crispin 105,0.1,0.09,10286,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,crispin,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/crispin-105,sv8pt5-105,610460,singles
