captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,414,kodama,kodama,PAR 202,202,740745,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,160,2419,https://images.tcggo.com/tcggo/storage/2431/garganacl-par-202-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2419,https://www.tcggo.com/external/tcgplayer/2419,Garganacl,Garganacl 202,3.89,3.34,362,EUR,,,,,,,,90,,19,3,2,2,4.9,4.9,3.5,4.2,4.2,1.79,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.07,3.05,Illustration Rare,garganacl,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/garganacl-202,sv4-202,523883,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,PAR 203,203,740746,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,140,2420,https://images.tcggo.com/tcggo/storage/2432/slither-wing-par-203-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2420,https://www.tcggo.com/external/tcgplayer/2420,Slither Wing,Slither Wing 203,3.9,3.88,459,EUR,,,,,,,,55,,,3.5,2.7,2.7,3.9,3.9,3.5,5,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.5,3.85,Illustration Rare,slither-wing,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/slither-wing-203,sv4-203,523884,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,PAR 204,204,740747,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2421,https://images.tcggo.com/tcggo/storage/2433/garbodor-par-204-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2421,https://www.tcggo.com/external/tcgplayer/2421,Garbodor,Garbodor 204,8.18,8.41,253,EUR,,,,,,,,129,,,9.45,5,5,7.3,7.3,9.45,7.69,7.69,4.8,4.8,USD,41.92,4,,,,,24.35,1,,,102.38,1,,,,,23.08,1,,,156.31,5,,,17.79,4,28.58,5,,,,,,,,,,,19.89,2,EUR,17.69,10.09,Illustration Rare,garbodor,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/garbodor-204,sv4-204,523885,singles
2026-08-23T17:19:56+02:00,,420,Masako Tomii,masako-tomii,PAR 205,205,740748,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,130,2422,https://images.tcggo.com/tcggo/storage/2434/yveltal-par-205-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2422,https://www.tcggo.com/external/tcgplayer/2422,Yveltal,Yveltal 205,18.16,19.22,303,EUR,,,,,,,,199,,80,19.99,12.5,12.5,20,20,19.99,26.5,29,10.95,11,USD,88.52,5,27.82,1,21.84,2,32.06,5,,,53.37,5,,,,,19.1,2,,,152.71,5,20.08,2,18.32,5,31.14,5,,,,,,,140,3,,,25,5,EUR,27.8,17.09,Illustration Rare,yveltal,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/yveltal-205,sv4-205,523886,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,PAR 206,206,740749,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2423,https://images.tcggo.com/tcggo/storage/2435/morpeko-par-206-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2423,https://www.tcggo.com/external/tcgplayer/2423,Morpeko,Morpeko 206,20.04,19.54,199,EUR,,,,,,,40,250,,55,24.71,17,17,20,20,24.71,19.98,19.98,7.9,7.9,USD,87.38,5,,,,,22.74,5,,,71.36,5,,,,,24.09,5,,,189.56,5,31.22,1,24.2,5,37.55,5,,,,,31.22,1,115.53,4,,,36,5,EUR,49.81,25.64,Illustration Rare,morpeko,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/morpeko-206,sv4-206,523887,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,PAR 207,207,740750,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2424,https://images.tcggo.com/tcggo/storage/2436/brute-bonnet-par-207-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2424,https://www.tcggo.com/external/tcgplayer/2424,Brute Bonnet,Brute Bonnet 207,10.74,11.43,312,EUR,,,,,,,,229,,50,12,7.5,7.5,7,7,12,9.98,9.98,6.5,6.5,USD,49.55,5,,,,,16.44,2,,,40.13,5,,,,,17.83,3,,,201.03,5,14.9,1,17.86,5,29.69,5,,,,,17.84,1,88.34,4,,,17.98,4,EUR,15.93,8.55,Illustration Rare,brute-bonnet,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/brute-bonnet-207,sv4-207,523888,singles
2026-08-23T17:19:56+02:00,,415,nisimono,nisimono,PAR 208,208,740751,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,180,2425,https://images.tcggo.com/tcggo/storage/2437/steelix-par-208-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2425,https://www.tcggo.com/external/tcgplayer/2425,Steelix,Steelix 208,27.22,28.95,341,EUR,,,,,130,,,75,,55,25,17,17,18,18,25,24.5,24.5,15.5,15.5,USD,69.43,5,,,,,29.99,5,,,49.35,5,,,,,,,,,138.32,5,11.5,5,16.07,5,31.4,5,,,,,,,113.36,5,,,39,2,EUR,35.51,26.52,Illustration Rare,steelix,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/steelix-208,sv4-208,523889,singles
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,PAR 209,209,816828,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,140,2426,https://images.tcggo.com/tcggo/storage/2438/ferrothorn-par-209-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2426,https://www.tcggo.com/external/tcgplayer/2426,Ferrothorn,Ferrothorn 209,4.67,4.71,303,EUR,[],,,,,,,,,,4,3.9,3.9,5.95,5.95,4,6.5,6.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.26,4.18,Illustration Rare,ferrothorn,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/ferrothorn-209,sv4-209,523890,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,PAR 210,210,740753,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,150,2427,https://images.tcggo.com/tcggo/storage/2439/aegislash-par-210-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2427,https://www.tcggo.com/external/tcgplayer/2427,Aegislash,Aegislash 210,6.98,11.37,273,EUR,,,,,29,,,130,,35,6.49,4.3,4.3,8.5,8.5,6.49,7.9,7.9,3.6,3.6,USD,,,,,,,,,,,,,5.61,1,,,,,,,110.27,5,,,10.76,3,21.52,5,,,,,,,,,,,,,EUR,11.06,6.06,Illustration Rare,aegislash,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/aegislash-210,sv4-210,523891,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,PAR 211,211,740754,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2428,https://images.tcggo.com/tcggo/storage/2440/aipom-par-211-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2428,https://www.tcggo.com/external/tcgplayer/2428,Aipom,Aipom 211,14.96,14.26,229,EUR,,,,,,,,190,,50,18,14.41,14.41,19,19,18,8.8,8.8,4.5,4.5,USD,42.11,1,,,,,28.68,2,,,49.34,5,,,,,10.7,1,,,128.96,5,,,26.42,5,47.69,5,,,,,,,170.45,1,,,,,EUR,25.02,10.4,Illustration Rare,aipom,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/aipom-211,sv4-211,523892,singles
2026-08-23T17:19:56+02:00,,536,NC Empire,nc-empire,PAR 212,212,740755,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,100,2429,https://images.tcggo.com/tcggo/storage/2442/loudred-par-212-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2429,https://www.tcggo.com/external/tcgplayer/2429,Loudred,Loudred 212,9.57,12.03,291,EUR,,,,,79,,,100,,44,11,4.99,4.99,14.85,14.85,11,9.99,9.99,6,6,USD,49.07,5,,,,,21.25,5,6.32,1,37.37,5,,,,,13.86,2,,,84.48,5,,,14.21,4,25.38,5,,,,,20,1,80.63,2,,,24.3,2,EUR,15.5,10.37,Illustration Rare,loudred,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/loudred-212,sv4-212,523893,singles
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,PAR 213,213,740756,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,50,2430,https://images.tcggo.com/tcggo/storage/2441/swablu-par-213-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2430,https://www.tcggo.com/external/tcgplayer/2430,Swablu,Swablu 213,17.55,18.1,300,EUR,,,,,,,,159,,49,19.26,15,15,23,23,22.5,14,14,5.99,5.99,USD,48.61,5,,,,,18.06,3,7.07,1,53.65,5,,,,,,,,,134.18,5,15,1,17.8,5,31.21,5,,,,,13.42,1,89.5,2,,,15.24,1,EUR,21.09,18.33,Illustration Rare,swablu,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/swablu-213,sv4-213,523894,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,PAR 214,214,740757,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,150,2431,https://images.tcggo.com/tcggo/storage/2444/porygon-z-par-214-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2431,https://www.tcggo.com/external/tcgplayer/2431,Porygon-Z,Porygon-Z 214,7.2,7.12,311,EUR,[],,,,,,,,,,8.99,5.39,5.39,10.5,10.5,8.99,9.2,9.2,4,4,USD,41.92,5,,,,,17.36,2,,,52.17,5,,,,,12.47,4,,,138.27,5,,,15.24,5,31.22,5,,,,,,,133.76,1,,,19.62,1,EUR,13.35,8.32,Illustration Rare,porygon-z,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/porygon-z-214,sv4-214,523895,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,PAR 215,215,740758,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2432,https://images.tcggo.com/tcggo/storage/2443/cyclizar-par-215-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2432,https://www.tcggo.com/external/tcgplayer/2432,Cyclizar,Cyclizar 215,4.74,4.54,312,EUR,[],,,,,,,,,,3,3.3,3.3,5.5,5.5,3,4.95,4.95,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.78,4.54,Illustration Rare,cyclizar,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/cyclizar-215,sv4-215,523896,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,PAR 216,216,740759,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,130,2433,https://images.tcggo.com/tcggo/storage/2446/iron-jugulis-par-216-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2433,https://www.tcggo.com/external/tcgplayer/2433,Iron Jugulis,Iron Jugulis 216,5.45,5.41,319,EUR,,,,,,,28,130,,22,5,4,4,6,6,5,6.5,6.5,4,4,USD,55,1,,,,,,,,,,,,,,,,,,,67.99,5,,,8.86,1,21.43,5,,,17.74,1,,,,,,,,,EUR,9.14,7.26,Illustration Rare,iron-jugulis,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/iron-jugulis-216,sv4-216,523897,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 217,217,740760,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,250,2434,https://images.tcggo.com/tcggo/storage/2445/froslass-ex-par-217-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2434,https://www.tcggo.com/external/tcgplayer/2434,Froslass ex,Froslass ex 217,2.04,2.17,443,EUR,[],,,,,,,,,,0.6,0.85,1,3,3,0.6,2.18,2.18,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.38,1.68,Ultra Rare,froslass-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/froslass-ex-217,sv4-217,523898,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,PAR 218,218,740761,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2435,https://images.tcggo.com/tcggo/storage/2447/armarouge-ex-par-218-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2435,https://www.tcggo.com/external/tcgplayer/2435,Armarouge ex,Armarouge ex 218,2.01,2.05,426,EUR,[],,,,,,,,,,1.5,1.7,1.7,1.99,1.99,1.5,0.8,0.8,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.03,1.63,Ultra Rare,armarouge-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/armarouge-ex-218,sv4-218,523899,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 219,219,740762,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,320,2436,https://images.tcggo.com/tcggo/storage/2448/garchomp-ex-par-219-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2436,https://www.tcggo.com/external/tcgplayer/2436,Garchomp ex,Garchomp ex 219,5.12,6.31,352,EUR,,,,,,,,275,,,4,4,4,5,5,4,4,4,2.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.89,5.13,Ultra Rare,garchomp-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/garchomp-ex-219,sv4-219,523900,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 220,220,740763,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,310,2437,https://images.tcggo.com/tcggo/storage/2449/tsareena-ex-par-220-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2437,https://www.tcggo.com/external/tcgplayer/2437,Tsareena ex,Tsareena ex 220,2.2,2.31,488,EUR,[],,,,,,,,,,1.6,1.49,1.49,1.6,1.6,1.6,2.85,2.85,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.5,1.82,Ultra Rare,tsareena-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tsareena-ex-220,sv4-220,523901,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,PAR 221,221,740764,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,270,2438,https://images.tcggo.com/tcggo/storage/2450/golisopod-ex-par-221-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2438,https://www.tcggo.com/external/tcgplayer/2438,Golisopod ex,Golisopod ex 221,1.9,1.94,449,EUR,[],,,,,,,,,,1.6,1,1,3.5,3.5,1.6,2.49,2.49,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.56,1.65,Ultra Rare,golisopod-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/golisopod-ex-221,sv4-221,523902,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,PAR 222,222,740765,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,210,2439,https://images.tcggo.com/tcggo/storage/2451/tapu-koko-ex-par-222-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2439,https://www.tcggo.com/external/tcgplayer/2439,Tapu Koko ex,Tapu Koko ex 222,1.91,1.99,475,EUR,,,,,,,,60,,,1.8,1.29,1.29,2.95,2.95,1.8,2.99,2.99,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.85,1.7,Ultra Rare,tapu-koko-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tapu-koko-ex-222,sv4-222,523903,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,PAR 223,223,740766,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,230,2440,https://images.tcggo.com/tcggo/storage/2452/iron-hands-ex-par-223-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2440,https://www.tcggo.com/external/tcgplayer/2440,Iron Hands ex,Iron Hands ex 223,1.95,2.05,566,EUR,[],,,,,,,,,,1.73,1.15,1.15,4.3,4.3,1.73,2,2,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.5,2.32,Ultra Rare,iron-hands-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/iron-hands-ex-223,sv4-223,523904,singles
2026-08-23T17:19:56+02:00,,457,Eske Yoshinob,eske-yoshinob,PAR 224,224,740767,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2441,https://images.tcggo.com/tcggo/storage/2453/cofagrigus-ex-par-224-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2441,https://www.tcggo.com/external/tcgplayer/2441,Cofagrigus ex,Cofagrigus ex 224,1.83,1.94,464,EUR,[],,,,,,,,,,1,0.99,0.99,2,2,1.5,2.5,2.5,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.87,1.67,Ultra Rare,cofagrigus-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/cofagrigus-ex-224,sv4-224,523905,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,PAR 225,225,740768,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,220,2442,https://images.tcggo.com/tcggo/storage/2454/iron-valiant-ex-par-225-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2442,https://www.tcggo.com/external/tcgplayer/2442,Iron Valiant ex,Iron Valiant ex 225,2.45,2.62,493,EUR,[],,,,,,,,,,1.9,1.1,1.1,2.6,2.6,1.9,3.99,3.99,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.22,2.13,Ultra Rare,iron-valiant-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/iron-valiant-ex-225,sv4-225,523906,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 226,226,740773,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,220,2443,https://images.tcggo.com/tcggo/storage/2455/hoopa-ex-par-226-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2443,https://www.tcggo.com/external/tcgplayer/2443,Hoopa ex,Hoopa ex 226,2.65,2.62,402,EUR,[],,,,,,,,,,2.5,1.35,1.35,2.5,2.5,2.5,2.5,2.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.5,2.66,Ultra Rare,hoopa-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/hoopa-ex-226,sv4-226,523907,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 227,227,740770,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2444,https://images.tcggo.com/tcggo/storage/2456/toxtricity-ex-par-227-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2444,https://www.tcggo.com/external/tcgplayer/2444,Toxtricity ex,Toxtricity ex 227,2.43,2.39,398,EUR,[],,,,,,,,,,2,1.8,1.8,2.22,3.3,2,2.99,2.99,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.16,2.56,Ultra Rare,toxtricity-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/toxtricity-ex-227,sv4-227,523908,singles
