captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,WHT 85,85,836061,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23343,https://images.tcggo.com/tcggo/storage/23312/tool-scrapper.png,https://www.tcggo.com/external/cm/23343,https://www.tcggo.com/external/tcgplayer/23343,Tool Scrapper,Tool Scrapper 85,0.09,0.1,6158,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.18,Uncommon,tool-scrapper,Trainer,https://www.tcggo.com/pokemon/white-flare/tool-scrapper-85,rsv10pt5-85,642195,singles
2026-08-23T17:19:56+02:00,,,,,WHT 86,86,836062,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23344,https://images.tcggo.com/tcggo/storage/23313/ignition-energy.png,https://www.tcggo.com/external/cm/23344,https://www.tcggo.com/external/tcgplayer/23344,Ignition Energy,Ignition Energy 86,0.4,0.55,2538,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.03,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.35,0.25,Uncommon,ignition-energy,Energy,https://www.tcggo.com/pokemon/white-flare/ignition-energy-86,rsv10pt5-86,642201,singles
2026-08-23T17:19:56+02:00,,415,nisimono,nisimono,WHT 87,87,836071,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,50,23345,https://images.tcggo.com/tcggo/storage/23314/sewaddle.png,https://www.tcggo.com/external/cm/23345,https://www.tcggo.com/external/tcgplayer/23345,Sewaddle,Sewaddle 87,12.83,13.12,151,EUR,[],,,,,,,,,,,12.99,14.99,14.99,14,14,13,10,11,4.99,4.99,USD,,,,,,,,,,,,,,,53.52,1,,,,,160,1,,,,,,,,,,,,,,,,,EUR,16.42,10.93,Illustration Rare,sewaddle,Pokémon,https://www.tcggo.com/pokemon/white-flare/sewaddle-87,rsv10pt5-87,642202,singles
2026-08-23T17:19:56+02:00,,507,0313,0313,WHT 88,88,836072,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,80,23346,https://images.tcggo.com/tcggo/storage/23315/swadloon.png,https://www.tcggo.com/external/cm/23346,https://www.tcggo.com/external/tcgplayer/23346,Swadloon,Swadloon 88,8.39,8.72,159,EUR,[],,,,,,,,,,,7.5,8.5,8.5,4.5,4.5,8,7.5,7.5,4,4,USD,,,,,,,,,,,,,,,4.84,1,,,10.67,1,,,,,,,,,,,,,,,,,,,EUR,10.53,6.83,Illustration Rare,swadloon,Pokémon,https://www.tcggo.com/pokemon/white-flare/swadloon-88,rsv10pt5-88,642203,singles
2026-08-23T17:19:56+02:00,,769,mashu,mashu,WHT 89,89,836074,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,130,23347,https://images.tcggo.com/tcggo/storage/23316/leavanny.png,https://www.tcggo.com/external/cm/23347,https://www.tcggo.com/external/tcgplayer/23347,Leavanny,Leavanny 89,27.93,26.13,98,EUR,[],,,,,,,,,,,30.5,25,30,45,45,30.5,26,26,10,10,USD,,,,,,,,,,,,,,,18.17,1,,,,,,,,,,,40,1,,,,,,,,,,,EUR,34.25,17.9,Illustration Rare,leavanny,Pokémon,https://www.tcggo.com/pokemon/white-flare/leavanny-89,rsv10pt5-89,642204,singles
2026-08-23T17:19:56+02:00,,515,Keisin,keisin,WHT 90,90,836075,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23348,https://images.tcggo.com/tcggo/storage/23317/cottonee.png,https://www.tcggo.com/external/cm/23348,https://www.tcggo.com/external/tcgplayer/23348,Cottonee,Cottonee 90,6.98,7.16,148,EUR,[],,,,,,,,,,,7.99,5.29,6.85,6.9,6.9,7.99,7,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,8.68,5.8,Illustration Rare,cottonee,Pokémon,https://www.tcggo.com/pokemon/white-flare/cottonee-90-1,rsv10pt5-90,642205,singles
2026-08-23T17:19:56+02:00,,446,takashi shiraishi,takashi-shiraishi,WHT 91,91,836077,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23349,https://images.tcggo.com/tcggo/storage/23318/deerling.png,https://www.tcggo.com/external/cm/23349,https://www.tcggo.com/external/tcgplayer/23349,Deerling,Deerling 91,16.9,14.99,185,EUR,[],,,,,,,,,,,15.8,16,16,8,8,15.8,17,19.95,6,6,USD,44.47,2,,,,,17.91,1,,,,,,,,,,,20.8,1,,,,,,,,,,,,,,,,,,,EUR,19.57,12.82,Illustration Rare,deerling,Pokémon,https://www.tcggo.com/pokemon/white-flare/deerling-91,rsv10pt5-91,642206,singles
2026-08-23T17:19:56+02:00,,476,Yano Keiji,yano-keiji,WHT 92,92,836079,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,130,23350,https://images.tcggo.com/tcggo/storage/23319/sawsbuck.png,https://www.tcggo.com/external/cm/23350,https://www.tcggo.com/external/tcgplayer/23350,Sawsbuck,Sawsbuck 92,34.26,35.97,125,EUR,,,,,,,,,200,,85,37.5,37.99,41.95,23.5,23.5,37.5,35,35,14,14,USD,,,,,,,,,,,,,,,,,,,13.43,1,,,,,,,31.77,3,,,,,,,,,,,EUR,34.67,21.36,Illustration Rare,sawsbuck,Pokémon,https://www.tcggo.com/pokemon/white-flare/sawsbuck-92,rsv10pt5-92,642207,singles
2026-08-23T17:19:56+02:00,,399,Mékayu,mekayu,WHT 93,93,836080,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23351,https://images.tcggo.com/tcggo/storage/23320/shelmet.png,https://www.tcggo.com/external/cm/23351,https://www.tcggo.com/external/tcgplayer/23351,Shelmet,Shelmet 93,5.7,6.29,216,EUR,[],,,,,,,,,,,4.99,5,5.4,4.4,4.4,4.99,4.99,4.99,2.49,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.74,4.26,Illustration Rare,shelmet,Pokémon,https://www.tcggo.com/pokemon/white-flare/shelmet-93,rsv10pt5-93,642208,singles
2026-08-23T17:19:56+02:00,,480,Taiga Kasai,taiga-kasai,WHT 94,94,836081,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,100,23352,https://images.tcggo.com/tcggo/storage/23321/accelgor.png,https://www.tcggo.com/external/cm/23352,https://www.tcggo.com/external/tcgplayer/23352,Accelgor,Accelgor 94,18.74,15.83,105,EUR,,,,,35,,,,,,,18.5,18.9,18.9,19.5,19.5,18.5,22,22.85,5,5,USD,,,,,,,,,22.31,1,,,,,31.99,1,,,,,,,,,,,,,,,,,,,,,,,EUR,15.87,10.26,Illustration Rare,accelgor,Pokémon,https://www.tcggo.com/pokemon/white-flare/accelgor-94,rsv10pt5-94,642209,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,WHT 95,95,836083,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23353,https://images.tcggo.com/tcggo/storage/23322/virizion.png,https://www.tcggo.com/external/cm/23353,https://www.tcggo.com/external/tcgplayer/23353,Virizion,Virizion 95,35.99,39.7,110,EUR,,,,,,,,52,349,,,32,40,40,38,38,34.99,40,40,14,14,USD,,,,,,,,,,,,,,,,,,,,,96.72,2,,,,,29.99,1,,,,,,,,,,,EUR,26.67,21.91,Illustration Rare,virizion,Pokémon,https://www.tcggo.com/pokemon/white-flare/virizion-95,rsv10pt5-95,642210,singles
2026-08-23T17:19:56+02:00,,365,Orca,orca,WHT 96,96,836084,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23354,https://images.tcggo.com/tcggo/storage/23323/tepig.png,https://www.tcggo.com/external/cm/23354,https://www.tcggo.com/external/tcgplayer/23354,Tepig,Tepig 96,32.16,32.19,172,EUR,,,,,,100,,,,,69,29.4,26,26,28,28,29.4,34,34,25,25,USD,,,,,,,,,,,,,,,,,,,30,1,49.99,1,,,18.29,1,,,,,,,,,,,,,EUR,35.21,17.74,Illustration Rare,tepig,Pokémon,https://www.tcggo.com/pokemon/white-flare/tepig-96,rsv10pt5-96,642211,singles
2026-08-23T17:19:56+02:00,,467,Masa,masa,WHT 97,97,836086,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,110,23355,https://images.tcggo.com/tcggo/storage/23324/pignite.png,https://www.tcggo.com/external/cm/23355,https://www.tcggo.com/external/tcgplayer/23355,Pignite,Pignite 97,9.63,10.79,168,EUR,,,,,30,300,20,,,,,6.99,9,9,9.4,9.4,6.99,12.3,12.3,4.8,4.8,USD,,,,,,,,,,,,,,,,,,,,,208.47,1,,,,,21.83,2,,,,,,,,,,,EUR,11.85,8.2,Illustration Rare,pignite,Pokémon,https://www.tcggo.com/pokemon/white-flare/pignite-97,rsv10pt5-97,642212,singles
2026-08-23T17:19:56+02:00,,536,NC Empire,nc-empire,WHT 98,98,836088,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,180,23356,https://images.tcggo.com/tcggo/storage/23325/emboar.png,https://www.tcggo.com/external/cm/23356,https://www.tcggo.com/external/tcgplayer/23356,Emboar,Emboar 98,32.61,31.94,107,EUR,,,,,,,,,,,50,29.4,33.49,33.49,29,29,29.4,69.5,69.5,23.89,23.89,USD,,,,,,,,,,,,,23.93,1,,,,,,,213.41,2,,,,,,,,,,,,,,,,,EUR,38.99,29.83,Illustration Rare,emboar,Pokémon,https://www.tcggo.com/pokemon/white-flare/emboar-98,rsv10pt5-98,642213,singles
2026-08-23T17:19:56+02:00,,472,GOTO minori,goto-minori,WHT 99,99,836090,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23357,https://images.tcggo.com/tcggo/storage/23326/pansear.png,https://www.tcggo.com/external/cm/23357,https://www.tcggo.com/external/tcgplayer/23357,Pansear,Pansear 99,8.64,8.67,158,EUR,[],,,,,,,,,,,10,7.98,7.98,7.5,7.5,11,10.5,10.5,4.35,4.35,USD,,,,,,,,,22.31,1,,,,,,,,,,,111.5,1,,,12.4,1,7.43,1,,,,,,,,,,,EUR,12.18,7.26,Illustration Rare,pansear,Pokémon,https://www.tcggo.com/pokemon/white-flare/pansear-99,rsv10pt5-99,642214,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,WHT 100,100,836092,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,100,23358,https://images.tcggo.com/tcggo/storage/23327/simisear.png,https://www.tcggo.com/external/cm/23358,https://www.tcggo.com/external/tcgplayer/23358,Simisear,Simisear 100,11.87,11.91,151,EUR,[],,,,,,,,,,,10,13.5,13.5,4.95,4.95,10,9,9,5.5,5.5,USD,34.98,5,,,,,11.99,1,,,,,,,24.97,5,,,8.92,1,29.04,5,,,7.41,1,21.26,5,,,,,,,,,17.84,1,EUR,14.02,8.44,Illustration Rare,simisear,Pokémon,https://www.tcggo.com/pokemon/white-flare/simisear-100,rsv10pt5-100,642215,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,WHT 101,101,836095,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23359,https://images.tcggo.com/tcggo/storage/23328/litwick.png,https://www.tcggo.com/external/cm/23359,https://www.tcggo.com/external/tcgplayer/23359,Litwick,Litwick 101,15.95,14.7,134,EUR,[],,,,,,,,,,,17,17,17.99,35,35,17,9.98,9.98,7.5,7.5,USD,45.66,2,,,,,20.7,4,,,,,,,53.54,3,,,13.39,1,338.24,5,13.76,1,17.1,2,31.8,5,,,,,,,,,23.79,2,EUR,28.3,14.53,Illustration Rare,litwick,Pokémon,https://www.tcggo.com/pokemon/white-flare/litwick-101-1,rsv10pt5-101,642549,singles
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,WHT 102,102,836097,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,80,23360,https://images.tcggo.com/tcggo/storage/23329/lampent.png,https://www.tcggo.com/external/cm/23360,https://www.tcggo.com/external/tcgplayer/23360,Lampent,Lampent 102,11.79,11.55,138,EUR,[],,,,,,,,,,,12,11.4,12,21,21,12,11,11,4.75,4.75,USD,,,,,,,15.96,2,,,,,,,52.71,4,6.13,2,,,122.62,4,,,14.64,4,22.43,5,,,148.63,1,,,,,24.22,1,EUR,15.5,9.19,Illustration Rare,lampent,Pokémon,https://www.tcggo.com/pokemon/white-flare/lampent-102-1,rsv10pt5-102,642550,singles
2026-08-23T17:19:56+02:00,,366,Kuroimori,kuroimori,WHT 103,103,836099,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,150,23361,https://images.tcggo.com/tcggo/storage/23330/chandelure.png,https://www.tcggo.com/external/cm/23361,https://www.tcggo.com/external/tcgplayer/23361,Chandelure,Chandelure 103,47.99,46.88,106,EUR,,,,,,,,,,32,,47,54.9,54.9,40,40,47,42,42,29.98,29.98,USD,63.03,4,,,22.58,1,27.32,2,,,,,,,161.91,2,,,24.81,1,393.84,5,,,29.68,3,58.31,5,,,222.04,4,,,,,26.02,1,EUR,61.85,39.15,Illustration Rare,chandelure,Pokémon,https://www.tcggo.com/pokemon/white-flare/chandelure-103-1,rsv10pt5-103,642551,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,WHT 104,104,836103,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23362,https://images.tcggo.com/tcggo/storage/23331/heatmor.png,https://www.tcggo.com/external/cm/23362,https://www.tcggo.com/external/tcgplayer/23362,Heatmor,Heatmor 104,6.59,6.79,187,EUR,[],,,,,,,,,,,6,6,6,6.9,6.9,6,7.3,7.3,2.19,2.19,USD,,,,,,,11.54,1,,,,,,,21.28,1,,,,,278.78,1,,,,,15.85,3,,,,,,,,,,,EUR,7.09,4.27,Illustration Rare,heatmor,Pokémon,https://www.tcggo.com/pokemon/white-flare/heatmor-104,rsv10pt5-104,642216,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,WHT 105,105,836104,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23363,https://images.tcggo.com/tcggo/storage/23332/oshawott.png,https://www.tcggo.com/external/cm/23363,https://www.tcggo.com/external/tcgplayer/23363,Oshawott,Oshawott 105,59.07,58.84,192,EUR,,,,,50,,,,950,,72,63.79,55,55,49.99,49.99,68,44.99,44.99,35,35,USD,145.94,5,,,25,1,67.75,5,,,,,38,3,89.68,5,,,38.15,2,856.23,5,,,44.67,5,84.88,5,,,292.5,2,,,,,44.67,5,EUR,79.13,42.74,Illustration Rare,oshawott,Pokémon,https://www.tcggo.com/pokemon/white-flare/oshawott-105,rsv10pt5-105,642217,singles
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,WHT 106,106,836106,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,100,23364,https://images.tcggo.com/tcggo/storage/23333/dewott.png,https://www.tcggo.com/external/cm/23364,https://www.tcggo.com/external/tcgplayer/23364,Dewott,Dewott 106,14.36,14.12,151,EUR,[],,,,,,,,,,,14.99,14.79,14.79,14.99,14.99,14.99,21,21,6.99,6.99,USD,49.56,5,,,,,16.05,2,,,,,,,62.47,3,,,,,353.11,5,9.49,2,10.78,5,35.64,5,,,,,,,,,,,EUR,20.31,12.47,Illustration Rare,dewott,Pokémon,https://www.tcggo.com/pokemon/white-flare/dewott-106,rsv10pt5-106,642218,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,WHT 107,107,836108,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,160,23365,https://images.tcggo.com/tcggo/storage/23334/samurott.png,https://www.tcggo.com/external/cm/23365,https://www.tcggo.com/external/tcgplayer/23365,Samurott,Samurott 107,42.82,42.73,92,EUR,,,,,,,,,,,90,35,44.9,44.9,44,44,35,58,58,30,30,USD,72.92,5,,,,,29.69,5,,,,,,,157.71,2,,,40.33,1,317.95,5,,,20.57,5,34.64,5,,,207.5,2,,,,,31.48,1,EUR,44.94,37.43,Illustration Rare,samurott,Pokémon,https://www.tcggo.com/pokemon/white-flare/samurott-107,rsv10pt5-107,642219,singles
2026-08-23T17:19:56+02:00,,784,Nakamura Ippan,nakamura-ippan,WHT 108,108,836110,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,90,23366,https://images.tcggo.com/tcggo/storage/23335/basculin.png,https://www.tcggo.com/external/cm/23366,https://www.tcggo.com/external/tcgplayer/23366,Basculin,Basculin 108,6.05,5.85,156,EUR,[],,,,,,,,,,,4.9,4.99,5.8,4.99,4.99,4.9,5,5,3,3,USD,,,,,,,,,,,,,,,24.75,2,,,,,147.5,3,,,13.4,1,19.25,2,,,,,,,,,5.5,1,EUR,8.07,4.62,Illustration Rare,basculin,Pokémon,https://www.tcggo.com/pokemon/white-flare/basculin-108,rsv10pt5-108,642220,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,WHT 109,109,836112,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23367,https://images.tcggo.com/tcggo/storage/23336/ducklett.png,https://www.tcggo.com/external/cm/23367,https://www.tcggo.com/external/tcgplayer/23367,Ducklett,Ducklett 109,21.63,22.1,154,EUR,,,,,70,,,,,,,24.95,23,23,10,10,24.95,15,15,6.99,6.99,USD,58.98,5,,,,,24.99,5,,,,,,,64.7,2,,,26.68,1,262.47,5,13.83,1,14.83,5,32.15,5,,,,,,,,,40.04,1,EUR,29.38,13.76,Illustration Rare,ducklett,Pokémon,https://www.tcggo.com/pokemon/white-flare/ducklett-109,rsv10pt5-109,642221,singles
2026-08-23T17:19:56+02:00,,396,Gemi,gemi,WHT 110,110,836114,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23368,https://images.tcggo.com/tcggo/storage/23337/swanna.png,https://www.tcggo.com/external/cm/23368,https://www.tcggo.com/external/tcgplayer/23368,Swanna,Swanna 110,14.76,17.79,167,EUR,,,,,,89,,,,,26,13.22,13.8,13.8,3.5,3.5,15,20,20,4.3,4.3,USD,89.07,3,,,,,17.92,2,,,,,,,,,10.7,1,,,252.12,5,10.41,1,11.48,3,19.89,5,,,228.46,1,,,,,,,EUR,13.91,8.49,Illustration Rare,swanna,Pokémon,https://www.tcggo.com/pokemon/white-flare/swanna-110,rsv10pt5-110,642222,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,WHT 111,111,836116,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23369,https://images.tcggo.com/tcggo/storage/23338/vanillite.png,https://www.tcggo.com/external/cm/23369,https://www.tcggo.com/external/tcgplayer/23369,Vanillite,Vanillite 111,11.87,11.85,156,EUR,,,,,,,,,,,37,10,10,10,13.4,13.4,11,13.5,13.5,5,5,USD,52.25,3,,,,,17.43,2,,,,,9.48,2,19.36,3,,,,,213.29,5,14.99,3,9.72,4,16.42,5,,,,,,,,,18.73,1,EUR,14.18,8.55,Illustration Rare,vanillite,Pokémon,https://www.tcggo.com/pokemon/white-flare/vanillite-111,rsv10pt5-111,642223,singles
2026-08-23T17:19:56+02:00,,829,Yoko Hishida,yoko-hishida,WHT 112,112,836118,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,90,23370,https://images.tcggo.com/tcggo/storage/23339/vanillish.png,https://www.tcggo.com/external/cm/23370,https://www.tcggo.com/external/tcgplayer/23370,Vanillish,Vanillish 112,9.16,9.77,188,EUR,[],,,,,,,,,,,7.49,9.99,9.99,7.25,7.25,7.49,8.98,8.98,4,4,USD,,,,,,,16.81,4,,,,,,,37.81,4,,,,,156.19,5,,,15,3,14.86,5,,,,,,,,,17.84,4,EUR,13.13,7.15,Illustration Rare,vanillish,Pokémon,https://www.tcggo.com/pokemon/white-flare/vanillish-112,rsv10pt5-112,642224,singles
