captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,501,Natsumi Miyanose,natsumi-miyanose,TEF 82,82,760712,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1836,https://images.tcggo.com/tcggo/storage/1844/meditite-tef-82-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1836,https://www.tcggo.com/external/tcgplayer/1836,Meditite,Meditite 82,0.03,0.03,10953,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/meditite-82,sv5-82,542826,singles
2026-08-23T17:19:56+02:00,,420,Masako Tomii,masako-tomii,TEF 83,83,760713,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1837,https://images.tcggo.com/tcggo/storage/1845/medicham-tef-83-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1837,https://www.tcggo.com/external/tcgplayer/1837,Medicham,Medicham 83,0.03,0.03,6323,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,medicham,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/medicham-83,sv5-83,542827,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,TEF 84,84,760714,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,100,1838,https://images.tcggo.com/tcggo/storage/1846/relicanth-tef-84-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1838,https://www.tcggo.com/external/tcgplayer/1838,Relicanth,Relicanth 84,0.14,0.12,6770,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,rare,relicanth,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/relicanth-84,sv5-84,542828,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,TEF 85,85,760715,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1839,https://images.tcggo.com/tcggo/storage/1847/drilbur-tef-85-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1839,https://www.tcggo.com/external/tcgplayer/1839,Drilbur,Drilbur 85,0.05,0.07,9676,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,drilbur,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/drilbur-85,sv5-85,542829,singles
2026-08-23T17:19:56+02:00,,502,Bun Toujo,bun-toujo,TEF 86,86,760716,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,130,1840,https://images.tcggo.com/tcggo/storage/1848/excadrill-tef-86-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1840,https://www.tcggo.com/external/tcgplayer/1840,Excadrill,Excadrill 86,0.03,0.04,8447,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,excadrill,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/excadrill-86,sv5-86,542830,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,TEF 87,87,760717,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1841,https://images.tcggo.com/tcggo/storage/1849/golett-tef-87-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1841,https://www.tcggo.com/external/tcgplayer/1841,Golett,Golett 87,0.03,0.03,10674,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,golett,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/golett-87,sv5-87,542831,singles
2026-08-23T17:19:56+02:00,,392,Oku,oku,TEF 88,88,760718,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,160,1842,https://images.tcggo.com/tcggo/storage/1850/golurk-tef-88-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1842,https://www.tcggo.com/external/tcgplayer/1842,Golurk,Golurk 88,0.03,0.03,8273,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Uncommon,golurk,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/golurk-88,sv5-88,542832,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,TEF 89,89,760719,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1843,https://images.tcggo.com/tcggo/storage/1851/rockruff-tef-89-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1843,https://www.tcggo.com/external/tcgplayer/1843,Rockruff,Rockruff 89,0.03,0.02,10577,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,rockruff,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/rockruff-89,sv5-89,542833,singles
2026-08-23T17:19:56+02:00,,504,Yoshioka,yoshioka,TEF 90,90,760720,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1844,https://images.tcggo.com/tcggo/storage/1852/lycanroc-tef-90-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1844,https://www.tcggo.com/external/tcgplayer/1844,Lycanroc,Lycanroc 90,0.05,0.07,8104,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.1,Uncommon,lycanroc,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/lycanroc-90,sv5-90,542834,singles
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,TEF 91,91,760721,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,80,1845,https://images.tcggo.com/tcggo/storage/1853/mudbray-tef-91-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1845,https://www.tcggo.com/external/tcgplayer/1845,Mudbray,Mudbray 91,0.03,0.02,10574,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,mudbray,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/mudbray-91,sv5-91,542835,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,TEF 92,92,760722,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,150,1846,https://images.tcggo.com/tcggo/storage/1854/mudsdale-tef-92-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1846,https://www.tcggo.com/external/tcgplayer/1846,Mudsdale,Mudsdale 92,0.04,0.05,8134,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Uncommon,mudsdale,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/mudsdale-92,sv5-92,542836,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,TEF 93,93,760723,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,80,1847,https://images.tcggo.com/tcggo/storage/1855/rolycoly-tef-93-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1847,https://www.tcggo.com/external/tcgplayer/1847,Rolycoly,Rolycoly 93,0.03,0.02,10524,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,rolycoly,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/rolycoly-93,sv5-93,542837,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,TEF 94,94,760724,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,110,1848,https://images.tcggo.com/tcggo/storage/1856/carkol-tef-94-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1848,https://www.tcggo.com/external/tcgplayer/1848,Carkol,Carkol 94,0.04,0.05,5847,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Common,carkol,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/carkol-94,sv5-94,542838,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,TEF 95,95,760725,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,180,1849,https://images.tcggo.com/tcggo/storage/1857/coalossal-tef-95-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1849,https://www.tcggo.com/external/tcgplayer/1849,Coalossal,Coalossal 95,0.03,0.03,8024,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Uncommon,coalossal,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/coalossal-95,sv5-95,542839,singles
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,TEF 96,96,760726,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1850,https://images.tcggo.com/tcggo/storage/1858/great-tusk-tef-96-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1850,https://www.tcggo.com/external/tcgplayer/1850,Great Tusk,Great Tusk 96,0.04,0.03,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,great-tusk,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/great-tusk-96,sv5-96,542840,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,TEF 97,97,760727,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1851,https://images.tcggo.com/tcggo/storage/1859/great-tusk-tef-97-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1851,https://www.tcggo.com/external/tcgplayer/1851,Great Tusk,Great Tusk 97,0.04,0.04,5642,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,great-tusk,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/great-tusk-97,sv5-97,542841,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,TEF 98,98,760728,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1852,https://images.tcggo.com/tcggo/storage/1860/sandy-shocks-tef-98-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1852,https://www.tcggo.com/external/tcgplayer/1852,Sandy Shocks,Sandy Shocks 98,0.06,0.08,9531,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.11,Uncommon,sandy-shocks,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/sandy-shocks-98,sv5-98,542842,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,TEF 99,99,760729,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,240,1853,https://images.tcggo.com/tcggo/storage/1861/iron-boulder-ex-tef-99-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1853,https://www.tcggo.com/external/tcgplayer/1853,Iron Boulder ex,Iron Boulder ex 99,0.61,0.65,2222,EUR,[],,,,,,,0.2,0.19,0.19,0.19,0.19,0.2,0.3,0.3,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.6,0.85,Double Rare,iron-boulder-ex,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-boulder-ex-99,sv5-99,542843,singles
2026-08-23T17:19:56+02:00,,410,Shimaris Yukichi,shimaris-yukichi,TEF 100,100,760730,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,60,1854,https://images.tcggo.com/tcggo/storage/1862/ekans-tef-100-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1854,https://www.tcggo.com/external/tcgplayer/1854,Ekans,Ekans 100,0.03,0.03,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,ekans,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/ekans-100,sv5-100,542844,singles
2026-08-23T17:19:56+02:00,,505,Minato,minato,TEF 101,101,760731,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,130,1855,https://images.tcggo.com/tcggo/storage/1863/arbok-tef-101-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1855,https://www.tcggo.com/external/tcgplayer/1855,Arbok,Arbok 101,0.05,0.05,4787,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.14,Common,arbok,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/arbok-101,sv5-101,542845,singles
2026-08-23T17:19:56+02:00,,469,Fujimoto Gold,fujimoto-gold,TEF 102,102,760732,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,60,1856,https://images.tcggo.com/tcggo/storage/1864/gastly-tef-102-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1856,https://www.tcggo.com/external/tcgplayer/1856,Gastly,Gastly 102,0.05,0.03,8793,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,gastly,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/gastly-102,sv5-102,542846,singles
2026-08-23T17:19:56+02:00,,506,MAHOU,mahou,TEF 103,103,760733,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1857,https://images.tcggo.com/tcggo/storage/1865/haunter-tef-103-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1857,https://www.tcggo.com/external/tcgplayer/1857,Haunter,Haunter 103,0.06,0.06,4397,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.17,Common,haunter,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/haunter-103,sv5-103,542847,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,TEF 104,104,760734,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,310,1858,https://images.tcggo.com/tcggo/storage/1866/gengar-ex-tef-104-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1858,https://www.tcggo.com/external/tcgplayer/1858,Gengar ex,Gengar ex 104,4.37,4.6,334,EUR,[],,,,,,,3.97,3.5,3.5,4.95,4.95,3.97,1.7,3.5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.56,7.2,Double Rare,gengar-ex,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/gengar-ex-104,sv5-104,542848,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,TEF 106,106,760736,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1859,https://images.tcggo.com/tcggo/storage/1867/mightyena-tef-106-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1859,https://www.tcggo.com/external/tcgplayer/1859,Mightyena,Mightyena 106,0.04,0.03,6032,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,mightyena,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/mightyena-106,sv5-106,542850,singles
2026-08-23T17:19:56+02:00,,438,Miki Tanaka,miki-tanaka,TEF 105,105,760735,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1860,https://images.tcggo.com/tcggo/storage/1868/poochyena-tef-105-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1860,https://www.tcggo.com/external/tcgplayer/1860,Poochyena,Poochyena 105,0.03,0.02,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.11,Common,poochyena,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/poochyena-105,sv5-105,542849,singles
2026-08-23T17:19:56+02:00,,507,0313,0313,TEF 107,107,760737,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1861,https://images.tcggo.com/tcggo/storage/1869/sableye-tef-107-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1861,https://www.tcggo.com/external/tcgplayer/1861,Sableye,Sableye 107,0.05,0.07,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Uncommon,sableye,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/sableye-107,sv5-107,542851,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,TEF 108,108,760738,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,260,1862,https://images.tcggo.com/tcggo/storage/1870/farigiraf-ex-tef-108-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1862,https://www.tcggo.com/external/tcgplayer/1862,Farigiraf ex,Farigiraf ex 108,0.67,0.64,1451,EUR,[],,,,,,,0.3,0.2,0.2,0.4,0.4,0.3,0.3,0.3,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.61,0.77,Double Rare,farigiraf-ex,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/farigiraf-ex-108,sv5-108,542852,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,TEF 109,109,760739,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1863,https://images.tcggo.com/tcggo/storage/1871/roaring-moon-tef-109-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1863,https://www.tcggo.com/external/tcgplayer/1863,Roaring Moon,Roaring Moon 109,0.08,0.08,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.17,rare,roaring-moon,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/roaring-moon-109,sv5-109,542853,singles
