captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.lang,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,lang,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-09-24T19:50:53+02:00,462,hncl,hncl,30C 100,100,907707,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65723,https://images.tcggo.com/tcggo/storage/55073/yveltal-30c-100-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65723,https://www.tcggo.com/external/tcgplayer/65723,Yveltal,Yveltal 100,0.17,0.17,676,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,rare,yveltal,,https://www.tcggo.com/pokemon/30th-celebration/yveltal-11,30C-100,716493,singles
2026-09-24T19:50:53+02:00,1324,Mv©kayu,mvkayu,30C 101,101,907708,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65724,https://images.tcggo.com/tcggo/storage/55074/galarian-meowth-30c-101-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65724,https://www.tcggo.com/external/tcgplayer/65724,Galarian Meowth,Galarian Meowth 101,0.13,0.12,834,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,galarian-meowth,,https://www.tcggo.com/pokemon/30th-celebration/galarian-meowth-6,30C-101,716494,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 102,102,907709,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65725,https://images.tcggo.com/tcggo/storage/55075/jirachi-ex-30c-102-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65725,https://www.tcggo.com/external/tcgplayer/65725,Jirachi ex,Jirachi ex 102,0.78,0.78,637,EUR,[],0.1,0.36,0.36,0.49,0.49,0.14,0.5,0.5,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.71,Double Rare,jirachi-ex,,https://www.tcggo.com/pokemon/30th-celebration/jirachi-ex-1,30C-102,716495,singles
2026-09-24T19:50:53+02:00,369,toriyufu,toriyufu,30C 103,103,907710,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65726,https://images.tcggo.com/tcggo/storage/55076/dialga-30c-103-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65726,https://www.tcggo.com/external/tcgplayer/65726,Dialga,Dialga 103,0.15,0.15,726,EUR,[],0.02,0.05,0.05,0.04,0.04,0.02,0.02,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,rare,dialga,,https://www.tcggo.com/pokemon/30th-celebration/dialga-18,30C-103,716496,singles
2026-09-24T19:50:53+02:00,532,Po-Suzuki,po-suzuki,30C 104,104,907711,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65727,https://images.tcggo.com/tcggo/storage/55077/ferrothorn-30c-104-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65727,https://www.tcggo.com/external/tcgplayer/65727,Ferrothorn,Ferrothorn 104,0.11,0.11,635,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,ferrothorn,,https://www.tcggo.com/pokemon/30th-celebration/ferrothorn-11,30C-104,716497,singles
2026-09-24T19:50:53+02:00,510,Nurikabe,nurikabe,30C 105,105,907712,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65728,https://images.tcggo.com/tcggo/storage/55078/solgaleo-30c-105-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65728,https://www.tcggo.com/external/tcgplayer/65728,Solgaleo,Solgaleo 105,0.16,0.16,677,EUR,[],0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,rare,solgaleo,,https://www.tcggo.com/pokemon/30th-celebration/solgaleo-3,30C-105,716498,singles
2026-09-24T19:50:53+02:00,397,Kurata So,kurata-so,30C 006,006,907612,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65729,https://images.tcggo.com/tcggo/storage/54979/cherubi-30c-006-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65729,https://www.tcggo.com/external/tcgplayer/65729,Cherubi,Cherubi 006,0.11,0.11,900,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,cherubi,,https://www.tcggo.com/pokemon/30th-celebration/cherubi-18,30C-006,716440,singles
2026-09-24T19:50:53+02:00,446,takashi shiraishi,takashi-shiraishi,30C 007,007,907613,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65730,https://images.tcggo.com/tcggo/storage/54980/cherrim-30c-007-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65730,https://www.tcggo.com/external/tcgplayer/65730,Cherrim,Cherrim 007,0.13,0.12,597,EUR,[],0.02,0.08,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,cherrim,,https://www.tcggo.com/pokemon/30th-celebration/cherrim-13,30C-007,716441,singles
2026-09-24T19:50:53+02:00,386,Jerky,jerky,30C 008,008,907614,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65731,https://images.tcggo.com/tcggo/storage/54981/vivillon-30c-008-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65731,https://www.tcggo.com/external/tcgplayer/65731,Vivillon,Vivillon 008,0.12,0.12,763,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,vivillon,,https://www.tcggo.com/pokemon/30th-celebration/vivillon-11,30C-008,716442,singles
2026-09-24T19:50:53+02:00,449,miki kudo,miki-kudo,30C 009,009,907615,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65732,https://images.tcggo.com/tcggo/storage/54982/vulpix-30c-009-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65732,https://www.tcggo.com/external/tcgplayer/65732,Vulpix,Vulpix 009,0.14,0.14,764,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,vulpix,,https://www.tcggo.com/pokemon/30th-celebration/vulpix-45,30C-009,716443,singles
2026-09-24T19:50:53+02:00,414,kodama,kodama,30C 010,010,907736,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65733,https://images.tcggo.com/tcggo/storage/54983/ninetales-30c-010-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65733,https://www.tcggo.com/external/tcgplayer/65733,Ninetales,Ninetales 010,0.19,0.19,567,EUR,[],0.02,0.07,0.07,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,ninetales,,https://www.tcggo.com/pokemon/30th-celebration/ninetales-48,30C-010,716444,singles
2026-09-24T19:50:53+02:00,359,HYOGONOSUKE,hyogonosuke,30C 011,011,907617,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65734,https://images.tcggo.com/tcggo/storage/54984/moltres-30c-011-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65734,https://www.tcggo.com/external/tcgplayer/65734,Moltres,Moltres 011,0.19,0.19,528,EUR,[],0.02,0.09,0.09,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,Common,moltres,,https://www.tcggo.com/pokemon/30th-celebration/moltres-24,30C-011,716445,singles
2026-09-24T19:50:53+02:00,363,Anesaki Dynamic,anesaki-dynamic,30C 012,012,907618,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65735,https://images.tcggo.com/tcggo/storage/54985/ho-oh-30c-012-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65735,https://www.tcggo.com/external/tcgplayer/65735,Ho-Oh,Ho-Oh 012,0.22,0.22,613,EUR,[],0.02,0.1,0.1,0.03,0.03,0.02,0.05,0.08,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,ho-oh,,https://www.tcggo.com/pokemon/30th-celebration/ho-oh-12,30C-012,716446,singles
2026-09-24T19:50:53+02:00,535,Jiro Sasumo,jiro-sasumo,30C 013,013,907619,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65736,https://images.tcggo.com/tcggo/storage/54986/victini-30c-013-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65736,https://www.tcggo.com/external/tcgplayer/65736,Victini,Victini 013,0.14,0.14,641,EUR,[],0.03,0.1,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,victini,,https://www.tcggo.com/pokemon/30th-celebration/victini-35,30C-013,696830,singles
2026-09-24T19:50:53+02:00,428,Uta,uta,30C 014,014,907620,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65737,https://images.tcggo.com/tcggo/storage/54987/reshiram-30c-014-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65737,https://www.tcggo.com/external/tcgplayer/65737,Reshiram,Reshiram 014,0.18,0.17,693,EUR,[],0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,rare,reshiram,,https://www.tcggo.com/pokemon/30th-celebration/reshiram-9,30C-014,716447,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 015,015,907621,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65738,https://images.tcggo.com/tcggo/storage/54988/fuecoco-ex-30c-015-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65738,https://www.tcggo.com/external/tcgplayer/65738,Fuecoco ex,Fuecoco ex 015,0.67,0.64,724,EUR,[],0.25,0.2,0.2,0.24,0.24,0.25,0.28,0.28,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.48,Double Rare,fuecoco-ex,,https://www.tcggo.com/pokemon/30th-celebration/fuecoco-ex-1,30C-015,716448,singles
2026-09-24T19:50:53+02:00,419,Uninori,uninori,30C 016,016,907622,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65739,https://images.tcggo.com/tcggo/storage/54989/slowpoke-30c-016-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65739,https://www.tcggo.com/external/tcgplayer/65739,Slowpoke,Slowpoke 016,0.16,0.15,657,EUR,[],0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,Common,slowpoke,,https://www.tcggo.com/pokemon/30th-celebration/slowpoke-37,30C-016,716449,singles
2026-09-24T19:50:53+02:00,467,Masa,masa,30C 017,017,907623,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65740,https://images.tcggo.com/tcggo/storage/54990/lapras-30c-017-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65740,https://www.tcggo.com/external/tcgplayer/65740,Lapras,Lapras 017,0.18,0.18,505,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Common,lapras,,https://www.tcggo.com/pokemon/30th-celebration/lapras-43,30C-017,716450,singles
2026-09-24T19:50:53+02:00,359,HYOGONOSUKE,hyogonosuke,30C 018,018,907624,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65741,https://images.tcggo.com/tcggo/storage/54991/articuno-30c-018-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65741,https://www.tcggo.com/external/tcgplayer/65741,Articuno,Articuno 018,0.2,0.2,484,EUR,[],0.02,0.05,0.05,0.05,0.05,0.02,0.02,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,Common,articuno,,https://www.tcggo.com/pokemon/30th-celebration/articuno-23,30C-018,716451,singles
2026-09-24T19:50:53+02:00,471,Tonji Matsuno,tonji-matsuno,30C 019,019,907625,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65742,https://images.tcggo.com/tcggo/storage/54992/kyogre-30c-019-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65742,https://www.tcggo.com/external/tcgplayer/65742,Kyogre,Kyogre 019,0.16,0.16,687,EUR,[],0.03,0.08,0.08,0.04,0.04,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,rare,kyogre,,https://www.tcggo.com/pokemon/30th-celebration/kyogre-13,30C-019,716452,singles
2026-09-24T19:50:53+02:00,408,kawayoo,kawayoo,30C 020,020,907627,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65743,https://images.tcggo.com/tcggo/storage/54993/palkia-30c-020-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65743,https://www.tcggo.com/external/tcgplayer/65743,Palkia,Palkia 020,0.16,0.15,740,EUR,[],0.02,0.05,0.05,0.04,0.04,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,palkia,,https://www.tcggo.com/pokemon/30th-celebration/palkia-9,30C-020,716453,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 021,021,907628,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65744,https://images.tcggo.com/tcggo/storage/54994/greninja-ex-30c-021-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65744,https://www.tcggo.com/external/tcgplayer/65744,Greninja ex,Greninja ex 021,0.76,0.76,601,EUR,[],0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.76,Double Rare,greninja-ex,,https://www.tcggo.com/pokemon/30th-celebration/greninja-ex-2,30C-021,696676,singles
2026-09-24T19:50:53+02:00,774,Narano,narano,30C 022,022,907629,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65745,https://images.tcggo.com/tcggo/storage/54995/wishiwashi-30c-022-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65745,https://www.tcggo.com/external/tcgplayer/65745,Wishiwashi,Wishiwashi 022,0.13,0.13,633,EUR,[],0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,wishiwashi,,https://www.tcggo.com/pokemon/30th-celebration/wishiwashi-6,30C-022,716454,singles
2026-09-24T19:50:53+02:00,556,Ken Sugimori,ken-sugimori,30C 023,023,907630,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65746,https://images.tcggo.com/tcggo/storage/54996/pikachu-30c-023-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65746,https://www.tcggo.com/external/tcgplayer/65746,Pikachu,Pikachu 023,1.53,1.49,705,EUR,[],0.95,0.7,0.7,0.7,0.7,0.95,1,1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.63,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-107,30C-023,712934,singles
2026-09-24T19:50:53+02:00,444,danciao,danciao,30C 024,024,907631,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65747,https://images.tcggo.com/tcggo/storage/54997/pikachu-30c-024-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65747,https://www.tcggo.com/external/tcgplayer/65747,Pikachu,Pikachu 024,1.37,1.32,750,EUR,[],0.8,0.8,0.8,0.35,0.35,0.8,0.98,0.98,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.03,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-109,30C-024,716309,singles
2026-09-24T19:50:53+02:00,417,satoma,satoma,30C 025,025,907632,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65748,https://images.tcggo.com/tcggo/storage/54998/pikachu-30c-025-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65748,https://www.tcggo.com/external/tcgplayer/65748,Pikachu,Pikachu 025,1.41,1.36,577,EUR,[],0.75,0.83,0.9,0.64,0.64,0.75,1.23,1.23,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-110,30C-025,712935,singles
2026-09-24T19:50:53+02:00,1325,Takeshi Namakura,takeshi-namakura,30C 026,026,907633,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65749,https://images.tcggo.com/tcggo/storage/54999/pikachu-30c-026-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65749,https://www.tcggo.com/external/tcgplayer/65749,Pikachu,Pikachu 026,2.25,2.22,444,EUR,[],1,1.5,1.5,0.99,0.99,1,1.85,1.85,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.88,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-111,30C-026,712936,singles
2026-09-24T19:50:53+02:00,427,Asako Ito,asako-ito,30C 027,027,907634,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65750,https://images.tcggo.com/tcggo/storage/55000/pikachu-30c-027-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65750,https://www.tcggo.com/external/tcgplayer/65750,Pikachu,Pikachu 027,1.94,1.94,566,EUR,[],1.5,0.95,0.95,0.75,0.75,1.5,0.02,0.02,0.55,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.32,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-113,30C-027,716310,singles
2026-09-24T19:50:53+02:00,381,sowsow,sowsow,30C 028,028,907635,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65751,https://images.tcggo.com/tcggo/storage/55001/pikachu-30c-028-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65751,https://www.tcggo.com/external/tcgplayer/65751,Pikachu,Pikachu 028,1.78,1.73,608,EUR,[],0.9,1,1,1,1,0.99,0.95,0.9,0.35,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.37,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-116,30C-028,712937,singles
2026-09-24T19:50:53+02:00,622,James Turner,james-turner,30C 029,029,907636,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65752,https://images.tcggo.com/tcggo/storage/55002/pikachu-30c-029-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65752,https://www.tcggo.com/external/tcgplayer/65752,Pikachu,Pikachu 029,2,1.94,437,EUR,[],1.1,1.4,1.4,1.2,1.2,1.1,1.75,1.75,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.03,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-117,30C-029,716311,singles
2026-09-24T19:50:53+02:00,429,DOM,dom,30C 030,030,907637,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65753,https://images.tcggo.com/tcggo/storage/55003/pikachu-30c-030-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65753,https://www.tcggo.com/external/tcgplayer/65753,Pikachu,Pikachu 030,1.3,1.25,584,EUR,[],0.5,0.4,0.4,0.7,0.7,0.5,0.9,0.9,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.05,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-118,30C-030,712938,singles
2026-09-24T19:50:53+02:00,460,Atsushi Furusawa,atsushi-furusawa,30C 031,031,907638,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65754,https://images.tcggo.com/tcggo/storage/55004/pikachu-30c-031-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65754,https://www.tcggo.com/external/tcgplayer/65754,Pikachu,Pikachu 031,1.93,1.93,331,EUR,[],0.9,1,1,1,1,0.9,1.96,1.96,0.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.98,Pikachu Rare,pikachu,,https://www.tcggo.com/pokemon/30th-celebration/pikachu-119,30C-031,716312,singles
