captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SIT 187,187,682235,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,230,4040,https://images.tcggo.com/tcggo/storage/4063/ho-oh-v-sit-187-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4040,https://www.tcggo.com/external/tcgplayer/4040,Ho-Oh V,Ho-Oh V 187,,10.94,19.99,260,EUR,,,,,,,,,105,,,7.95,7,7.99,7.99,7.99,7.95,14,14,4.8,4.8,USD,59.5,1,8.61,2,,,21.25,5,,,,,,,40.2,3,,,,,,,75.94,5,,,17.83,3,26.4,5,,,,,66.88,1,,,,,,,EUR,7.2,5.61,Rare Ultra,ho-oh-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/ho-oh-v-187,swsh12-187,451835,singles,
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,SIT 188,188,682236,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4041,https://images.tcggo.com/tcggo/storage/4064/brandon-sit-188-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4041,https://www.tcggo.com/external/tcgplayer/4041,Brandon,Brandon 188,,7.54,9.44,176,EUR,,,,,,25,,,,,,5.5,4.99,4.99,10,10,5.5,14,14,5,5,USD,,,,,,,,,,,,,,,7.45,1,,,,,,,49.05,2,,,18.61,1,,,,,,,,,,,,,,,EUR,3.28,3.36,Rare Ultra,brandon,Trainer,https://www.tcggo.com/pokemon/silver-tempest/brandon-188,swsh12-188,451836,singles,
2026-08-23T17:19:56+02:00,,463,Naoki Saito,naoki-saito,SIT 189,189,682237,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4042,https://images.tcggo.com/tcggo/storage/4065/candice-sit-189-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4042,https://www.tcggo.com/external/tcgplayer/4042,Candice,Candice 189,,6.52,7.72,280,EUR,,,,,,,,,29,,40,5,5.5,5.5,8.7,8.7,5,8.99,8.99,2.99,2.99,USD,35.8,2,,,,,,,,,,,6.35,1,22.43,3,,,,,8.25,2,44.86,5,,,12.64,2,16.04,3,,,,,,,,,,,,,EUR,4.81,4.89,Rare Ultra,candice,Trainer,https://www.tcggo.com/pokemon/silver-tempest/candice-189,swsh12-189,451837,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,SIT 190,190,682238,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4043,https://images.tcggo.com/tcggo/storage/4066/furisode-girl-sit-190-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4043,https://www.tcggo.com/external/tcgplayer/4043,Furisode Girl,Furisode Girl 190,,5.74,6.17,288,EUR,,,,,,,,,69,,35,4.5,5,5,5.5,5.5,4.5,4.99,4.99,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.7,4.14,Rare Ultra,furisode-girl,Trainer,https://www.tcggo.com/pokemon/silver-tempest/furisode-girl-190,swsh12-190,451838,singles,
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,SIT 191,191,682239,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4044,https://images.tcggo.com/tcggo/storage/4067/gym-trainer-sit-191-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4044,https://www.tcggo.com/external/tcgplayer/4044,Gym Trainer,Gym Trainer 191,,2.23,2.48,327,EUR,[],,,,,,,,,,,1.5,1.8,1.8,3,3,1.5,2.8,2.8,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.54,1.41,Rare Ultra,gym-trainer,Trainer,https://www.tcggo.com/pokemon/silver-tempest/gym-trainer-191,swsh12-191,451839,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,SIT 192,192,682240,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4045,https://images.tcggo.com/tcggo/storage/4068/lance-sit-192-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4045,https://www.tcggo.com/external/tcgplayer/4045,Lance,Lance 192,,5.35,5.69,307,EUR,,,,,,,,,34,29,39,3.3,3.9,3.9,10.5,10.5,3.3,7.4,7.4,2.79,2.79,USD,,,,,,,,,,,,,,,15.5,1,,,,,8.5,1,42,5,,,15,1,,,,,,,,,,,12,1,,,EUR,3.73,3.48,Rare Ultra,lance,Trainer,https://www.tcggo.com/pokemon/silver-tempest/lance-192,swsh12-192,451840,singles,
2026-08-23T17:19:56+02:00,,520,Megumi Mizutani,megumi-mizutani,SIT 193,193,682241,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4046,https://images.tcggo.com/tcggo/storage/4069/serena-sit-193-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4046,https://www.tcggo.com/external/tcgplayer/4046,Serena,Serena 193,,10.9,11.39,272,EUR,,,,,,69,,58,199,,25,10,8.4,8.4,17,17,10,9.9,9.9,5,5,USD,72.92,1,,,,,,,,,,,33.06,1,58.07,5,,,,,5.58,1,75.94,5,28.59,1,17.84,5,17.13,5,,,2.42,1,,,,,,,26.79,1,EUR,12.28,11.53,Rare Ultra,serena,Trainer,https://www.tcggo.com/pokemon/silver-tempest/serena-193,swsh12-193,451841,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,SIT 194,194,682242,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4047,https://images.tcggo.com/tcggo/storage/4070/wallace-sit-194-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4047,https://www.tcggo.com/external/tcgplayer/4047,Wallace,Wallace 194,,8.88,10.82,168,EUR,[],,,,,,,,,,,8.95,6.98,6.98,9,9.7,8.95,12,12,6.95,6.95,USD,,,,,,,,,,,,,,,5.92,4,,,,,,,22.15,5,,,,,,,,,,,,,,,,,,,EUR,5.44,4.2,Rare Ultra,wallace,Trainer,https://www.tcggo.com/pokemon/silver-tempest/wallace-194,swsh12-194,451842,singles,
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,SIT 195,195,682243,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4048,https://images.tcggo.com/tcggo/storage/4071/worker-sit-195-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4048,https://www.tcggo.com/external/tcgplayer/4048,Worker,Worker 195,,3.4,3.51,345,EUR,,,,,,,,,44,,,2.97,2,2,5,5,2.97,4,4,1.49,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.64,2.48,Rare Ultra,worker,Trainer,https://www.tcggo.com/pokemon/silver-tempest/worker-195,swsh12-195,451843,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 196,196,682244,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,270,4049,https://images.tcggo.com/tcggo/storage/4072/serperior-vstar-sit-196-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4049,https://www.tcggo.com/external/tcgplayer/4049,Serperior VSTAR,Serperior VSTAR 196,,6.21,6.96,208,EUR,,,,,,,,,110,,,6,4.99,4.99,7.7,7.7,6.74,9.98,9.98,3.89,3.89,USD,37.27,2,,,,,,,,,,,,,31.07,2,,,,,9.29,2,41.92,5,,,,,17.86,3,,,,,,,,,,,,,EUR,6,6.5,Rare Rainbow,serperior-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/serperior-vstar-196,swsh12-196,451986,singles,
2026-08-23T17:19:56+02:00,,474,PLANETA Hiiragi,planeta-hiiragi,SIT 197,197,682245,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,240,4050,https://images.tcggo.com/tcggo/storage/4073/alolan-vulpix-vstar-sit-197-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4050,https://www.tcggo.com/external/tcgplayer/4050,Alolan Vulpix VSTAR,Alolan Vulpix VSTAR 197,,13.29,13.15,161,EUR,,,,,,,,,90,,,14.98,12.2,12.2,13,13,14.98,15.5,15.5,9.82,9.82,USD,,,,,,,,,,,,,,,35.74,5,,,,,9.29,1,75.94,5,,,24.12,1,25.1,5,44,1,,,65.7,2,,,,,,,EUR,23.15,18.33,Rare Rainbow,alolan-vulpix-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/alolan-vulpix-vstar-197,swsh12-197,451987,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SIT 198,198,682246,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,310,4051,https://images.tcggo.com/tcggo/storage/4074/regieleki-vmax-sit-198-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4051,https://www.tcggo.com/external/tcgplayer/4051,Regieleki VMAX,Regieleki VMAX 198,,5.96,9.01,250,EUR,,,,,,90,,,,,,6.5,3.9,3.9,6.6,6.6,6.5,9.99,9.99,3.95,3.95,USD,,,,,,,,,,,,,,,12.66,1,,,,,,,41.98,5,,,,,29.32,1,,,,,,,,,,,,,EUR,6.05,7.09,Rare Rainbow,regieleki-vmax,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/regieleki-vmax-198,swsh12-198,451988,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 199,199,682247,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,250,4052,https://images.tcggo.com/tcggo/storage/4075/unown-vstar-sit-199-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4052,https://www.tcggo.com/external/tcgplayer/4052,Unown VSTAR,Unown VSTAR 199,,11.01,13.4,179,EUR,[],,,,,,,,,,,10,6.5,6.5,9.5,9.5,10,15,15,6.9,6.9,USD,34.21,2,,,,,28.13,1,,,,,,,32.99,1,,,12,1,,,46.16,5,,,18.76,1,24.12,4,35.37,1,,,,,,,,,22.06,1,EUR,9.21,7.86,Rare Rainbow,unown-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/unown-vstar-199,swsh12-199,451989,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 200,200,682248,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,260,4053,https://images.tcggo.com/tcggo/storage/4076/mawile-vstar-sit-200-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4053,https://www.tcggo.com/external/tcgplayer/4053,Mawile VSTAR,Mawile VSTAR 200,,6.33,5.6,202,EUR,,,,,,35,,,,,,4.99,4.5,4.5,7,7,4.99,10.99,10.99,3,3,USD,23,1,,,,,,,,,,,13.37,1,23.23,3,,,,,7.03,1,53.6,3,,,,,12.96,3,,,,,,,,,,,,,EUR,6.22,5.94,Rare Rainbow,mawile-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/mawile-vstar-200,swsh12-200,451991,singles,
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,SIT 201,201,682249,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,280,4054,https://images.tcggo.com/tcggo/storage/4077/regidrago-vstar-sit-201-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4054,https://www.tcggo.com/external/tcgplayer/4054,Regidrago VSTAR,Regidrago VSTAR 201,,7.24,8.36,204,EUR,,,,,,,,,,,50,4.99,5.75,5.75,9.99,9.99,8,9.4,12.98,4.35,4.35,USD,40,1,,,,,19.74,1,,,,,,,15.22,1,,,,,,,28.96,5,,,,,9.31,3,,,,,,,,,,,,,EUR,6.82,6.3,Rare Rainbow,regidrago-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/regidrago-vstar-201,swsh12-201,451994,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 202,202,682250,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,280,4055,https://images.tcggo.com/tcggo/storage/4078/lugia-vstar-sit-202-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4055,https://www.tcggo.com/external/tcgplayer/4055,Lugia VSTAR,Lugia VSTAR 202,,39.98,45.04,247,EUR,,,,,,,,,300,,49,28,26,26,27,27,28,50,50,19.8,19.8,USD,68.99,5,,,,,31.9,1,,,,,26.02,1,71.36,5,,,,,32.11,3,167.27,5,,,29.34,5,44.01,5,,,,,101.53,2,,,,,31.81,3,EUR,35.77,31.64,Rare Rainbow,lugia-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/lugia-vstar-202,swsh12-202,451995,singles,
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,SIT 203,203,682251,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4056,https://images.tcggo.com/tcggo/storage/4079/brandon-sit-203-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4056,https://www.tcggo.com/external/tcgplayer/4056,Brandon,Brandon 203,,4.56,5.36,203,EUR,[],,,,,,,,,,,4,2.5,2.5,4,4,4,5.45,5.45,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.99,5.98,Rare Rainbow,brandon,Trainer,https://www.tcggo.com/pokemon/silver-tempest/brandon-203,swsh12-203,451997,singles,
2026-08-23T17:19:56+02:00,,463,Naoki Saito,naoki-saito,SIT 204,204,682252,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4057,https://images.tcggo.com/tcggo/storage/4080/candice-sit-204-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4057,https://www.tcggo.com/external/tcgplayer/4057,Candice,Candice 204,,6.25,5.3,212,EUR,,,,,,,,,37,,40,5.5,4.2,4.2,3.9,3.9,5.5,6,6,2.5,2.5,USD,39.85,1,,,,,,,,,,,,,15.19,1,,,,,,,49.15,5,,,,,13.52,2,,,,,,,,,,,,,EUR,4.85,4.68,Rare Rainbow,candice,Trainer,https://www.tcggo.com/pokemon/silver-tempest/candice-204,swsh12-204,451999,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,SIT 205,205,682253,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4058,https://images.tcggo.com/tcggo/storage/4081/furisode-girl-sit-205-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4058,https://www.tcggo.com/external/tcgplayer/4058,Furisode Girl,Furisode Girl 205,,6.78,7.43,192,EUR,,,,,,,,,50,,,5.99,5.5,5.5,8,8,5.99,8,8,5,5,USD,5.45,1,,,,,,,,,,,,,,,,,,,14.05,2,36,5,8.8,1,15.5,1,18.92,4,,,,,,,,,,,,,EUR,5.3,5.06,Rare Rainbow,furisode-girl,Trainer,https://www.tcggo.com/pokemon/silver-tempest/furisode-girl-205,swsh12-205,452000,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,SIT 206,206,682255,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4059,https://images.tcggo.com/tcggo/storage/4082/lance-sit-206-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4059,https://www.tcggo.com/external/tcgplayer/4059,Lance,Lance 206,,5.31,6,225,EUR,[],,,,,,,,,,,4,4.25,4.25,5,5,4,6.99,6.99,2.77,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.52,3.99,Rare Rainbow,lance,Trainer,https://www.tcggo.com/pokemon/silver-tempest/lance-206,swsh12-206,452002,singles,
2026-08-23T17:19:56+02:00,,520,Megumi Mizutani,megumi-mizutani,SIT 207,207,682256,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4060,https://images.tcggo.com/tcggo/storage/4083/serena-sit-207-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4060,https://www.tcggo.com/external/tcgplayer/4060,Serena,Serena 207,,8.12,9.03,205,EUR,,,,,,,,,96,99,,8,6,6,8,8,8,8,8,3.95,3.95,USD,39.3,2,,,,,,,,,,,,,29.74,1,,,,,13.01,1,76.72,5,34.65,1,10.4,5,26.53,5,,,,,,,,,,,,,EUR,12.82,15.32,Rare Rainbow,serena,Trainer,https://www.tcggo.com/pokemon/silver-tempest/serena-207,swsh12-207,452004,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,SIT 208,208,682257,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4061,https://images.tcggo.com/tcggo/storage/4084/wallace-sit-208-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4061,https://www.tcggo.com/external/tcgplayer/4061,Wallace,Wallace 208,,4.89,5.17,208,EUR,,,,,,,,,25,24,,3.37,3.2,3.2,4.99,4.99,3.37,10.9,10.9,1.93,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.97,3.59,Rare Rainbow,wallace,Trainer,https://www.tcggo.com/pokemon/silver-tempest/wallace-208,swsh12-208,452005,singles,
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,SIT 209,209,682258,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4062,https://images.tcggo.com/tcggo/storage/4085/worker-sit-209-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4062,https://www.tcggo.com/external/tcgplayer/4062,Worker,Worker 209,,12.67,12.47,156,EUR,[],,,,,,,,,,,4,4,4,4.89,4.89,4,7,7,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.42,3.84,Rare Rainbow,worker,Trainer,https://www.tcggo.com/pokemon/silver-tempest/worker-209,swsh12-209,452007,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 210,210,682259,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,270,4063,https://images.tcggo.com/tcggo/storage/4086/serperior-vstar-sit-210-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4063,https://www.tcggo.com/external/tcgplayer/4063,Serperior VSTAR,Serperior VSTAR 210,,5.04,5.2,312,EUR,,,,,,,,,80,,59,3,4.5,4.5,5,5,3,7.5,7.5,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.26,5.29,Rare Secret,serperior-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/serperior-vstar-210,swsh12-210,452008,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 211,211,682260,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,280,4064,https://images.tcggo.com/tcggo/storage/4087/lugia-vstar-sit-211-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4064,https://www.tcggo.com/external/tcgplayer/4064,Lugia VSTAR,Lugia VSTAR 211,,22.77,29.34,314,EUR,,,,,,89,,,160,,50,22,19.5,19.5,38,38,22,28.5,28.78,10.99,10.99,USD,80.62,5,,,19.77,1,25.77,5,761.74,1,,,26.91,3,102.27,5,,,,,26.47,5,155.69,5,,,22.29,3,40.03,5,62.42,1,,,108.99,4,,,,,33.86,2,EUR,22.72,22.78,Rare Secret,lugia-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/lugia-vstar-211,swsh12-211,452009,singles,
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,SIT 212,212,682261,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4065,https://images.tcggo.com/tcggo/storage/4088/energy-switch-sit-212-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4065,https://www.tcggo.com/external/tcgplayer/4065,Energy Switch,Energy Switch 212,,5.48,5.32,280,EUR,,,,,,,,,14,,,4.5,4.5,4.5,7.49,7.49,4.5,4.5,4.5,3.89,3.89,USD,,,,,,,,,,,,,,,,,,,,,,,31.02,4,,,,,10,1,,,,,,,,,,,,,EUR,5.33,6.21,Rare Secret,energy-switch,Trainer,https://www.tcggo.com/pokemon/silver-tempest/energy-switch-212,swsh12-212,452010,singles,
