captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,417,satoma,satoma,TWM 79,79,769253,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1607,https://images.tcggo.com/tcggo/storage/1615/clefable-twm-79-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1607,https://www.tcggo.com/external/tcgplayer/1607,Clefable,Clefable 79,0.06,0.04,8428,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Uncommon,clefable,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/clefable-79,sv6-79,550123,singles
2026-08-23T17:19:56+02:00,,418,Kariya,kariya,TWM 80,80,769254,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,40,1608,https://images.tcggo.com/tcggo/storage/1616/abra-twm-80-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1608,https://www.tcggo.com/external/tcgplayer/1608,Abra,Abra 80,0.06,0.06,9248,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Common,abra,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/abra-80,sv6-80,550124,singles
2026-08-23T17:19:56+02:00,,419,Uninori,uninori,TWM 81,81,769255,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,80,1609,https://images.tcggo.com/tcggo/storage/1617/kadabra-twm-81-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1609,https://www.tcggo.com/external/tcgplayer/1609,Kadabra,Kadabra 81,0.06,0.05,6035,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,kadabra,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/kadabra-81,sv6-81,550125,singles
2026-08-23T17:19:56+02:00,,420,Masako Tomii,masako-tomii,TWM 82,82,769256,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,140,1610,https://images.tcggo.com/tcggo/storage/1618/alakazam-twm-82-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1610,https://www.tcggo.com/external/tcgplayer/1610,Alakazam,Alakazam 82,0.12,0.11,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,0.2,rare,alakazam,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/alakazam-82,sv6-82,550126,singles
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,TWM 83,83,769257,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,100,1611,https://images.tcggo.com/tcggo/storage/1619/girafarig-twm-83-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1611,https://www.tcggo.com/external/tcgplayer/1611,Girafarig,Girafarig 83,0.04,0.04,10177,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,girafarig,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/girafarig-83,sv6-83,550127,singles
2026-08-23T17:19:56+02:00,,422,Dsuke,dsuke,TWM 84,84,769258,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,140,1612,https://images.tcggo.com/tcggo/storage/1620/farigiraf-twm-84-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1612,https://www.tcggo.com/external/tcgplayer/1612,Farigiraf,Farigiraf 84,0.03,0.03,11155,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Uncommon,farigiraf,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/farigiraf-84,sv6-84,550128,singles
2026-08-23T17:19:56+02:00,,423,mingo,mingo,TWM 87,87,769261,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,70,1613,https://images.tcggo.com/tcggo/storage/1621/floette-twm-87-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1613,https://www.tcggo.com/external/tcgplayer/1613,Floette,Floette 87,0.04,0.04,7669,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.12,Common,floette,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/floette-87,sv6-87,550131,singles
2026-08-23T17:19:56+02:00,,424,Mousho,mousho,TWM 85,85,769259,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,70,1614,https://images.tcggo.com/tcggo/storage/1622/chimecho-twm-85-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1614,https://www.tcggo.com/external/tcgplayer/1614,Chimecho,Chimecho 85,0.03,0.04,7104,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,chimecho,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/chimecho-85,sv6-85,550129,singles
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,TWM 86,86,769260,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,40,1615,https://images.tcggo.com/tcggo/storage/1623/flabebe-twm-86-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1615,https://www.tcggo.com/external/tcgplayer/1615,Flabébé,Flabébé 86,0.02,0.02,12980,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,flabebe,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/flabebe-86,sv6-86,550130,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,TWM 89,89,769263,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,50,1616,https://images.tcggo.com/tcggo/storage/1624/swirlix-twm-89-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1616,https://www.tcggo.com/external/tcgplayer/1616,Swirlix,Swirlix 89,0.03,0.03,12079,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,swirlix,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/swirlix-89,sv6-89,550133,singles
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,TWM 88,88,769262,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,140,1617,https://images.tcggo.com/tcggo/storage/1625/florges-twm-88-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1617,https://www.tcggo.com/external/tcgplayer/1617,Florges,Florges 88,0.03,0.04,8030,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.11,Uncommon,florges,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/florges-88,sv6-88,550132,singles
2026-08-23T17:19:56+02:00,,423,mingo,mingo,TWM 90,90,769264,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1618,https://images.tcggo.com/tcggo/storage/1626/slurpuff-twm-90-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1618,https://www.tcggo.com/external/tcgplayer/1618,Slurpuff,Slurpuff 90,0.05,0.07,7401,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,slurpuff,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/slurpuff-90,sv6-90,550134,singles
2026-08-23T17:19:56+02:00,,427,Asako Ito,asako-ito,TWM 91,91,769265,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,90,1619,https://images.tcggo.com/tcggo/storage/1627/sandygast-twm-91-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1619,https://www.tcggo.com/external/tcgplayer/1619,Sandygast,Sandygast 91,0.06,0.06,11646,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.12,Common,sandygast,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/sandygast-91,sv6-91,550135,singles
2026-08-23T17:19:56+02:00,,428,Uta,uta,TWM 92,92,769266,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,150,1620,https://images.tcggo.com/tcggo/storage/1628/palossand-twm-92-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1620,https://www.tcggo.com/external/tcgplayer/1620,Palossand,Palossand 92,0.04,0.02,7143,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Common,palossand,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/palossand-92,sv6-92,550136,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,TWM 93,93,769267,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1621,https://images.tcggo.com/tcggo/storage/1629/enamorus-twm-93-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1621,https://www.tcggo.com/external/tcgplayer/1621,Enamorus,Enamorus 93,0.07,0.05,8778,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.15,rare,enamorus,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/enamorus-93,sv6-93,550137,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,TWM 94,94,769268,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,190,1622,https://images.tcggo.com/tcggo/storage/1630/scream-tail-ex-twm-94-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1622,https://www.tcggo.com/external/tcgplayer/1622,Scream Tail ex,Scream Tail ex 94,0.56,0.49,2245,EUR,[],,,,,,,,,0.2,0.05,0.05,0.22,0.22,0.2,0.1,0.1,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,0.76,Double Rare,scream-tail-ex,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/scream-tail-ex-94,sv6-94,550138,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,TWM 95,95,769269,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,110,1623,https://images.tcggo.com/tcggo/storage/1631/munkidori-twm-95-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1623,https://www.tcggo.com/external/tcgplayer/1623,Munkidori,Munkidori 95,0.34,0.35,3002,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.7,0.34,rare,munkidori,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/munkidori-95,sv6-95,550139,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,TWM 96,96,769270,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1624,https://images.tcggo.com/tcggo/storage/1632/fezandipiti-twm-96-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1624,https://www.tcggo.com/external/tcgplayer/1624,Fezandipiti,Fezandipiti 96,0.07,0.04,11108,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,rare,fezandipiti,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/fezandipiti-96,sv6-96,550140,singles
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,TWM 97,97,769271,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1625,https://images.tcggo.com/tcggo/storage/1633/sandshrew-twm-97-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1625,https://www.tcggo.com/external/tcgplayer/1625,Sandshrew,Sandshrew 97,0.04,0.03,11585,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.09,Common,sandshrew,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/sandshrew-97,sv6-97,550141,singles
2026-08-23T17:19:56+02:00,,432,Whisker,whisker,TWM 99,99,769273,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,80,1626,https://images.tcggo.com/tcggo/storage/1634/hisuian-growlithe-twm-99-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1626,https://www.tcggo.com/external/tcgplayer/1626,Hisuian Growlithe,Hisuian Growlithe 99,0.05,0.04,11768,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,hisuian-growlithe,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/hisuian-growlithe-99,sv6-99,550143,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,TWM 98,98,769272,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1627,https://images.tcggo.com/tcggo/storage/1635/sandslash-twm-98-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1627,https://www.tcggo.com/external/tcgplayer/1627,Sandslash,Sandslash 98,0.03,0.03,7152,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.09,Uncommon,sandslash,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/sandslash-98,sv6-98,550142,singles
2026-08-23T17:19:56+02:00,,433,SIE NANAHARA,sie-nanahara,TWM 100,100,769274,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,130,1628,https://images.tcggo.com/tcggo/storage/1636/hisuian-arcanine-twm-100-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1628,https://www.tcggo.com/external/tcgplayer/1628,Hisuian Arcanine,Hisuian Arcanine 100,0.07,0.07,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.16,rare,hisuian-arcanine,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/hisuian-arcanine-100,sv6-100,550144,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,TWM 101,101,769275,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,80,1629,https://images.tcggo.com/tcggo/storage/1637/nosepass-twm-101-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1629,https://www.tcggo.com/external/tcgplayer/1629,Nosepass,Nosepass 101,0.03,0.03,12461,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,nosepass,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/nosepass-101,sv6-101,550145,singles
2026-08-23T17:19:56+02:00,,374,OKUBO,okubo,TWM 102,102,769276,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,140,1630,https://images.tcggo.com/tcggo/storage/1638/probopass-twm-102-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1630,https://www.tcggo.com/external/tcgplayer/1630,Probopass,Probopass 102,0.03,0.04,7732,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Uncommon,probopass,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/probopass-102,sv6-102,550146,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,TWM 103,103,769277,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,80,1631,https://images.tcggo.com/tcggo/storage/1639/timburr-twm-103-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1631,https://www.tcggo.com/external/tcgplayer/1631,Timburr,Timburr 103,0.03,0.03,12045,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,timburr,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/timburr-103,sv6-103,550147,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,TWM 104,104,769278,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,100,1632,https://images.tcggo.com/tcggo/storage/1640/gurdurr-twm-104-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1632,https://www.tcggo.com/external/tcgplayer/1632,Gurdurr,Gurdurr 104,0.05,0.07,6854,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,gurdurr,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/gurdurr-104,sv6-104,550148,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,TWM 105,105,769279,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,180,1633,https://images.tcggo.com/tcggo/storage/1641/conkeldurr-twm-105-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1633,https://www.tcggo.com/external/tcgplayer/1633,Conkeldurr,Conkeldurr 105,0.05,0.04,6018,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Uncommon,conkeldurr,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/conkeldurr-105,sv6-105,550149,singles
