captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,CRZ 75,75,691793,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3698,https://images.tcggo.com/tcggo/storage/3717/koffing-crz-75-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3698,https://www.tcggo.com/external/tcgplayer/3698,Koffing,Koffing 75,0.03,0.04,13041,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.09,Common,koffing,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/koffing-75,swsh12pt5-75,478208,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,CRZ 76,76,691794,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,100,3699,https://images.tcggo.com/tcggo/storage/3718/absol-crz-76-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3699,https://www.tcggo.com/external/tcgplayer/3699,Absol,Absol 76,5.58,5.77,173,EUR,[],,,,,,,,,,0.02,0.15,0.15,0.05,0.05,0.02,0.54,0.54,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,0.27,Rare Holo,absol,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/absol-76,swsh12pt5-76,478212,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,CRZ 77,77,691795,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3700,https://images.tcggo.com/tcggo/storage/3719/purrloin-crz-77-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3700,https://www.tcggo.com/external/tcgplayer/3700,Purrloin,Purrloin 77,0.03,0.02,13197,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.37,0.09,Common,purrloin,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/purrloin-77,swsh12pt5-77,478215,singles
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,CRZ 78,78,691796,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,100,3701,https://images.tcggo.com/tcggo/storage/3720/liepard-crz-78-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3701,https://www.tcggo.com/external/tcgplayer/3701,Liepard,Liepard 78,0.1,0.15,2980,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,rare,liepard,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/liepard-78,swsh12pt5-78,478217,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,CRZ 79,79,691797,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3702,https://images.tcggo.com/tcggo/storage/3721/krokorok-crz-79-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3702,https://www.tcggo.com/external/tcgplayer/3702,Krokorok,Krokorok 79,0.03,0.03,10768,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.09,Uncommon,krokorok,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/krokorok-79,swsh12pt5-79,478218,singles
2026-08-23T17:19:56+02:00,,428,Uta,uta,CRZ 80,80,691798,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,140,3703,https://images.tcggo.com/tcggo/storage/3722/pangoro-crz-80-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3703,https://www.tcggo.com/external/tcgplayer/3703,Pangoro,Pangoro 80,0.08,0.07,2942,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,rare,pangoro,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/pangoro-80,swsh12pt5-80,478219,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,CRZ 81,81,691799,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3704,https://images.tcggo.com/tcggo/storage/3723/skrelp-crz-81-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3704,https://www.tcggo.com/external/tcgplayer/3704,Skrelp,Skrelp 81,0.04,0.04,12345,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.11,Common,skrelp,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/skrelp-81,swsh12pt5-81,478220,singles
2026-08-23T17:19:56+02:00,,536,NC Empire,nc-empire,CRZ 82,82,691800,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3705,https://images.tcggo.com/tcggo/storage/3724/dragalge-crz-82-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3705,https://www.tcggo.com/external/tcgplayer/3705,Dragalge,Dragalge 82,0.16,0.14,2319,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.15,rare,dragalge,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/dragalge-82,swsh12pt5-82,478222,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,CRZ 83,83,691801,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3706,https://images.tcggo.com/tcggo/storage/3725/hoopa-crz-83-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3706,https://www.tcggo.com/external/tcgplayer/3706,Hoopa,Hoopa 83,0.34,0.29,1067,EUR,[],,,,,,,,,,0.07,0.05,0.05,0.1,0.1,0.07,0.3,0.3,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.22,Rare Holo,hoopa,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/hoopa-83,swsh12pt5-83,478227,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,CRZ 84,84,691802,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3707,https://images.tcggo.com/tcggo/storage/3726/galarian-meowth-crz-84-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3707,https://www.tcggo.com/external/tcgplayer/3707,Galarian Meowth,Galarian Meowth 84,0.04,0.05,12864,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.41,0.11,Common,galarian-meowth,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/galarian-meowth-84,swsh12pt5-84,477163,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,CRZ 85,85,691803,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3708,https://images.tcggo.com/tcggo/storage/3727/galarian-perrserker-crz-85-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3708,https://www.tcggo.com/external/tcgplayer/3708,Galarian Perrserker,Galarian Perrserker 85,0.09,0.08,2868,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.13,rare,galarian-perrserker,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/galarian-perrserker-85,swsh12pt5-85,478221,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,CRZ 86,86,691804,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,130,3709,https://images.tcggo.com/tcggo/storage/3728/scizor-crz-86-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3709,https://www.tcggo.com/external/tcgplayer/3709,Scizor,Scizor 86,0.12,0.1,3155,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,0.15,rare,scizor,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/scizor-86,swsh12pt5-86,478223,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,CRZ 87,87,691805,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3710,https://images.tcggo.com/tcggo/storage/3729/aron-crz-87-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3710,https://www.tcggo.com/external/tcgplayer/3710,Aron,Aron 87,0.03,0.03,13128,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.36,0.12,Common,aron,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/aron-87,swsh12pt5-87,478224,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,CRZ 88,88,691806,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3711,https://images.tcggo.com/tcggo/storage/3730/lairon-crz-88-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3711,https://www.tcggo.com/external/tcgplayer/3711,Lairon,Lairon 88,0.04,0.03,10792,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.09,Uncommon,lairon,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/lairon-88,swsh12pt5-88,478225,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,CRZ 89,89,691807,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,180,3712,https://images.tcggo.com/tcggo/storage/3731/aggron-crz-89-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3712,https://www.tcggo.com/external/tcgplayer/3712,Aggron,Aggron 89,0.38,0.48,923,EUR,[],,,,,,,,,,0.05,0.1,0.1,0.2,0.2,0.05,0.2,0.2,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.24,Rare Holo,aggron,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/aggron-89,swsh12pt5-89,478226,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,CRZ 90,90,691808,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,100,3713,https://images.tcggo.com/tcggo/storage/3732/metang-crz-90-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3713,https://www.tcggo.com/external/tcgplayer/3713,Metang,Metang 90,0.04,0.02,10984,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.09,Uncommon,metang,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/metang-90-1,swsh12pt5-90,478228,singles
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,CRZ 91,91,691809,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3714,https://images.tcggo.com/tcggo/storage/3733/pawniard-crz-91-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3714,https://www.tcggo.com/external/tcgplayer/3714,Pawniard,Pawniard 91,0.03,0.03,13654,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.09,Common,pawniard,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/pawniard-91,swsh12pt5-91,478229,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,CRZ 92,92,691810,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3715,https://images.tcggo.com/tcggo/storage/3734/pawniard-crz-92-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3715,https://www.tcggo.com/external/tcgplayer/3715,Pawniard,Pawniard 92,0.04,0.03,12390,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.1,Common,pawniard,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/pawniard-92,swsh12pt5-92,478230,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,CRZ 93,93,691811,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,110,3716,https://images.tcggo.com/tcggo/storage/3735/bisharp-crz-93-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3716,https://www.tcggo.com/external/tcgplayer/3716,Bisharp,Bisharp 93,0.03,0.03,10828,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.09,Uncommon,bisharp,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/bisharp-93,swsh12pt5-93,478231,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,CRZ 94,94,691813,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,130,3717,https://images.tcggo.com/tcggo/storage/3736/zacian-crz-94-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3717,https://www.tcggo.com/external/tcgplayer/3717,Zacian,Zacian 94,0.46,0.59,999,EUR,[],,,,,,,,,,0.02,0.15,0.15,0.15,0.15,0.02,0.3,0.3,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.21,Rare Holo,zacian,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zacian-94,swsh12pt5-94,478232,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,CRZ 95,95,691814,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,220,3718,https://images.tcggo.com/tcggo/storage/3737/zacian-v-crz-95-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3718,https://www.tcggo.com/external/tcgplayer/3718,Zacian V,Zacian V 95,0.76,0.84,,EUR,[],,,,,,,,,,0.3,0.6,0.6,0.25,0.25,0.3,0.8,0.8,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.85,Rare Holo V,zacian-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zacian-v-95,swsh12pt5-95,478233,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 96,96,691815,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,270,3719,https://images.tcggo.com/tcggo/storage/3738/zacian-vstar-crz-96-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3719,https://www.tcggo.com/external/tcgplayer/3719,Zacian VSTAR,Zacian VSTAR 96,1.85,1.83,478,EUR,[],,,,,,,,,,1.1,1.7,1.7,1.9,1.9,1.1,3.9,3.9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.31,1.54,Rare Holo VSTAR,zacian-vstar,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zacian-vstar-96,swsh12pt5-96,477469,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,CRZ 97,97,691816,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,130,3720,https://images.tcggo.com/tcggo/storage/3739/zamazenta-crz-97-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3720,https://www.tcggo.com/external/tcgplayer/3720,Zamazenta,Zamazenta 97,0.61,0.51,701,EUR,[],,,,,,,,,,0.07,0.28,0.28,0.2,0.2,0.07,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,0.22,Rare Holo,zamazenta,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zamazenta-97,swsh12pt5-97,478234,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 98,98,691817,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,220,3721,https://images.tcggo.com/tcggo/storage/3740/zamazenta-v-crz-98-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3721,https://www.tcggo.com/external/tcgplayer/3721,Zamazenta V,Zamazenta V 98,1.01,0.92,976,EUR,[],,,,,,,,,,0.4,0.5,0.5,0.8,0.8,0.4,0.9,0.9,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.84,0.85,Rare Holo V,zamazenta-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zamazenta-v-98,swsh12pt5-98,478235,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 99,99,691818,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,270,3722,https://images.tcggo.com/tcggo/storage/3741/zamazenta-vstar-crz-99-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3722,https://www.tcggo.com/external/tcgplayer/3722,Zamazenta VSTAR,Zamazenta VSTAR 99,2,1.88,466,EUR,[],,,,,,,,,,0.9,1.3,1.3,1.45,1.45,0.9,2.99,2.99,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.21,1.39,Rare Holo VSTAR,zamazenta-vstar,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zamazenta-vstar-99,swsh12pt5-99,477470,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,CRZ 100,100,691819,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,210,3723,https://images.tcggo.com/tcggo/storage/3742/rayquaza-v-crz-100-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3723,https://www.tcggo.com/external/tcgplayer/3723,Rayquaza V,Rayquaza V 100,2.36,2.51,655,EUR,[],,,,,,,,,,1,1.5,1.5,2,2,1,7.98,7.98,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.91,1.08,Rare Holo V,rayquaza-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/rayquaza-v-100,swsh12pt5-100,478209,singles
