captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,376,MINAMINAMI Take,minaminami-take,SCR 84,84,785938,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,90,1338,https://images.tcggo.com/tcggo/storage/1342/mienshao-scr-84-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1338,https://www.tcggo.com/external/tcgplayer/1338,Mienshao,Mienshao 84,0.03,0.03,10547,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Uncommon,mienshao,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/mienshao-84,sv7-84,567310,singles
2026-08-23T17:19:56+02:00,372,Tomomi Ozaki,tomomi-ozaki,SCR 85,85,785939,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1339,https://images.tcggo.com/tcggo/storage/1343/pancham-scr-85-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1339,https://www.tcggo.com/external/tcgplayer/1339,Pancham,Pancham 85,0.03,0.02,9314,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Common,pancham,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/pancham-85,sv7-85,567311,singles
2026-08-23T17:19:56+02:00,535,Jiro Sasumo,jiro-sasumo,SCR 86,86,785940,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1340,https://images.tcggo.com/tcggo/storage/1344/diancie-scr-86-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1340,https://www.tcggo.com/external/tcgplayer/1340,Diancie,Diancie 86,0.03,0.04,10117,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,diancie,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/diancie-86,sv7-86,567312,singles
2026-08-23T17:19:56+02:00,387,Scav,scav,SCR 87,87,785941,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,90,1341,https://images.tcggo.com/tcggo/storage/1345/crabrawler-scr-87-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1341,https://www.tcggo.com/external/tcgplayer/1341,Crabrawler,Crabrawler 87,0.03,0.03,10672,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,crabrawler,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/crabrawler-87,sv7-87,567313,singles
2026-08-23T17:19:56+02:00,383,Gapao,gapao,SCR 88,88,785942,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1342,https://images.tcggo.com/tcggo/storage/1346/falinks-scr-88-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1342,https://www.tcggo.com/external/tcgplayer/1342,Falinks,Falinks 88,0.04,0.04,4806,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,falinks,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/falinks-88,sv7-88,567314,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,SCR 89,89,785943,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,340,1343,https://images.tcggo.com/tcggo/storage/1347/garganacl-ex-scr-89-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1343,https://www.tcggo.com/external/tcgplayer/1343,Garganacl ex,Garganacl ex 89,0.59,0.77,1845,EUR,[],,,,,,,,0.09,0.19,0.19,0.3,0.3,0.09,0.6,0.6,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.82,Double Rare,garganacl-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/garganacl-ex-89,sv7-89,567315,singles
2026-08-23T17:19:56+02:00,408,kawayoo,kawayoo,SCR 90,90,785944,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1344,https://images.tcggo.com/tcggo/storage/1348/koraidon-scr-90-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1344,https://www.tcggo.com/external/tcgplayer/1344,Koraidon,Koraidon 90,0.03,0.02,13748,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,koraidon,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/koraidon-90,sv7-90,567316,singles
2026-08-23T17:19:56+02:00,410,Shimaris Yukichi,shimaris-yukichi,SCR 91,91,785945,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1345,https://images.tcggo.com/tcggo/storage/1350/gulpin-scr-91-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1345,https://www.tcggo.com/external/tcgplayer/1345,Gulpin,Gulpin 91,0.05,0.04,4432,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,gulpin,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/gulpin-91,sv7-91,567317,singles
2026-08-23T17:19:56+02:00,394,OKACHEKE,okacheke,SCR 92,92,785946,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1346,https://images.tcggo.com/tcggo/storage/1349/swalot-scr-92-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1346,https://www.tcggo.com/external/tcgplayer/1346,Swalot,Swalot 92,0.04,0.04,10094,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Uncommon,swalot,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/swalot-92,sv7-92,567318,singles
2026-08-23T17:19:56+02:00,382,KEIICHIRO ITO,keiichiro-ito,SCR 93,93,785947,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,140,1347,https://images.tcggo.com/tcggo/storage/1351/pangoro-scr-93-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1347,https://www.tcggo.com/external/tcgplayer/1347,Pangoro,Pangoro 93,0.03,0.02,10682,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,pangoro,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/pangoro-93,sv7-93,567319,singles
2026-08-23T17:19:56+02:00,441,Tomokazu Komiya,tomokazu-komiya,SCR 94,94,785948,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1348,https://images.tcggo.com/tcggo/storage/1352/impidimp-scr-94-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1348,https://www.tcggo.com/external/tcgplayer/1348,Impidimp,Impidimp 94,0.04,0.03,9022,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.11,Common,impidimp,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/impidimp-94,sv7-94,567320,singles
2026-08-23T17:19:56+02:00,399,Mékayu,mekayu,SCR 95,95,785949,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,90,1349,https://images.tcggo.com/tcggo/storage/1353/morgrem-scr-95-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1349,https://www.tcggo.com/external/tcgplayer/1349,Morgrem,Morgrem 95,0.04,0.05,4883,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Common,morgrem,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/morgrem-95,sv7-95,567321,singles
2026-08-23T17:19:56+02:00,439,Kazumasa Yasukuni,kazumasa-yasukuni,SCR 96,96,785950,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,170,1350,https://images.tcggo.com/tcggo/storage/1354/grimmsnarl-scr-96-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1350,https://www.tcggo.com/external/tcgplayer/1350,Grimmsnarl,Grimmsnarl 96,0.05,0.04,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,rare,grimmsnarl,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/grimmsnarl-96,sv7-96,567322,singles
2026-08-23T17:19:56+02:00,435,Aya Kusube,aya-kusube,SCR 97,97,785951,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,100,1351,https://images.tcggo.com/tcggo/storage/1355/bombirdier-scr-97-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1351,https://www.tcggo.com/external/tcgplayer/1351,Bombirdier,Bombirdier 97,0.03,0.06,9682,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,bombirdier,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/bombirdier-97,sv7-97,567323,singles
2026-08-23T17:19:56+02:00,366,Kuroimori,kuroimori,SCR 98,98,785952,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,80,1352,https://images.tcggo.com/tcggo/storage/1356/jirachi-scr-98-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1352,https://www.tcggo.com/external/tcgplayer/1352,Jirachi,Jirachi 98,0.04,0.04,12162,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.15,Uncommon,jirachi,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/jirachi-98,sv7-98,567324,singles
2026-08-23T17:19:56+02:00,389,osare,osare,SCR 99,99,785953,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1353,https://images.tcggo.com/tcggo/storage/1357/klink-scr-99-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1353,https://www.tcggo.com/external/tcgplayer/1353,Klink,Klink 99,0.03,0.03,9820,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,klink,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/klink-99,sv7-99,567325,singles
2026-08-23T17:19:56+02:00,416,Mina Nakai,mina-nakai,SCR 100,100,785954,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,90,1354,https://images.tcggo.com/tcggo/storage/1358/klang-scr-100-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1354,https://www.tcggo.com/external/tcgplayer/1354,Klang,Klang 100,0.04,0.04,5324,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.11,Common,klang,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/klang-100,sv7-100,567326,singles
2026-08-23T17:19:56+02:00,471,Tonji Matsuno,tonji-matsuno,SCR 101,101,785955,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,140,1355,https://images.tcggo.com/tcggo/storage/1359/klinklang-scr-101-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1355,https://www.tcggo.com/external/tcgplayer/1355,Klinklang,Klinklang 101,0.07,0.1,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,rare,klinklang,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/klinklang-101,sv7-101,567327,singles
2026-08-23T17:19:56+02:00,401,Yuka Morii,yuka-morii,SCR 102,102,785956,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1356,https://images.tcggo.com/tcggo/storage/1360/meltan-scr-102-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1356,https://www.tcggo.com/external/tcgplayer/1356,Meltan,Meltan 102,0.08,0.08,4587,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.15,Common,meltan,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/meltan-102,sv7-102,567328,singles
2026-08-23T17:19:56+02:00,822,Apios,apios,SCR 103,103,785957,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1357,https://images.tcggo.com/tcggo/storage/1361/meltan-scr-103-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1357,https://www.tcggo.com/external/tcgplayer/1357,Meltan,Meltan 103,0.04,0.04,4895,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Common,meltan,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/meltan-103,sv7-103,567329,singles
2026-08-23T17:19:56+02:00,388,Takumi Wada,takumi-wada,SCR 104,104,785958,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,160,1358,https://images.tcggo.com/tcggo/storage/1362/melmetal-scr-104-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1358,https://www.tcggo.com/external/tcgplayer/1358,Melmetal,Melmetal 104,0.06,0.06,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,rare,melmetal,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/melmetal-104,sv7-104,567330,singles
2026-08-23T17:19:56+02:00,490,takuyoa,takuyoa,SCR 105,105,785959,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,280,1359,https://images.tcggo.com/tcggo/storage/1363/melmetal-ex-scr-105-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1359,https://www.tcggo.com/external/tcgplayer/1359,Melmetal ex,Melmetal ex 105,0.63,0.62,,EUR,[],,,,,,,,0.11,0.39,0.39,0.35,0.35,0.12,0.5,0.5,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.69,0.77,Double Rare,melmetal-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/melmetal-ex-105,sv7-105,567331,singles
2026-08-23T17:19:56+02:00,436,Takeshi Nakamura,takeshi-nakamura,SCR 106,106,785960,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1360,https://images.tcggo.com/tcggo/storage/1364/duraludon-scr-106-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1360,https://www.tcggo.com/external/tcgplayer/1360,Duraludon,Duraludon 106,0.05,0.07,7877,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Common,duraludon,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/duraludon-106,sv7-106,567332,singles
2026-08-23T17:19:56+02:00,368,Oswaldo KATO,oswaldo-kato,SCR 107,107,785961,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,180,1361,https://images.tcggo.com/tcggo/storage/1365/archaludon-scr-107-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1361,https://www.tcggo.com/external/tcgplayer/1361,Archaludon,Archaludon 107,0.03,0.03,10503,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,,,,,,,7.48,1,201.57,2,,,10.09,1,16.94,5,,,,,,,,,EUR,0.17,0.13,rare,archaludon,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/archaludon-107,sv7-107,567333,singles
2026-08-23T17:19:56+02:00,443,Shiburingaru,shiburingaru,SCR 108,108,785962,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,80,1362,https://images.tcggo.com/tcggo/storage/1366/varoom-scr-108-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1362,https://www.tcggo.com/external/tcgplayer/1362,Varoom,Varoom 108,0.03,0.03,9835,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/varoom-108,sv7-108,567334,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,SCR 109,109,785963,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,150,1363,https://images.tcggo.com/tcggo/storage/1367/revavroom-scr-109-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1363,https://www.tcggo.com/external/tcgplayer/1363,Revavroom,Revavroom 109,0.03,0.02,10907,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,revavroom,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/revavroom-109,sv7-109,567335,singles
2026-08-23T17:19:56+02:00,411,PLANETA Yamashita,planeta-yamashita,SCR 110,110,785964,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,220,1364,https://images.tcggo.com/tcggo/storage/1368/orthworm-ex-scr-110-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1364,https://www.tcggo.com/external/tcgplayer/1364,Orthworm ex,Orthworm ex 110,0.65,0.66,1854,EUR,[],,,,,,,,0.05,0.25,0.3,0.2,0.2,0.05,0.79,0.79,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,0.69,Double Rare,orthworm-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/orthworm-ex-110,sv7-110,567336,singles
2026-08-23T17:19:56+02:00,414,kodama,kodama,SCR 111,111,785965,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1365,https://images.tcggo.com/tcggo/storage/1369/raging-bolt-scr-111-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1365,https://www.tcggo.com/external/tcgplayer/1365,Raging Bolt,Raging Bolt 111,0.09,0.12,7616,EUR,[],,,,,,,,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,11.21,1,13.46,1,,,,,11.03,2,231.32,5,,,13.64,1,17.79,5,,,,,,,,,EUR,0.22,0.17,rare,raging-bolt,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/raging-bolt-111,sv7-111,567337,singles
