captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,517,Ayaka Yoshida,ayaka-yoshida,SVI 196,196,702492,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,0,3395,https://images.tcggo.com/tcggo/storage/3411/ultra-ball-svi-196-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3395,https://www.tcggo.com/external/tcgplayer/3395,Ultra Ball,Ultra Ball 196,0.11,0.09,13319,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.44,0.17,Uncommon,ultra-ball,Trainer,https://www.tcggo.com/pokemon/scarlet-violet/ultra-ball-196,sv1-196,488105,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,SVI 198,198,702494,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,0,3396,https://images.tcggo.com/tcggo/storage/3412/youngster-svi-198-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3396,https://www.tcggo.com/external/tcgplayer/3396,Youngster,Youngster 198,0.03,0.03,21964,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,youngster,Trainer,https://www.tcggo.com/pokemon/scarlet-violet/youngster-198,sv1-198,488108,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,SVI 200,200,702496,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3397,https://images.tcggo.com/tcggo/storage/3413/dolliv-svi-200-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3397,https://www.tcggo.com/external/tcgplayer/3397,Dolliv,Dolliv 200,5.12,4.74,304,EUR,[],,,,,,,,,5,3.9,3.9,4.5,4.5,5.41,5.5,5.5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.32,4.27,Illustration Rare,dolliv,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/dolliv-200,sv1-200,486622,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,SVI 197,197,702493,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,0,3398,https://images.tcggo.com/tcggo/storage/3414/vitality-band-svi-197-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3398,https://www.tcggo.com/external/tcgplayer/3398,Vitality Band,Vitality Band 197,0.07,0.15,9301,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.14,Uncommon,vitality-band,Trainer,https://www.tcggo.com/pokemon/scarlet-violet/vitality-band-197,sv1-197,488107,singles
2026-08-23T17:19:56+02:00,,438,Miki Tanaka,miki-tanaka,SVI 199,199,702495,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,40,3399,https://images.tcggo.com/tcggo/storage/3415/tarountula-svi-199-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3399,https://www.tcggo.com/external/tcgplayer/3399,Tarountula,Tarountula 199,6.69,6.66,254,EUR,[],,,,,,,,,5.9,6,6,6,6,8.99,6.5,6.5,2.99,2.99,USD,,,,,15.81,1,21.25,1,,,,,,,59.52,4,,,,,10.65,1,408.74,3,10.4,3,13.12,5,26.01,5,,,,,353,1,,,8,1,22.29,1,EUR,12.92,8.55,Illustration Rare,tarountula,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/tarountula-199,sv1-199,490293,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,SVI 201,201,702497,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,50,3400,https://images.tcggo.com/tcggo/storage/3416/toedscool-svi-201-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3400,https://www.tcggo.com/external/tcgplayer/3400,Toedscool,Toedscool 201,4.23,4.01,391,EUR,,,,45,,,,,40,3.5,2.98,2.98,2.8,2.8,3.5,5,5,1.89,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.51,4,Illustration Rare,toedscool,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/toedscool-201,sv1-201,490049,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,SVI 203,203,702499,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3401,https://images.tcggo.com/tcggo/storage/3417/armarouge-svi-203-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3401,https://www.tcggo.com/external/tcgplayer/3401,Armarouge,Armarouge 203,10.41,9.32,315,EUR,,,,,,17,600,70,54,11,5,5,14.95,14.95,12,13,13,4.95,4.95,USD,,,9.23,2,,,21.25,5,,,,,,,74.15,5,,,,,8.79,4,418.66,5,18.42,2,11.59,5,26.91,5,,,13.46,1,255.93,1,,,,,13.33,3,EUR,13.48,12.76,Illustration Rare,armarouge,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/armarouge-203,sv1-203,490063,singles
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,SVI 202,202,702498,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3402,https://images.tcggo.com/tcggo/storage/3418/scovillain-svi-202-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3402,https://www.tcggo.com/external/tcgplayer/3402,Scovillain,Scovillain 202,3.92,3.75,369,EUR,,,,,,,189,,44,3,2.45,2.45,4.5,4.5,3.25,4,4,1.79,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.47,3.58,Illustration Rare,scovillain,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/scovillain-202,sv1-202,490062,singles
2026-08-23T17:19:56+02:00,,522,You Iribi,you-iribi,SVI 206,206,702502,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,50,3403,https://images.tcggo.com/tcggo/storage/3419/wiglett-svi-206-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3403,https://www.tcggo.com/external/tcgplayer/3403,Wiglett,Wiglett 206,13.9,13.49,268,EUR,[],,,,,,,,,17,10.5,10.5,14.5,14.5,17,11.99,11.99,3.49,3.49,USD,,,22.77,1,13.42,2,43.67,2,,,,,,,130.66,2,,,,,22.53,5,430.24,5,15.52,5,35.99,5,67.58,5,,,,,362.71,1,,,10.22,1,22.52,3,EUR,19.79,9.59,Illustration Rare,wiglett,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/wiglett-206,sv1-206,490067,singles
2026-08-23T17:19:56+02:00,,364,Toshinao Aoki,toshinao-aoki,SVI 204,204,702500,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3404,https://images.tcggo.com/tcggo/storage/3420/slowpoke-svi-204-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3404,https://www.tcggo.com/external/tcgplayer/3404,Slowpoke,Slowpoke 204,27.54,29.03,236,EUR,,,,,,,645,,72,30,27,27,29,29,30,25,25,11,11,USD,,,,,21.25,1,30.73,5,,,,,,,188.41,5,,,,,38.42,5,515.89,5,35.89,5,25.67,5,53.83,5,,,,,538.32,4,,,44.86,1,41.92,5,EUR,33.44,29.91,Illustration Rare,slowpoke,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/slowpoke-204,sv1-204,490064,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,SVI 205,205,702501,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3405,https://images.tcggo.com/tcggo/storage/3421/clauncher-svi-205-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3405,https://www.tcggo.com/external/tcgplayer/3405,Clauncher,Clauncher 205,5.22,5.21,336,EUR,[],,,,,,,,,4,4.25,4.25,6.85,6.85,4,6.5,6.5,2,2,USD,,,,,,,,,,,,,,,,,,,,,,,149.83,4,,,17.73,4,17.7,5,,,,,,,,,,,,,EUR,7.21,5.36,Illustration Rare,clauncher,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/clauncher-205,sv1-205,490066,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,SVI 209,209,702505,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3406,https://images.tcggo.com/tcggo/storage/3422/pawmot-svi-209-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3406,https://www.tcggo.com/external/tcgplayer/3406,Pawmot,Pawmot 209,6.8,6.09,284,EUR,[],,,,,,,,,7.9,5.5,5.5,9.89,9.89,7.9,5.75,5.75,2,2,USD,,,,,,,12.84,2,,,,,,,40.48,4,,,,,,,156.06,3,,,12.27,4,16.35,5,,,,,,,,,,,,,EUR,10.18,6.06,Illustration Rare,pawmot,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/pawmot-209,sv1-209,490069,singles
2026-08-23T17:19:56+02:00,,546,zig,zig,SVI 208,208,702504,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3407,https://images.tcggo.com/tcggo/storage/3423/pachirisu-svi-208-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3407,https://www.tcggo.com/external/tcgplayer/3407,Pachirisu,Pachirisu 208,10.67,10.86,256,EUR,,35,,,,,525,,,11.5,9,9,9.99,9.99,11.5,12,12,4.5,4.5,USD,57.93,2,,,10.21,2,24.73,5,,,,,,,49.34,5,,,,,21.98,2,381.27,5,,,20.63,5,26.91,5,43.06,1,13.83,1,,,,,,,25,1,EUR,14.39,12.82,Illustration Rare,pachirisu,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/pachirisu-208,sv1-208,490068,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,SVI 210,210,702506,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3408,https://images.tcggo.com/tcggo/storage/3424/drowzee-svi-210-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3408,https://www.tcggo.com/external/tcgplayer/3408,Drowzee,Drowzee 210,50.33,70.36,360,EUR,[],,,,,,,,,44,35,35,35,35,44,42,42,29,29,USD,299,5,37.58,1,43.63,3,62.18,5,,,,,75.19,1,243.27,5,,,,,49.8,5,742.64,5,41.63,5,44.6,5,84.04,5,,,,,445.96,5,,,,,100,5,EUR,50.42,43.77,Illustration Rare,drowzee,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/drowzee-210,sv1-210,490070,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,SVI 207,207,702503,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,160,3409,https://images.tcggo.com/tcggo/storage/3425/dondozo-svi-207-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3409,https://www.tcggo.com/external/tcgplayer/3409,Dondozo,Dondozo 207,15.87,15.16,266,EUR,,,39,,,,346,,45,15,16.99,16.99,10.5,10.5,15,18.5,18.5,4.8,4.8,USD,157.75,2,,,,,15.96,5,,,,,,,53.05,5,,,,,14.34,2,261.68,5,9.85,5,15.24,5,12.48,5,,,,,130.05,1,5.57,1,,,26.53,1,EUR,10.99,9.75,Illustration Rare,dondozo,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/dondozo-207,sv1-207,487060,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,SVI 214,214,702510,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3410,https://images.tcggo.com/tcggo/storage/3426/greavard-svi-214-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3410,https://www.tcggo.com/external/tcgplayer/3410,Greavard,Greavard 214,11.6,13.64,317,EUR,[],,,,,,,,,13,9.5,9.5,11,11,13,11,11,3.99,3.99,USD,289.92,1,,,,,26.05,3,,,,,64.41,1,89.34,5,,,,,16.1,2,714.76,5,13.23,5,14.52,5,35.74,5,,,16.58,1,,,,,22.34,1,21.02,4,EUR,17.56,16.09,Illustration Rare,greavard,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/greavard-214,sv1-214,490073,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,SVI 215,215,702511,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3411,https://images.tcggo.com/tcggo/storage/3427/riolu-svi-215-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3411,https://www.tcggo.com/external/tcgplayer/3411,Riolu,Riolu 215,20.61,21.35,340,EUR,,,,,,,50,,40,27.89,18,18,22,22,27.89,20,20,7.44,7.44,USD,122.13,2,21.25,1,28.74,5,37.14,5,,,,,,,116.63,5,19.99,1,,,36.27,2,545.79,5,31.81,3,31.4,5,53.38,5,115,1,,,312.22,3,,,,,44.99,2,EUR,28.43,30.06,Illustration Rare,riolu,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/riolu-215,sv1-215,490074,singles
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,SVI 211,211,702507,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3412,https://images.tcggo.com/tcggo/storage/3428/ralts-svi-211-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3412,https://www.tcggo.com/external/tcgplayer/3412,Ralts,Ralts 211,32.87,30.05,299,EUR,,,,,,,695,50,62,34.5,27,27,40,40,34.5,38.99,38.99,17.5,17.5,USD,357.84,2,29.68,1,26.71,4,36.65,5,,,,,44.67,3,167.57,5,23.79,1,,,41.63,3,594.35,5,20.66,4,35.88,5,41.12,5,,,,,550,1,,,,,49.16,2,EUR,37.31,34.19,Illustration Rare,ralts,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/ralts-211,sv1-211,490071,singles
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,SVI 212,212,702508,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3413,https://images.tcggo.com/tcggo/storage/3429/kirlia-svi-212-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3413,https://www.tcggo.com/external/tcgplayer/3413,Kirlia,Kirlia 212,32.31,29.36,278,EUR,,,,,,,630,,90,31,28,28,39.98,39.98,31,31,31,17.5,17.5,USD,440.08,1,,,25.19,4,46.2,5,,,,,34.08,1,115.65,5,,,,,24.67,5,568.18,5,24.58,5,29.54,5,50.71,5,,,,,335.17,4,25,1,,,44.88,4,EUR,36.25,38.02,Illustration Rare,kirlia,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/kirlia-212,sv1-212,490072,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,SVI 213,213,702509,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3414,https://images.tcggo.com/tcggo/storage/3430/fidough-svi-213-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3414,https://www.tcggo.com/external/tcgplayer/3414,Fidough,Fidough 213,9.8,10.06,281,EUR,[],,,,,,,,,13.5,8.99,8.99,8.5,8.5,14,7.9,7.9,3.5,3.5,USD,,,,,13.84,2,18.81,4,,,,,,,45.17,4,,,,,19,4,356.82,5,10,3,20.07,5,26.75,5,,,,,,,,,17.84,1,32.49,2,EUR,22.84,17.19,Illustration Rare,fidough,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/fidough-213,sv1-213,487086,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,SVI 217,217,702513,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3415,https://images.tcggo.com/tcggo/storage/3431/klawf-svi-217-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3415,https://www.tcggo.com/external/tcgplayer/3415,Klawf,Klawf 217,4.04,3.87,402,EUR,[],,,,,,,,,2.8,1.5,3.4,4.74,4.74,2.8,3.2,3.2,1.48,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.97,3.61,Illustration Rare,klawf,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/klawf-217,sv1-217,490075,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,SVI 218,218,702514,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3416,https://images.tcggo.com/tcggo/storage/3432/mabosstiff-svi-218-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3416,https://www.tcggo.com/external/tcgplayer/3416,Mabosstiff,Mabosstiff 218,4.41,4.5,379,EUR,,,,,,,125,,44,4,2.5,2.5,6,6,4,5,5,1.93,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,7.54,5.1,Illustration Rare,mabosstiff,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/mabosstiff-218,sv1-218,490076,singles
2026-08-23T17:19:56+02:00,,510,Nurikabe,nurikabe,SVI 216,216,702512,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3417,https://images.tcggo.com/tcggo/storage/3433/sandile-svi-216-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3417,https://www.tcggo.com/external/tcgplayer/3417,Sandile,Sandile 216,4.04,4.04,329,EUR,[],,,,,,,,,3,3,3,7.99,7.99,3,4.49,4.49,2,2,USD,,,,,,,,,,,,,,,20,3,,,7.06,1,,,154.99,5,,,11.5,3,17.4,5,,,6.5,1,,,,,,,,,EUR,4.56,4.65,Illustration Rare,sandile,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/sandile-216,sv1-216,489631,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,SVI 219,219,702515,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3418,https://images.tcggo.com/tcggo/storage/3434/bombirdier-svi-219-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3418,https://www.tcggo.com/external/tcgplayer/3418,Bombirdier,Bombirdier 219,4.68,4.3,363,EUR,,,,,,,,,35,4,3.7,3.7,4.4,4.4,4,4.5,4.5,1.5,1.5,USD,,,,,,,,,,,,,,,24.5,2,,,,,,,230,1,,,11.99,5,12.5,5,,,,,,,,,,,,,EUR,5.57,3.42,Illustration Rare,bombirdier,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/bombirdier-219,sv1-219,490077,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,SVI 220,220,702516,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,170,3419,https://images.tcggo.com/tcggo/storage/3435/kingambit-svi-220-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3419,https://www.tcggo.com/external/tcgplayer/3419,Kingambit,Kingambit 220,5.56,5.7,350,EUR,,,,,,,139,,,5,4,4,4.2,4.2,5,6.7,6.7,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,8.62,5.98,Illustration Rare,kingambit,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/kingambit-220,sv1-220,490078,singles
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,SVI 221,221,702517,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3420,https://images.tcggo.com/tcggo/storage/3436/starly-svi-221-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3420,https://www.tcggo.com/external/tcgplayer/3420,Starly,Starly 221,10.56,10.44,260,EUR,[],,,,,,,,,8.9,10,10,12,12,8.9,11,11,3.5,3.5,USD,,,,,,,23.83,4,,,,,,,45.73,4,,,,,28,1,237.8,5,7.5,1,14.5,5,30.11,5,,,,,,,,,,,,,EUR,13.56,7.95,Illustration Rare,starly,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/starly-221,sv1-221,490079,singles
