captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,391,saino misaki,saino-misaki,PAF 103,103,751642,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2054,https://images.tcggo.com/tcggo/storage/2064/dolliv-paf-103-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2054,https://www.tcggo.com/external/tcgplayer/2054,Dolliv,Dolliv 103,2.57,2.79,254,EUR,[],,,,,,,,,1.99,1.95,1.95,3.5,3.5,1.99,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.39,2.15,Shiny Rare,dolliv,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/dolliv-103,sv4pt5-103,534475,singles
2026-08-23T17:19:56+02:00,456,Hideki Ishikawa,hideki-ishikawa,PAF 104,104,751643,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,150,2055,https://images.tcggo.com/tcggo/storage/2065/arboliva-paf-104-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2055,https://www.tcggo.com/external/tcgplayer/2055,Arboliva,Arboliva 104,2.23,1.96,251,EUR,[],,,,,,,,,1.8,1.29,1.29,3.5,3.5,1.8,3.5,3.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.48,1.71,Shiny Rare,arboliva,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/arboliva-104,sv4pt5-104,534476,singles
2026-08-23T17:19:56+02:00,408,kawayoo,kawayoo,PAF 28,28,751561,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2056,https://images.tcggo.com/tcggo/storage/2066/kirlia-paf-28-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2056,https://www.tcggo.com/external/tcgplayer/2056,Kirlia,Kirlia 28,0.05,0.03,15095,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,kirlia,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/kirlia-28,sv4pt5-28,534174,singles
2026-08-23T17:19:56+02:00,523,KYUPIYAMA,kyupiyama,PAF 35,35,751572,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2057,https://images.tcggo.com/tcggo/storage/2067/whimsicott-paf-35-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2057,https://www.tcggo.com/external/tcgplayer/2057,Whimsicott,Whimsicott 35,0.02,0.03,17991,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,whimsicott,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/whimsicott-35,sv4pt5-35,534181,singles
2026-08-23T17:19:56+02:00,484,Kagemaru Himeno,kagemaru-himeno,PAF 37,37,751574,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2058,https://images.tcggo.com/tcggo/storage/2068/mimikyu-paf-37-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2058,https://www.tcggo.com/external/tcgplayer/2058,Mimikyu,Mimikyu 37,0.12,0.11,7700,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.18,rare,mimikyu,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/mimikyu-37,sv4pt5-37,534183,singles
2026-08-23T17:19:56+02:00,495,yuu,yuu,PAF 42,42,794906,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2059,https://images.tcggo.com/tcggo/storage/2069/greavard-paf-42-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2059,https://www.tcggo.com/external/tcgplayer/2059,Greavard,Greavard 42,0.03,0.02,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,greavard,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/greavard-42,sv4pt5-42,534188,singles
2026-08-23T17:19:56+02:00,405,nagimiso,nagimiso,PAF 45,45,751582,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2060,https://images.tcggo.com/tcggo/storage/2070/mankey-paf-45-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2060,https://www.tcggo.com/external/tcgplayer/2060,Mankey,Mankey 45,0.03,0.04,18100,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,mankey,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/mankey-45,sv4pt5-45,534192,singles
2026-08-23T17:19:56+02:00,514,Atsuko Nishida,atsuko-nishida,PAF 48,48,751585,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,80,2061,https://images.tcggo.com/tcggo/storage/2071/phanpy-paf-48-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2061,https://www.tcggo.com/external/tcgplayer/2061,Phanpy,Phanpy 48,0.04,0.04,17360,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,phanpy,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/phanpy-48,sv4pt5-48,534198,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PAF 54,54,751591,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,330,2062,https://images.tcggo.com/tcggo/storage/2072/charizard-ex-paf-54-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2062,https://www.tcggo.com/external/tcgplayer/2062,Charizard ex,Charizard ex 54,3.3,3.34,948,EUR,,,,,40,,120,59,55,1.49,3.95,3.95,2,2,1.49,2.5,2.5,1.45,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.53,3.91,Double Rare,charizard-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/charizard-ex-54,sv4pt5-54,534416,singles
2026-08-23T17:19:56+02:00,508,Nobuhiro Imagawa,nobuhiro-imagawa,PAF 55,55,751592,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,50,2063,https://images.tcggo.com/tcggo/storage/2073/gastly-paf-55-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2063,https://www.tcggo.com/external/tcgplayer/2063,Gastly,Gastly 55,0.04,0.04,15647,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.11,Common,gastly,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/gastly-55,sv4pt5-55,534417,singles
2026-08-23T17:19:56+02:00,429,DOM,dom,PAF 56,56,751593,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,80,2064,https://images.tcggo.com/tcggo/storage/2074/haunter-paf-56-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2064,https://www.tcggo.com/external/tcgplayer/2064,Haunter,Haunter 56,0.04,0.03,15393,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.17,Common,haunter,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/haunter-56,sv4pt5-56,534418,singles
2026-08-23T17:19:56+02:00,494,Nelnal,nelnal,PAF 57,57,751595,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,130,2065,https://images.tcggo.com/tcggo/storage/2075/gengar-paf-57-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2065,https://www.tcggo.com/external/tcgplayer/2065,Gengar,Gengar 57,0.09,0.1,8585,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.04,0.21,Uncommon,gengar,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/gengar-57,sv4pt5-57,534419,singles
2026-08-23T17:19:56+02:00,384,PLANETA Mochizuki,planeta-mochizuki,PAF 59,59,751597,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,280,2066,https://images.tcggo.com/tcggo/storage/2076/paldean-clodsire-ex-paf-59-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2066,https://www.tcggo.com/external/tcgplayer/2066,Paldean Clodsire ex,Paldean Clodsire ex 59,0.5,0.58,2833,EUR,[],,,,,,,,,0.15,0.15,0.15,0.13,0.13,0.15,0.29,0.29,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,0.77,Double Rare,paldean-clodsire-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/paldean-clodsire-ex-59,sv4pt5-59,534421,singles
2026-08-23T17:19:56+02:00,429,DOM,dom,PAF 62,62,794907,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2067,https://images.tcggo.com/tcggo/storage/2077/maschiff-paf-62-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2067,https://www.tcggo.com/external/tcgplayer/2067,Maschiff,Maschiff 62,0.02,0.02,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,maschiff,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/maschiff-62,sv4pt5-62,534424,singles
2026-08-23T17:19:56+02:00,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,PAF 63,63,751601,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,130,2068,https://images.tcggo.com/tcggo/storage/2078/mabosstiff-paf-63-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2068,https://www.tcggo.com/external/tcgplayer/2068,Mabosstiff,Mabosstiff 63,0.06,0.07,10713,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.15,rare,mabosstiff,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/mabosstiff-63,sv4pt5-63,534425,singles
2026-08-23T17:19:56+02:00,369,toriyufu,toriyufu,PAF 66,66,751604,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,220,2069,https://images.tcggo.com/tcggo/storage/2079/iron-treads-ex-paf-66-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2069,https://www.tcggo.com/external/tcgplayer/2069,Iron Treads ex,Iron Treads ex 66,0.48,0.45,3564,EUR,[],,,,,,,,,0.02,0.24,0.24,0.2,0.2,0.02,0.2,0.2,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.84,Double Rare,iron-treads-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/iron-treads-ex-66,sv4pt5-66,534428,singles
2026-08-23T17:19:56+02:00,375,Mitsuhiro Arita,mitsuhiro-arita,PAF 67,67,751605,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,130,2070,https://images.tcggo.com/tcggo/storage/2080/gholdengo-paf-67-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2070,https://www.tcggo.com/external/tcgplayer/2070,Gholdengo,Gholdengo 67,0.08,0.1,11425,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,rare,gholdengo,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/gholdengo-67,sv4pt5-67,534429,singles
2026-08-23T17:19:56+02:00,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,PAF 74,74,751612,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2071,https://images.tcggo.com/tcggo/storage/2081/maushold-paf-74-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2071,https://www.tcggo.com/external/tcgplayer/2071,Maushold,Maushold 74,0.03,0.03,17119,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.14,Uncommon,maushold,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/maushold-74,sv4pt5-74,534436,singles
2026-08-23T17:19:56+02:00,384,PLANETA Mochizuki,planeta-mochizuki,PAF 75,75,751613,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,160,2072,https://images.tcggo.com/tcggo/storage/2082/squawkabilly-ex-paf-75-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2072,https://www.tcggo.com/external/tcgplayer/2072,Squawkabilly ex,Squawkabilly ex 75,0.53,0.55,2665,EUR,[],,,,,,,,,0.2,0.3,0.3,0.4,0.4,0.2,0.28,0.28,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.46,0.68,Double Rare,squawkabilly-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/squawkabilly-ex-75,sv4pt5-75,534437,singles
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,PAF 80,80,751619,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2073,https://images.tcggo.com/tcggo/storage/2083/iono-paf-80-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2073,https://www.tcggo.com/external/tcgplayer/2073,Iono,Iono 80,0.09,0.08,11797,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.23,Uncommon,iono,Trainer,https://www.tcggo.com/pokemon/paldean-fates/iono-80,sv4pt5-80,534442,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,PAF 81,81,751620,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2074,https://images.tcggo.com/tcggo/storage/2084/moonlit-hill-paf-81-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2074,https://www.tcggo.com/external/tcgplayer/2074,Moonlit Hill,Moonlit Hill 81,0.03,0.04,23810,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.1,Uncommon,moonlit-hill,Trainer,https://www.tcggo.com/pokemon/paldean-fates/moonlit-hill-81,sv4pt5-81,534443,singles
2026-08-23T17:19:56+02:00,453,AYUMI ODASHIMA,ayumi-odashima,PAF 83,83,751622,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2075,https://images.tcggo.com/tcggo/storage/2085/nemonas-backpack-paf-83-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2075,https://www.tcggo.com/external/tcgplayer/2075,Nemona's Backpack,Nemona's Backpack 83,0.02,0.02,23362,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Uncommon,nemonas-backpack,Trainer,https://www.tcggo.com/pokemon/paldean-fates/nemonas-backpack-83,sv4pt5-83,534445,singles
2026-08-23T17:19:56+02:00,507,0313,0313,PAF 94,94,751633,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,140,2076,https://images.tcggo.com/tcggo/storage/2086/vileplume-paf-94-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2076,https://www.tcggo.com/external/tcgplayer/2076,Vileplume,Vileplume 94,4.57,4.27,205,EUR,[],,,,,,,,,4,3.95,3.95,3.45,3.45,4,4.2,4.2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,7.66,4.49,Shiny Rare,vileplume,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/vileplume-94,sv4pt5-94,534462,singles
2026-08-23T17:19:56+02:00,381,sowsow,sowsow,PAF 109,109,751648,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2077,https://images.tcggo.com/tcggo/storage/2087/charmander-paf-109-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2077,https://www.tcggo.com/external/tcgplayer/2077,Charmander,Charmander 109,27.73,28.79,197,EUR,,,,,149,85,239,,95,33,19.99,19.99,25,25,33,34,39,14.8,14.8,USD,74.47,5,,,31.57,3,,,,,63.67,5,,,21.61,4,189.18,5,22.24,3,31.28,5,44.11,5,100,1,,,,,116.45,4,,,44.48,1,EUR,43.11,25.04,Shiny Rare,charmander,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/charmander-109,sv4pt5-109,534483,singles
2026-08-23T17:19:56+02:00,518,Ryuta Fuse,ryuta-fuse,PAF 112,112,751651,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,130,2078,https://images.tcggo.com/tcggo/storage/2088/entei-paf-112-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2078,https://www.tcggo.com/external/tcgplayer/2078,Entei,Entei 112,10.9,12.93,210,EUR,,,,,,,245,,35,9,8.4,8.4,10,10,9,6.9,11,4.46,4.46,USD,63.92,4,,,,,,,40.21,1,19.36,5,,,8.19,2,248.28,5,19.36,1,17.86,1,31.26,5,89.32,1,,,26.8,1,,,,,,,EUR,10.58,10.02,Shiny Rare,entei,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/entei-112,sv4pt5-112,534493,singles
2026-08-23T17:19:56+02:00,426,Akira Komayama,akira-komayama,PAF 113,113,751652,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2079,https://images.tcggo.com/tcggo/storage/2089/oricorio-paf-113-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2079,https://www.tcggo.com/external/tcgplayer/2079,Oricorio,Oricorio 113,2.6,2.79,281,EUR,[],,,,,,,,,2,1.5,1.5,4.45,4.45,2,2.5,2.5,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.21,1.91,Shiny Rare,oricorio,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/oricorio-113,sv4pt5-113,534494,singles
2026-08-23T17:19:56+02:00,492,Misa Tsutsui,misa-tsutsui,PAF 108,108,751647,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,50,2080,https://images.tcggo.com/tcggo/storage/2090/rellor-paf-108-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2080,https://www.tcggo.com/external/tcgplayer/2080,Rellor,Rellor 108,2.13,2.16,304,EUR,[],,,,,,,,,1.45,0.97,1.25,1.4,1.4,1.45,2.94,2.94,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.69,1.76,Shiny Rare,rellor,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/rellor-108,sv4pt5-108,534482,singles
