captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SFA 84,84,780979,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,210,1513,https://images.tcggo.com/tcggo/storage/1519/fezandipiti-ex-sfa-84-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1513,https://www.tcggo.com/external/tcgplayer/1513,Fezandipiti ex,Fezandipiti ex 84,6.07,5.88,427,EUR,,,,,,49,,20,6,4,4,14,14,6,5,5,4,4,USD,,,,,,,,,,,,,,,,,,,17.99,1,,,,,,,EUR,10.68,12.5,Ultra Rare,fezandipiti-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/fezandipiti-ex-84,sv6pt5-84,560395,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,SFA 85,85,780980,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,190,1514,https://images.tcggo.com/tcggo/storage/1520/pecharunt-ex-sfa-85-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1514,https://www.tcggo.com/external/tcgplayer/1514,Pecharunt ex,Pecharunt ex 85,3.02,2.9,429,EUR,[],,,,,,,,2,2.24,2.24,7,7,2,2.7,2.75,1.85,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.75,6.76,Ultra Rare,pecharunt-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/pecharunt-ex-85,sv6pt5-85,560396,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,SFA 86,86,780981,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1515,https://images.tcggo.com/tcggo/storage/1521/cassiopeia-sfa-86-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1515,https://www.tcggo.com/external/tcgplayer/1515,Cassiopeia,Cassiopeia 86,1.99,1.85,606,EUR,,,,,,39,,,0.9,1.4,1.4,2.05,2.05,0.9,2.6,2.6,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.54,3.15,Ultra Rare,cassiopeia,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/cassiopeia-86,sv6pt5-86,560397,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,SFA 87,87,780982,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1516,https://images.tcggo.com/tcggo/storage/1522/colresss-tenacity-sfa-87-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1516,https://www.tcggo.com/external/tcgplayer/1516,Colress's Tenacity,Colress's Tenacity 87,2.87,2.85,384,EUR,,,,,,,,19,2.2,2.4,2.4,5,5,2.2,1.9,1.9,1.98,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.3,4.13,Ultra Rare,colresss-tenacity,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/colresss-tenacity-87,sv6pt5-87,560398,singles
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,SFA 88,88,780983,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1517,https://images.tcggo.com/tcggo/storage/1523/janines-secret-art-sfa-88-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1517,https://www.tcggo.com/external/tcgplayer/1517,Janine's Secret Art,Janine's Secret Art 88,3.35,3.11,403,EUR,,,,23,,34,,34,2.69,2.7,2.7,3.98,3.98,2.69,2.3,2.3,1.95,1.95,USD,,,,,,,,,,,,,25,1,,,,,10,1,,,,,,,EUR,5.88,5.11,Ultra Rare,janines-secret-art,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/janines-secret-art-88,sv6pt5-88,560399,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,SFA 89,89,780984,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1518,https://images.tcggo.com/tcggo/storage/1524/xerosics-machinations-sfa-89-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1518,https://www.tcggo.com/external/tcgplayer/1518,Xerosic's Machinations,Xerosic's Machinations 89,3.4,3.31,281,EUR,[],,,,,,,,2.7,3.2,3.49,5,5,2.7,2.5,2.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.75,5.98,Ultra Rare,xerosics-machinations,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/xerosics-machinations-89,sv6pt5-89,560400,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SFA 90,90,780985,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,250,1519,https://images.tcggo.com/tcggo/storage/1525/okidogi-ex-sfa-90-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1519,https://www.tcggo.com/external/tcgplayer/1519,Okidogi ex,Okidogi ex 90,17.58,14.5,307,EUR,,79,,,,126,,,18.06,12,12,21,21,18.99,29,29,11.9,11.9,USD,,,,,,,,,,,,,,,,,,,7.42,1,,,,,,,EUR,19.86,18.22,Special Illustration Rare,okidogi-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/okidogi-ex-90,sv6pt5-90,560401,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SFA 91,91,780986,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,210,1520,https://images.tcggo.com/tcggo/storage/1526/munkidori-ex-sfa-91-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1520,https://www.tcggo.com/external/tcgplayer/1520,Munkidori ex,Munkidori ex 91,16.62,16.7,272,EUR,[],,,,,,,,15.49,12,12,15,15,15.49,26,26,15,15,USD,,,,,,,,,,,,,98.99,1,,,,,11.48,2,,,,,,,EUR,16.92,15.29,Special Illustration Rare,munkidori-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/munkidori-ex-91,sv6pt5-91,560402,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SFA 92,92,780987,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,210,1521,https://images.tcggo.com/tcggo/storage/1527/fezandipiti-ex-sfa-92-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1521,https://www.tcggo.com/external/tcgplayer/1521,Fezandipiti ex,Fezandipiti ex 92,27.6,32.6,282,EUR,,,,99,,150,,49,23,21.21,21.21,42,42,23,34,34,24.9,24.9,USD,64.47,1,,,,,,,,,,,,,,,,,44.18,4,,,,,,,EUR,34.39,42.96,Special Illustration Rare,fezandipiti-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/fezandipiti-ex-92,sv6pt5-92,560403,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SFA 93,93,750412,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,190,1522,https://images.tcggo.com/tcggo/storage/1528/pecharunt-ex-sfa-93-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1522,https://www.tcggo.com/external/tcgplayer/1522,Pecharunt ex,Pecharunt ex 93,20.35,19.62,220,EUR,,,,,,100,,35,19.9,17.99,17.99,20,20,19.9,27,27,15,15,USD,,,,,,,,,35.39,1,,,59.51,2,,,,,9.3,1,,,,,,,EUR,20.71,21.21,Special Illustration Rare,pecharunt-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/pecharunt-ex-93,sv6pt5-93,560404,singles
2026-08-23T17:19:56+02:00,,1250,burari,burari,SFA 94,94,780989,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1523,https://images.tcggo.com/tcggo/storage/1529/cassiopeia-sfa-94-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1523,https://www.tcggo.com/external/tcgplayer/1523,Cassiopeia,Cassiopeia 94,30.61,48.22,335,EUR,,,,,,135,,45,25.25,19,19,29.75,29.75,25.25,25,25,17,17,USD,,,,,,,,,,,,,71.75,2,,,,,34.99,3,,,,,,,EUR,37.22,35.63,Special Illustration Rare,cassiopeia,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/cassiopeia-94,sv6pt5-94,560405,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,SFA 95,95,780990,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,190,1524,https://images.tcggo.com/tcggo/storage/1530/pecharunt-ex-sfa-95-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1524,https://www.tcggo.com/external/tcgplayer/1524,Pecharunt ex,Pecharunt ex 95,30.46,32.69,153,EUR,,,,,,119,,,27,21.99,21.99,26.9,26.9,27,50,50,25,25,USD,,,,,,,,,33.89,2,,,,,,,,,,,,,,,,,EUR,19.05,17.09,Hyper Rare,pecharunt-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/pecharunt-ex-95,sv6pt5-95,560406,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,SFA 96,96,780991,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1525,https://images.tcggo.com/tcggo/storage/1531/earthen-vessel-sfa-96-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1525,https://www.tcggo.com/external/tcgplayer/1525,Earthen Vessel,Earthen Vessel 96,21.69,21.78,233,EUR,[],,,,,,,,20,14.99,14.99,26,26,20,34,34,17,17,USD,,,,,,,,,,,,,62.29,4,,,,,26.08,1,,,,,,,EUR,15.4,26.62,Hyper Rare,earthen-vessel,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/earthen-vessel-96,sv6pt5-96,560407,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,SFA 97,97,780992,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1526,https://images.tcggo.com/tcggo/storage/1532/powerglass-sfa-97-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1526,https://www.tcggo.com/external/tcgplayer/1526,Powerglass,Powerglass 97,24.17,26.72,146,EUR,,,,90,,,,,24,17,17,23.99,23.99,24,35,35,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,18.41,21.11,Hyper Rare,powerglass,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/powerglass-97,sv6pt5-97,560408,singles
2026-08-23T17:19:56+02:00,,,,,SFA 98,98,780993,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1527,https://images.tcggo.com/tcggo/storage/1533/basic-darkness-energy-sfa-98-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1527,https://www.tcggo.com/external/tcgplayer/1527,Basic Darkness Energy,Basic Darkness Energy 98,42.15,38.9,94,EUR,[],,,,,,,,55,34,34,40,40,55,45,45,37.49,37.49,USD,,,,,,,,,25.36,1,,,,,,,,,,,,,,,,,EUR,50.59,46.17,Hyper Rare,basic-darkness-energy,Energy,https://www.tcggo.com/pokemon/shrouded-fable/basic-darkness-energy-98,sv6pt5-98,560409,singles
2026-08-23T17:19:56+02:00,,,,,SFA 99,99,780994,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1528,https://images.tcggo.com/tcggo/storage/1534/basic-metal-energy-sfa-99-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1528,https://www.tcggo.com/external/tcgplayer/1528,Basic Metal Energy,Basic Metal Energy 99,31.28,28.24,132,EUR,[],,,,,,,,31.99,27.5,27.5,27,27,31.99,36.5,36.5,21,21,USD,,,,,,,,,,,,,,,,,,,17.04,1,,,,,,,EUR,29.01,26.12,Hyper Rare,basic-metal-energy,Energy,https://www.tcggo.com/pokemon/shrouded-fable/basic-metal-energy-99,sv6pt5-99,560410,singles
