captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,362,Naoyo Kimura,naoyo-kimura,PFL 76,76,857651,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24083,https://images.tcggo.com/tcggo/storage/24103/jigglypuff-pfl-76-phantasmal-flames.png,https://www.tcggo.com/external/cm/24083,https://www.tcggo.com/external/tcgplayer/24083,Jigglypuff,Jigglypuff 76,,0.03,0.04,21714,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,jigglypuff,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/jigglypuff-76,me2-76,662171,singles
2026-08-23T17:06:43+02:00,,477,En Morikura,en-morikura,PFL 77,77,857652,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,120,24084,https://images.tcggo.com/tcggo/storage/24111/wigglytuff-pfl-77-phantasmal-flames.png,https://www.tcggo.com/external/cm/24084,https://www.tcggo.com/external/tcgplayer/24084,Wigglytuff,Wigglytuff 77,,0.03,0.03,22561,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Uncommon,wigglytuff,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/wigglytuff-77,me2-77,662239,singles
2026-08-23T17:06:43+02:00,,370,Saboteri,saboteri,PFL 78,78,857653,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24085,https://images.tcggo.com/tcggo/storage/24119/aipom-pfl-78-phantasmal-flames.png,https://www.tcggo.com/external/cm/24085,https://www.tcggo.com/external/tcgplayer/24085,Aipom,Aipom 78,,0.02,0.02,23838,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,aipom,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/aipom-78,me2-78,662126,singles
2026-08-23T17:06:43+02:00,,462,hncl,hncl,PFL 79,79,857654,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,110,24086,https://images.tcggo.com/tcggo/storage/24127/ambipom-pfl-79-phantasmal-flames.png,https://www.tcggo.com/external/cm/24086,https://www.tcggo.com/external/tcgplayer/24086,Ambipom,Ambipom 79,,0.04,0.04,21274,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,ambipom,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/ambipom-79,me2-79,662127,singles
2026-08-23T17:06:43+02:00,,470,REND,rend,PFL 80,80,857655,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,80,24087,https://images.tcggo.com/tcggo/storage/24135/smeargle-pfl-80-phantasmal-flames.png,https://www.tcggo.com/external/cm/24087,https://www.tcggo.com/external/tcgplayer/24087,Smeargle,Smeargle 80,,0.02,0.03,23385,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,smeargle,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/smeargle-80,me2-80,662227,singles
2026-08-23T17:06:43+02:00,,422,Dsuke,dsuke,PFL 81,81,857656,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24088,https://images.tcggo.com/tcggo/storage/24144/zigzagoon-pfl-81-phantasmal-flames.png,https://www.tcggo.com/external/cm/24088,https://www.tcggo.com/external/tcgplayer/24088,Zigzagoon,Zigzagoon 81,,0.02,0.02,23654,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,zigzagoon,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/zigzagoon-81,me2-81,662246,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,PFL 82,82,857657,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,100,24089,https://images.tcggo.com/tcggo/storage/24153/linoone-pfl-82-phantasmal-flames.png,https://www.tcggo.com/external/cm/24089,https://www.tcggo.com/external/tcgplayer/24089,Linoone,Linoone 82,,0.02,0.02,23541,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Uncommon,linoone,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/linoone-82,me2-82,662175,singles
2026-08-23T17:06:43+02:00,,767,tono,tono,PFL 83,83,857658,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24090,https://images.tcggo.com/tcggo/storage/24032/buneary-pfl-83-phantasmal-flames.png,https://www.tcggo.com/external/cm/24090,https://www.tcggo.com/external/tcgplayer/24090,Buneary,Buneary 83,,0.05,0.03,21524,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,buneary,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/buneary-83-1,me2-83,662139,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 84,84,857659,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,330,24091,https://images.tcggo.com/tcggo/storage/24040/mega-lopunny-ex-pfl-84-phantasmal-flames.png,https://www.tcggo.com/external/cm/24091,https://www.tcggo.com/external/tcgplayer/24091,Mega Lopunny ex,Mega Lopunny ex 84,,0.49,0.54,4607,EUR,[],,,,,,,,,0.09,0.04,0.04,0.1,0.1,0.09,0.1,0.1,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,Double Rare,mega-lopunny-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-lopunny-ex-84,me2-84,662188,singles
2026-08-23T17:06:43+02:00,,455,MARINA Chikazawa,marina-chikazawa,PFL 85,85,857660,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24092,https://images.tcggo.com/tcggo/storage/24048/battle-cage-pfl-85-phantasmal-flames.png,https://www.tcggo.com/external/cm/24092,https://www.tcggo.com/external/tcgplayer/24092,Battle Cage,Battle Cage 85,,0.1,0.07,14153,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,Uncommon,battle-cage,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/battle-cage-85,me2-85,662130,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PFL 86,86,857661,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24093,https://images.tcggo.com/tcggo/storage/24056/blowtorch-pfl-86-phantasmal-flames.png,https://www.tcggo.com/external/cm/24093,https://www.tcggo.com/external/tcgplayer/24093,Blowtorch,Blowtorch 86,,0.03,0.03,27197,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,blowtorch,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/blowtorch-86,me2-86,662132,singles
2026-08-23T17:06:43+02:00,,409,Yuu Nishida,yuu-nishida,PFL 87,87,857662,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24094,https://images.tcggo.com/tcggo/storage/24064/dawn-pfl-87-phantasmal-flames.png,https://www.tcggo.com/external/cm/24094,https://www.tcggo.com/external/tcgplayer/24094,Dawn,Dawn 87,,0.13,0.11,16657,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,dawn,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/dawn-87,me2-87,660414,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,PFL 88,88,,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24095,https://images.tcggo.com/tcggo/storage/24072/dizzying-valley-pfl-88-phantasmal-flames.png,https://www.tcggo.com/external/cm/24095,https://www.tcggo.com/external/tcgplayer/24095,Dizzying Valley,Dizzying Valley 88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncommon,dizzying-valley,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/dizzying-valley-88,me2-88,662153,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,PFL 89,89,857664,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24096,https://images.tcggo.com/tcggo/storage/24080/firebreather-pfl-89-phantasmal-flames.png,https://www.tcggo.com/external/cm/24096,https://www.tcggo.com/external/tcgplayer/24096,Firebreather,Firebreather 89,,0.04,0.04,26284,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,firebreather,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/firebreather-89,me2-89,662157,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,PFL 90,90,857665,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24097,https://images.tcggo.com/tcggo/storage/24088/grimsleys-move-pfl-90-phantasmal-flames.png,https://www.tcggo.com/external/cm/24097,https://www.tcggo.com/external/tcgplayer/24097,Grimsley's Move,Grimsley's Move 90,,0.05,0.05,27330,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,grimsleys-move,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/grimsleys-move-90,me2-90,660418,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,PFL 91,91,857666,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24098,https://images.tcggo.com/tcggo/storage/24096/jumbo-ice-cream-pfl-91-phantasmal-flames.png,https://www.tcggo.com/external/cm/24098,https://www.tcggo.com/external/tcgplayer/24098,Jumbo Ice Cream,Jumbo Ice Cream 91,,0.06,0.06,23526,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,Uncommon,jumbo-ice-cream,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/jumbo-ice-cream-91,me2-91,662172,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PFL 92,92,857667,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24099,https://images.tcggo.com/tcggo/storage/24104/punk-helmet-pfl-92-phantasmal-flames.png,https://www.tcggo.com/external/cm/24099,https://www.tcggo.com/external/tcgplayer/24099,Punk Helmet,Punk Helmet 92,,0.04,0.05,26913,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Uncommon,punk-helmet,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/punk-helmet-92,me2-92,660419,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PFL 93,93,857668,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24100,https://images.tcggo.com/tcggo/storage/24112/sacred-charm-pfl-93-phantasmal-flames.png,https://www.tcggo.com/external/cm/24100,https://www.tcggo.com/external/tcgplayer/24100,Sacred Charm,Sacred Charm 93,,0.03,0.03,26113,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,sacred-charm,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/sacred-charm-93,me2-93,662223,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PFL 94,94,857669,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,0,24101,https://images.tcggo.com/tcggo/storage/24120/wondrous-patch-pfl-94-phantasmal-flames.png,https://www.tcggo.com/external/cm/24101,https://www.tcggo.com/external/tcgplayer/24101,Wondrous Patch,Wondrous Patch 94,,0.07,0.06,23229,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Uncommon,wondrous-patch,Trainer,https://www.tcggo.com/pokemon/phantasmal-flames/wondrous-patch-94,me2-94,662241,singles
2026-08-23T17:06:43+02:00,,386,Jerky,jerky,PFL 95,95,857670,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,160,24102,https://images.tcggo.com/tcggo/storage/24128/ludicolo-pfl-95-phantasmal-flames.png,https://www.tcggo.com/external/cm/24102,https://www.tcggo.com/external/tcgplayer/24102,Ludicolo,Ludicolo 95,,2,2.05,1328,EUR,[],,,,,,,,,1.79,0.95,0.95,1.9,1.9,1.8,2,2,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.33,Illustration Rare,ludicolo,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/ludicolo-95,me2-95,662180,singles
2026-08-23T17:06:43+02:00,,784,Nakamura Ippan,nakamura-ippan,PFL 96,96,857671,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,50,24103,https://images.tcggo.com/tcggo/storage/24136/nymble-pfl-96-phantasmal-flames.png,https://www.tcggo.com/external/cm/24103,https://www.tcggo.com/external/tcgplayer/24103,Nymble,Nymble 96,,1.27,1.29,1729,EUR,[],,,,,,,,,0.99,0.9,0.9,0.64,0.64,0.99,0.9,1.95,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.29,Illustration Rare,nymble,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/nymble-96,me2-96,662204,singles
2026-08-23T17:06:43+02:00,,417,satoma,satoma,PFL 97,97,857672,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,130,24104,https://images.tcggo.com/tcggo/storage/24145/dewgong-pfl-97-phantasmal-flames.png,https://www.tcggo.com/external/cm/24104,https://www.tcggo.com/external/tcgplayer/24104,Dewgong,Dewgong 97,,3.98,3.97,1164,EUR,[],,,,,,,,,2.4,2.99,2.99,1.9,1.9,2.4,2.8,2.8,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.89,Illustration Rare,dewgong,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/dewgong-97,me2-97,662152,singles
2026-08-23T17:06:43+02:00,,535,Jiro Sasumo,jiro-sasumo,PFL 98,98,857673,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24105,https://images.tcggo.com/tcggo/storage/24154/piplup-pfl-98-phantasmal-flames.png,https://www.tcggo.com/external/cm/24105,https://www.tcggo.com/external/tcgplayer/24105,Piplup,Piplup 98,,13.19,13.85,1069,EUR,,300,,,149,160,,50,75,13.95,7,7,10,10,13.95,14.95,17,3.8,3.8,USD,56.03,5,,,,,,,223.13,1,,,,,30.49,5,,,,,16.32,4,141.61,5,,,,,22.31,5,,,132.76,5,,,29.99,1,EUR,12.69,Illustration Rare,piplup,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/piplup-98,me2-98,662215,singles
2026-08-23T17:06:43+02:00,,767,tono,tono,PFL 99,99,857674,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24106,https://images.tcggo.com/tcggo/storage/24033/yamper-pfl-99-phantasmal-flames.png,https://www.tcggo.com/external/cm/24106,https://www.tcggo.com/external/tcgplayer/24106,Yamper,Yamper 99,,1.92,1.96,1273,EUR,[],,,,,,,,,1.49,1.45,1.45,1,1,1.5,1.5,2,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.59,Illustration Rare,yamper,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/yamper-99,me2-99,662243,singles
2026-08-23T17:06:43+02:00,,357,Yoriyuki Ikegami,yoriyuki-ikegami,PFL 100,100,857675,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,130,24107,https://images.tcggo.com/tcggo/storage/24041/zacian-pfl-100-phantasmal-flames.png,https://www.tcggo.com/external/cm/24107,https://www.tcggo.com/external/tcgplayer/24107,Zacian,Zacian 100,,3.35,4.02,967,EUR,[],,,,,,,,,2.4,1.9,1.9,2.9,2.9,2.4,3.99,6,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.07,Illustration Rare,zacian,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/zacian-100,me2-100,662245,singles
2026-08-23T17:06:43+02:00,,486,Ryota Murayama,ryota-murayama,PFL 101,101,857676,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,150,24108,https://images.tcggo.com/tcggo/storage/24049/flygon-pfl-101-phantasmal-flames.png,https://www.tcggo.com/external/cm/24108,https://www.tcggo.com/external/tcgplayer/24108,Flygon,Flygon 101,,3.6,3.91,1002,EUR,,,,,,,,110,40,2.91,1.99,1.99,3,3,3,4,4.75,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.57,Illustration Rare,flygon,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/flygon-101,me2-101,662160,singles
