captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,470,REND,rend,SSP 193,193,794566,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,120,20981,https://images.tcggo.com/tcggo/storage/21145/vivillon-ssp-193-surging-sparks.png,https://www.tcggo.com/external/cm/20981,https://www.tcggo.com/external/tcgplayer/20981,Vivillon,Vivillon 193,4.39,4.26,428,EUR,,,,,,,138,,39,4,2.5,2.5,3,3,4.5,4,4,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.99,3.15,Illustration Rare,vivillon,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/vivillon-193,sv8-193,590090,singles
2026-08-23T17:19:56+02:00,,468,matazo,matazo,SSP 194,194,794567,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20982,https://images.tcggo.com/tcggo/storage/21146/shiinotic-ssp-194-surging-sparks.png,https://www.tcggo.com/external/cm/20982,https://www.tcggo.com/external/tcgplayer/20982,Shiinotic,Shiinotic 194,3.02,3.2,482,EUR,,,,39,,,49,,25,2.5,1.5,1.5,2.99,2.99,2.9,3.7,3.7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.47,2.73,Illustration Rare,shiinotic,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/shiinotic-194,sv8-194,590046,singles
2026-08-23T17:19:56+02:00,,774,Narano,narano,SSP 195,195,794568,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20983,https://images.tcggo.com/tcggo/storage/21147/castform-sunny-form-ssp-195-surging-sparks.png,https://www.tcggo.com/external/cm/20983,https://www.tcggo.com/external/tcgplayer/20983,Castform Sunny Form,Castform Sunny Form 195,6.14,6.06,406,EUR,,,,,,,130,,29,6.2,4.98,4.98,7.99,7.99,6.2,7.5,7.5,3,3,USD,34.68,5,,,,,12.88,5,,,,,,,35.73,5,,,9.06,2,,,89.35,5,,,12.5,5,15.82,5,,,,,,,60.01,2,,,,,7.8,3,EUR,7.47,5.42,Illustration Rare,castform-sunny-form,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/castform-sunny-form-195,sv8-195,589888,singles
2026-08-23T17:19:56+02:00,,432,Whisker,whisker,SSP 196,196,794569,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20984,https://images.tcggo.com/tcggo/storage/23401/larvesta-ssp-196-surging-sparks.png,https://www.tcggo.com/external/cm/20984,https://www.tcggo.com/external/tcgplayer/20984,Larvesta,Larvesta 196,2.6,2.73,605,EUR,,,,50,,,54,33,20,2.25,1.49,1.49,2.3,2.3,2.49,2.99,2.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.71,1.79,Illustration Rare,larvesta,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/larvesta-196,sv8-196,589982,singles
2026-08-23T17:19:56+02:00,,390,Rond,rond,SSP 197,197,794570,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,140,20985,https://images.tcggo.com/tcggo/storage/21148/ceruledge-ssp-197-surging-sparks.png,https://www.tcggo.com/external/cm/20985,https://www.tcggo.com/external/tcgplayer/20985,Ceruledge,Ceruledge 197,17.1,21.39,404,EUR,,,44,69,,,60,,45,18,12.5,12.5,17,17,18,18.5,19.9,8.27,8.27,USD,54.53,5,14.9,1,15.36,1,21.25,5,,,,,26.76,3,102.14,5,12.04,1,15,5,,,173.58,5,13.5,1,19.13,5,26.76,5,139.99,1,,,,,196.25,5,,,29.43,1,22.3,5,EUR,21.39,15.08,Illustration Rare,ceruledge,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/ceruledge-197,sv8-197,589891,singles
2026-08-23T17:19:56+02:00,,366,Kuroimori,kuroimori,SSP 198,198,794571,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,30,20986,https://images.tcggo.com/tcggo/storage/21149/feebas-ssp-198-surging-sparks.png,https://www.tcggo.com/external/cm/20986,https://www.tcggo.com/external/tcgplayer/20986,Feebas,Feebas 198,8.99,8.73,352,EUR,,,,,,,120,23,34,6,6.49,6.49,7.99,7.99,9.49,9,9,3.95,3.95,USD,67.74,5,,,,,18.76,5,,,,,,,35.73,5,,,10.7,3,,,133.12,5,19.62,1,10.42,5,19.36,5,52.71,1,,,,,71.34,3,,,,,22.34,3,EUR,8.68,5.7,Illustration Rare,feebas,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/feebas-198,sv8-198,589944,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,SSP 199,199,794572,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20987,https://images.tcggo.com/tcggo/storage/21150/spheal-ssp-199-surging-sparks.png,https://www.tcggo.com/external/cm/20987,https://www.tcggo.com/external/tcgplayer/20987,Spheal,Spheal 199,6.93,6.13,432,EUR,[],,,,,,,,,7.5,6.5,6.5,5,5,7.5,5,5,2.45,2.45,USD,46.28,5,,,,,15.81,5,,,,,,,49.06,5,,,8.39,3,,,107.05,5,,,10.78,5,20.51,5,,,,,,,98.13,3,,,,,17.85,5,EUR,8.61,5.56,Illustration Rare,spheal,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/spheal-199,sv8-199,590063,singles
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,SSP 200,200,794573,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20988,https://images.tcggo.com/tcggo/storage/21151/bruxish-ssp-200-surging-sparks.png,https://www.tcggo.com/external/cm/20988,https://www.tcggo.com/external/tcgplayer/20988,Bruxish,Bruxish 200,2.67,2.66,482,EUR,[],,,,,,,,,2.5,1.8,1.8,1.9,1.9,2.5,3,3,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.43,1.79,Illustration Rare,bruxish,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/bruxish-200,sv8-200,589884,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,SSP 201,201,794574,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,180,20989,https://images.tcggo.com/tcggo/storage/21152/cetitan-ssp-201-surging-sparks.png,https://www.tcggo.com/external/cm/20989,https://www.tcggo.com/external/tcgplayer/20989,Cetitan,Cetitan 201,2.75,2.67,579,EUR,,,,40,,,54,,45,2.2,1.5,1.5,2.49,2.49,2.5,2.85,2.85,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.51,2.48,Illustration Rare,cetitan,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/cetitan-201,sv8-201,589894,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SSP 202,202,794575,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20990,https://images.tcggo.com/tcggo/storage/21153/stunfisk-ssp-202-surging-sparks.png,https://www.tcggo.com/external/cm/20990,https://www.tcggo.com/external/tcgplayer/20990,Stunfisk,Stunfisk 202,1.67,1.65,759,EUR,[],,,,,,,,,1.1,1,1,0.8,0.8,1.1,2,2,0.72,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.09,1.54,Illustration Rare,stunfisk,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/stunfisk-202,sv8-202,590065,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,SSP 203,203,794576,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,120,20991,https://images.tcggo.com/tcggo/storage/21154/latios-ssp-203-surging-sparks.png,https://www.tcggo.com/external/cm/20991,https://www.tcggo.com/external/tcgplayer/20991,Latios,Latios 203,45.34,56.87,480,EUR,,,139,,,,300,40,55,32.69,26.98,26.98,27.5,27.5,32.69,48.75,48.75,16.5,16.5,USD,102.23,5,,,,,31.58,5,,,,,42,4,59.81,5,,,32.99,5,,,224.27,5,18.32,5,20.93,5,32.89,5,,,,,,,181.67,5,,,25,1,41.87,5,EUR,29.46,25.17,Illustration Rare,latios,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/latios-203,sv8-203,589987,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,SSP 204,204,794577,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20992,https://images.tcggo.com/tcggo/storage/21155/mesprit-ssp-204-surging-sparks.png,https://www.tcggo.com/external/cm/20992,https://www.tcggo.com/external/tcgplayer/20992,Mesprit,Mesprit 204,14.51,14.29,406,EUR,,,,49,,,130,,45,18.5,10.49,10.49,15,15,18.5,22,22,6,6,USD,47.08,5,,,,,19.76,5,,,,,,,39.24,5,,,15,5,,,103.92,5,,,10.7,5,22.29,5,,,,,,,83.54,4,,,,,17.7,3,EUR,11.99,8.55,Illustration Rare,mesprit,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/mesprit-204,sv8-204,590003,singles
2026-08-23T17:19:56+02:00,,370,Saboteri,saboteri,SSP 205,205,794578,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20993,https://images.tcggo.com/tcggo/storage/21156/phanpy-ssp-205-surging-sparks.png,https://www.tcggo.com/external/cm/20993,https://www.tcggo.com/external/tcgplayer/20993,Phanpy,Phanpy 205,7.19,6.78,389,EUR,[],,,,,,,,,7,5,5,7,7,7.5,4.9,4.9,2,2,USD,38.64,5,,,,,15.09,2,,,,,,,35.68,5,,,16,1,,,83.25,5,,,10.7,5,17.83,5,,,,,,,70.11,4,,,,,20,3,EUR,7.98,5.55,Illustration Rare,phanpy,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/phanpy-205,sv8-205,590024,singles
2026-08-23T17:19:56+02:00,,369,toriyufu,toriyufu,SSP 206,206,794579,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20994,https://images.tcggo.com/tcggo/storage/21157/vibrava-ssp-206-surging-sparks.png,https://www.tcggo.com/external/cm/20994,https://www.tcggo.com/external/tcgplayer/20994,Vibrava,Vibrava 206,3.56,3.5,520,EUR,,,,35,,,50,,40,2.5,1.97,1.97,2.9,2.9,2.5,3.8,3.8,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.67,2.34,Illustration Rare,vibrava,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/vibrava-206,sv8-206,590086,singles
2026-08-23T17:19:56+02:00,,525,USGMEN,usgmen,SSP 207,207,794580,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20995,https://images.tcggo.com/tcggo/storage/21158/clobbopus-ssp-207-surging-sparks.png,https://www.tcggo.com/external/cm/20995,https://www.tcggo.com/external/tcgplayer/20995,Clobbopus,Clobbopus 207,4.39,3.62,520,EUR,[],,,,,,,,,4.99,2.5,2.5,4,4,4.99,4.5,4.5,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.74,4.65,Illustration Rare,clobbopus,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/clobbopus-207,sv8-207,589904,singles
2026-08-23T17:19:56+02:00,,465,Yukihiro Tada,yukihiro-tada,SSP 208,208,794581,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20996,https://images.tcggo.com/tcggo/storage/21159/alolan-dugtrio-ssp-208-surging-sparks.png,https://www.tcggo.com/external/cm/20996,https://www.tcggo.com/external/tcgplayer/20996,Alolan Dugtrio,Alolan Dugtrio 208,6.18,5.43,417,EUR,,,,,,,140,,45,8.9,4,4.5,4,4,8.9,4.5,4.5,1.99,1.99,USD,42.95,5,,,,,19.6,5,,,,,20.52,1,44.6,5,,,26.32,2,,,132.02,5,14.13,2,14.56,5,22.3,5,,,,,,,83.25,5,,,,,21.19,2,EUR,8.11,5.13,Illustration Rare,alolan-dugtrio,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/alolan-dugtrio-208,sv8-208,589857,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,SSP 209,209,794582,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,110,20997,https://images.tcggo.com/tcggo/storage/21160/skarmory-ssp-209-surging-sparks.png,https://www.tcggo.com/external/cm/20997,https://www.tcggo.com/external/tcgplayer/20997,Skarmory,Skarmory 209,9.14,8.75,468,EUR,,,,60,,150,150,,30,9.49,5.95,5.95,6,6,9.75,11.95,11.95,4,4,USD,54.53,5,,,15.8,1,19.72,5,,,,,11.53,1,53.52,5,6.7,1,13.16,5,,,98.13,5,10.5,1,15.36,5,20.07,5,,,,,,,108.15,5,,,,,22.3,5,EUR,7.53,6.89,Illustration Rare,skarmory,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/skarmory-209,sv8-209,590052,singles
2026-08-23T17:19:56+02:00,,419,Uninori,uninori,SSP 210,210,794583,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20998,https://images.tcggo.com/tcggo/storage/21161/flapple-ssp-210-surging-sparks.png,https://www.tcggo.com/external/cm/20998,https://www.tcggo.com/external/tcgplayer/20998,Flapple,Flapple 210,3.27,3.26,423,EUR,[],,,,,,,,,2.95,2.5,2.5,2.45,2.45,2.95,3.89,3.89,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.82,2.94,Illustration Rare,flapple,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/flapple-210,sv8-210,589947,singles
2026-08-23T17:19:56+02:00,,376,MINAMINAMI Take,minaminami-take,SSP 211,211,794584,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20999,https://images.tcggo.com/tcggo/storage/21162/appletun-ssp-211-surging-sparks.png,https://www.tcggo.com/external/cm/20999,https://www.tcggo.com/external/tcgplayer/20999,Appletun,Appletun 211,4.52,4.44,406,EUR,[],,,,,,,,,4.19,3.48,3.48,4,4,4.8,4,4.2,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,6.53,4.67,Illustration Rare,appletun,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/appletun-211,sv8-211,589865,singles
2026-08-23T17:19:56+02:00,,399,Mékayu,mekayu,SSP 212,212,794585,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,60,21000,https://images.tcggo.com/tcggo/storage/21163/slakoth-ssp-212-surging-sparks.png,https://www.tcggo.com/external/cm/21000,https://www.tcggo.com/external/tcgplayer/21000,Slakoth,Slakoth 212,8.97,8.7,329,EUR,,,,,,50,160,,45,9.77,7,7.49,6.99,6.99,10,5,5,2.9,2.9,USD,70,5,,,7.44,1,19.77,5,,,,,,,148.63,5,,,27.65,2,,,148.68,5,11.93,5,12.27,5,29.69,5,,,,,,,148.68,5,,,,,39.99,3,EUR,10.81,7.68,Illustration Rare,slakoth,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/slakoth-212,sv8-212,590057,singles
2026-08-23T17:19:56+02:00,,783,Mori Yuu,mori-yuu,SSP 213,213,794586,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,21001,https://images.tcggo.com/tcggo/storage/21164/kecleon-ssp-213-surging-sparks.png,https://www.tcggo.com/external/cm/21001,https://www.tcggo.com/external/tcgplayer/21001,Kecleon,Kecleon 213,5.01,4.84,386,EUR,,,,,,,76,,34,4.49,3.99,3.99,4,4,5,5,5,1.75,1.75,USD,,,,,,,,,,,,,,,35,5,,,16,1,35,1,82,5,8.01,5,16.5,5,15,5,,,,,2.75,1,66,1,,,,,20.25,2,EUR,7.57,4.54,Illustration Rare,kecleon,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/kecleon-213,sv8-213,589975,singles
2026-08-23T17:19:56+02:00,,383,Gapao,gapao,SSP 214,214,794587,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,21002,https://images.tcggo.com/tcggo/storage/21165/braviary-ssp-214-surging-sparks.png,https://www.tcggo.com/external/cm/21002,https://www.tcggo.com/external/tcgplayer/21002,Braviary,Braviary 214,5.24,5.47,514,EUR,[],,,,,,,,,4,3.99,4,5,5,4,6.3,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.04,3.86,Illustration Rare,braviary,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/braviary-214,sv8-214,589879,singles
2026-08-23T17:19:56+02:00,,475,PLANETA Tsuji,planeta-tsuji,SSP 215,215,794588,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,190,21003,https://images.tcggo.com/tcggo/storage/21166/durant-ex-ssp-215-surging-sparks.png,https://www.tcggo.com/external/cm/21003,https://www.tcggo.com/external/tcgplayer/21003,Durant ex,Durant ex 215,1.19,1.22,897,EUR,[],,,,,,,,,0.79,0.8,0.8,1.5,1.5,0.79,1,1,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.82,0.94,Ultra Rare,durant-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/durant-ex-215,sv8-215,589929,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,SSP 216,216,794589,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,260,21004,https://images.tcggo.com/tcggo/storage/21167/scovillain-ex-ssp-216-surging-sparks.png,https://www.tcggo.com/external/cm/21004,https://www.tcggo.com/external/tcgplayer/21004,Scovillain ex,Scovillain ex 216,1.17,1.13,862,EUR,[],,,,,,,,,0.9,0.49,0.49,0.9,0.9,0.89,0.9,0.9,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.96,0.98,Ultra Rare,scovillain-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/scovillain-ex-216,sv8-216,590041,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SSP 217,217,794590,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,270,21005,https://images.tcggo.com/tcggo/storage/21168/milotic-ex-ssp-217-surging-sparks.png,https://www.tcggo.com/external/cm/21005,https://www.tcggo.com/external/tcgplayer/21005,Milotic ex,Milotic ex 217,2.42,2.18,572,EUR,[],,,,,,,,,1.85,1.98,1.98,2,2,1.85,2.25,3,0.89,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.08,1.97,Ultra Rare,milotic-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/milotic-ex-217,sv8-217,590005,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SSP 218,218,794591,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,230,21006,https://images.tcggo.com/tcggo/storage/21169/black-kyurem-ex-ssp-218-surging-sparks.png,https://www.tcggo.com/external/cm/21006,https://www.tcggo.com/external/tcgplayer/21006,Black Kyurem ex,Black Kyurem ex 218,2.66,2.51,568,EUR,,,,,,,,,25,2,1.9,1.9,2,2,2,3,3,1.19,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.89,2.22,Ultra Rare,black-kyurem-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/black-kyurem-ex-218,sv8-218,589875,singles
