captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.mnt.9.median_price,prices.ebay.graded.mnt.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,OBF 61,61,725141,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2802,https://images.tcggo.com/tcggo/storage/2816/finizen-obf-61-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2802,https://www.tcggo.com/external/tcgplayer/2802,Finizen,Finizen 61,0.05,0.04,4211,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Common,finizen,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/finizen-61,sv3-61,509816,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,OBF 73,73,725153,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,300,2803,https://images.tcggo.com/tcggo/storage/2817/pawmot-ex-obf-73-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2803,https://www.tcggo.com/external/tcgplayer/2803,Pawmot ex,Pawmot ex 73,0.86,0.76,2581,EUR,[],,,,,,,,0.3,0.39,0.39,0.49,0.49,0.3,0.3,0.3,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.85,Double Rare,pawmot-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pawmot-ex-73,sv3-73,509846,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,OBF 75,75,725155,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2804,https://images.tcggo.com/tcggo/storage/2818/tadbulb-obf-75-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2804,https://www.tcggo.com/external/tcgplayer/2804,Tadbulb,Tadbulb 75,0.04,0.03,4551,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,tadbulb,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/tadbulb-75,sv3-75,509851,singles
2026-08-23T17:19:56+02:00,,364,Toshinao Aoki,toshinao-aoki,OBF 78,78,725158,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2805,https://images.tcggo.com/tcggo/storage/2819/bellibolt-obf-78-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2805,https://www.tcggo.com/external/tcgplayer/2805,Bellibolt,Bellibolt 78,0.06,0.08,2897,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,bellibolt,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bellibolt-78,sv3-78,509862,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 79,79,725159,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,220,2806,https://images.tcggo.com/tcggo/storage/2820/miraidon-ex-obf-79-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2806,https://www.tcggo.com/external/tcgplayer/2806,Miraidon ex,Miraidon ex 79,0.97,1.1,771,EUR,[],,,,,,,,0.5,0.4,0.4,2.7,2.7,0.5,0.79,0.79,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.89,0.85,Double Rare,miraidon-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/miraidon-ex-79,sv3-79,509864,singles
2026-08-23T17:19:56+02:00,,483,Kyoko Umemoto,kyoko-umemoto,OBF 84,84,725164,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2807,https://images.tcggo.com/tcggo/storage/2821/togetic-obf-84-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2807,https://www.tcggo.com/external/tcgplayer/2807,Togetic,Togetic 84,0.05,0.06,7499,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Uncommon,togetic,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/togetic-84,sv3-84,509833,singles
2026-08-23T17:19:56+02:00,,387,Scav,scav,OBF 91,91,725171,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2808,https://images.tcggo.com/tcggo/storage/2822/grumpig-obf-91-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2808,https://www.tcggo.com/external/tcgplayer/2808,Grumpig,Grumpig 91,0.04,0.03,7098,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,grumpig,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/grumpig-91,sv3-91,509867,singles
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,OBF 93,93,725173,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2809,https://images.tcggo.com/tcggo/storage/2823/solrock-obf-93-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2809,https://www.tcggo.com/external/tcgplayer/2809,Solrock,Solrock 93,0.03,0.04,7750,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.12,Uncommon,solrock,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/solrock-93,sv3-93,509872,singles
2026-08-23T17:19:56+02:00,,520,Megumi Mizutani,megumi-mizutani,OBF 98,98,725178,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2810,https://images.tcggo.com/tcggo/storage/2824/polteageist-obf-98-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2810,https://www.tcggo.com/external/tcgplayer/2810,Polteageist,Polteageist 98,0.05,0.04,6902,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,polteageist,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/polteageist-98,sv3-98,509931,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,OBF 101,101,725181,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2811,https://images.tcggo.com/tcggo/storage/2825/houndstone-obf-101-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2811,https://www.tcggo.com/external/tcgplayer/2811,Houndstone,Houndstone 101,0.05,0.05,7385,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Uncommon,houndstone,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndstone-101,sv3-101,509953,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 102,102,725182,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,260,2812,https://images.tcggo.com/tcggo/storage/2826/houndstone-ex-obf-102-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2812,https://www.tcggo.com/external/tcgplayer/2812,Houndstone ex,Houndstone ex 102,0.85,0.74,805,EUR,[],,,,,,,,0.4,0.46,0.46,0.87,0.87,0.4,0.75,0.75,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.85,0.85,Double Rare,houndstone-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndstone-ex-102,sv3-102,509958,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,OBF 104,104,725184,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2813,https://images.tcggo.com/tcggo/storage/2827/dugtrio-obf-104-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2813,https://www.tcggo.com/external/tcgplayer/2813,Dugtrio,Dugtrio 104,0.04,0.05,6923,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,dugtrio,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/dugtrio-104,sv3-104,509791,singles
2026-08-23T17:19:56+02:00,,533,SATOSHI NAKAI,satoshi-nakai,OBF 113,113,725193,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2814,https://images.tcggo.com/tcggo/storage/2828/diggersby-obf-113-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2814,https://www.tcggo.com/external/tcgplayer/2814,Diggersby,Diggersby 113,0.04,0.04,7548,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,diggersby,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/diggersby-113,sv3-113,509836,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,OBF 118,118,725198,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2815,https://images.tcggo.com/tcggo/storage/2829/toedscool-obf-118-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2815,https://www.tcggo.com/external/tcgplayer/2815,Toedscool,Toedscool 118,0.03,0.03,12533,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,toedscool,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/toedscool-118,sv3-118,509866,singles
2026-08-23T17:19:56+02:00,,459,GIDORA,gidora,OBF 122,122,725202,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2816,https://images.tcggo.com/tcggo/storage/2830/glimmet-obf-122-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2816,https://www.tcggo.com/external/tcgplayer/2816,Glimmet,Glimmet 122,0.04,0.04,4515,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.1,Common,glimmet,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/glimmet-122,sv3-122,509875,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 123,123,725203,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,270,2817,https://images.tcggo.com/tcggo/storage/2831/glimmora-ex-obf-123-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2817,https://www.tcggo.com/external/tcgplayer/2817,Glimmora ex,Glimmora ex 123,0.86,0.83,912,EUR,[],,,,,,,,0.2,0.26,0.26,0.7,0.7,0.2,0.5,0.5,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.64,0.84,Double Rare,glimmora-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/glimmora-ex-123,sv3-123,509877,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,OBF 125,125,725205,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,330,2818,https://images.tcggo.com/tcggo/storage/2832/charizard-ex-obf-125-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2818,https://www.tcggo.com/external/tcgplayer/2818,Charizard ex,Charizard ex 125,4.11,4.6,890,EUR,,,300,29,35,179,,40,2,2.99,2.99,2,2,2,2.9,2.9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.24,5.83,Double Rare,charizard-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/charizard-ex-125,sv3-125,509879,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,OBF 126,126,725206,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,60,2819,https://images.tcggo.com/tcggo/storage/2833/paldean-wooper-obf-126-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2819,https://www.tcggo.com/external/tcgplayer/2819,Paldean Wooper,Paldean Wooper 126,0.05,0.06,6074,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.14,Common,paldean-wooper,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/paldean-wooper-126,sv3-126,509880,singles
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,OBF 132,132,725212,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2820,https://images.tcggo.com/tcggo/storage/2834/houndour-obf-132-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2820,https://www.tcggo.com/external/tcgplayer/2820,Houndour,Houndour 132,0.05,0.06,4394,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,houndour,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndour-132,sv3-132,509891,singles
2026-08-23T17:19:56+02:00,,387,Scav,scav,OBF 131,131,725211,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,50,2821,https://images.tcggo.com/tcggo/storage/2835/houndour-obf-131-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2821,https://www.tcggo.com/external/tcgplayer/2821,Houndour,Houndour 131,0.04,0.05,4788,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.12,Common,houndour,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndour-131,sv3-131,509890,singles
2026-08-23T17:19:56+02:00,,487,Haru Akasaka,haru-akasaka,OBF 133,133,725213,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2822,https://images.tcggo.com/tcggo/storage/2836/houndoom-obf-133-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2822,https://www.tcggo.com/external/tcgplayer/2822,Houndoom,Houndoom 133,0.05,0.05,7087,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.12,Uncommon,houndoom,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/houndoom-133,sv3-133,509893,singles
2026-08-23T17:19:56+02:00,,485,otumami,otumami,OBF 141,141,725221,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2823,https://images.tcggo.com/tcggo/storage/2837/scizor-obf-141-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2823,https://www.tcggo.com/external/tcgplayer/2823,Scizor,Scizor 141,0.06,0.05,14277,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.15,rare,scizor,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/scizor-141,sv3-141,509919,singles
2026-08-23T17:19:56+02:00,,502,Bun Toujo,bun-toujo,OBF 136,136,725216,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2824,https://images.tcggo.com/tcggo/storage/2838/darkrai-obf-136-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2824,https://www.tcggo.com/external/tcgplayer/2824,Darkrai,Darkrai 136,0.09,0.09,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,rare,darkrai,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/darkrai-136,sv3-136,509900,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,OBF 142,142,725222,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2825,https://images.tcggo.com/tcggo/storage/2839/skarmory-obf-142-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2825,https://www.tcggo.com/external/tcgplayer/2825,Skarmory,Skarmory 142,0.03,0.03,7409,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.11,Uncommon,skarmory,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/skarmory-142,sv3-142,509920,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,OBF 139,139,725219,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2826,https://images.tcggo.com/tcggo/storage/2840/salandit-obf-139-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2826,https://www.tcggo.com/external/tcgplayer/2826,Salandit,Salandit 139,0.04,0.04,7171,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,salandit,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/salandit-139,sv3-139,509911,singles
2026-08-23T17:19:56+02:00,,498,Sekio,sekio,OBF 151,151,725231,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,80,2827,https://images.tcggo.com/tcggo/storage/2841/togedemaru-obf-151-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2827,https://www.tcggo.com/external/tcgplayer/2827,Togedemaru,Togedemaru 151,0.04,0.03,6896,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.13,Common,togedemaru,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/togedemaru-151,sv3-151,509938,singles
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,OBF 144,144,725224,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2828,https://images.tcggo.com/tcggo/storage/2842/bronzor-obf-144-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2828,https://www.tcggo.com/external/tcgplayer/2828,Bronzor,Bronzor 144,0.06,0.06,5919,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,bronzor,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bronzor-144,sv3-144,509928,singles
2026-08-23T17:19:56+02:00,,508,Nobuhiro Imagawa,nobuhiro-imagawa,OBF 152,152,725232,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2829,https://images.tcggo.com/tcggo/storage/2843/meltan-obf-152-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2829,https://www.tcggo.com/external/tcgplayer/2829,Meltan,Meltan 152,0.03,0.04,7469,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,meltan,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/meltan-152,sv3-152,509939,singles
