captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.7.median_price,prices.ebay.graded.sgc.7.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,428,Uta,uta,MEW 75,75,733670,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2564,https://images.tcggo.com/tcggo/storage/2578/graveler-mew-75-151-pokemon.png,https://www.tcggo.com/external/cm/2564,https://www.tcggo.com/external/tcgplayer/2564,Graveler,Graveler 75,0.07,0.08,11011,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,graveler,Pokémon,https://www.tcggo.com/pokemon/151/graveler-75,sv3pt5-75,516572,singles,
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,MEW 81,81,733676,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2565,https://images.tcggo.com/tcggo/storage/2579/magnemite-mew-81-151-pokemon.png,https://www.tcggo.com/external/cm/2565,https://www.tcggo.com/external/tcgplayer/2565,Magnemite,Magnemite 81,0.05,0.04,15429,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.14,Common,magnemite,Pokémon,https://www.tcggo.com/pokemon/151/magnemite-81,sv3pt5-81,516648,singles,
2026-08-23T17:19:56+02:00,,529,aoki,aoki,MEW 86,86,733681,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2566,https://images.tcggo.com/tcggo/storage/2580/seel-mew-86-151-pokemon.png,https://www.tcggo.com/external/cm/2566,https://www.tcggo.com/external/tcgplayer/2566,Seel,Seel 86,0.05,0.04,15024,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,seel,Pokémon,https://www.tcggo.com/pokemon/151/seel-86,sv3pt5-86,516655,singles,
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,MEW 88,88,733683,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2567,https://images.tcggo.com/tcggo/storage/2581/grimer-mew-88-151-pokemon.png,https://www.tcggo.com/external/cm/2567,https://www.tcggo.com/external/tcgplayer/2567,Grimer,Grimer 88,3.81,7.94,114,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Common,grimer,Pokémon,https://www.tcggo.com/pokemon/151/grimer-88,sv3pt5-88,516657,singles,
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,MEW 93,93,733688,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2568,https://images.tcggo.com/tcggo/storage/2582/haunter-mew-93-151-pokemon.png,https://www.tcggo.com/external/cm/2568,https://www.tcggo.com/external/tcgplayer/2568,Haunter,Haunter 93,0.09,0.08,8228,EUR,[],,,,,,,,,0.02,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.17,Uncommon,haunter,Pokémon,https://www.tcggo.com/pokemon/151/haunter-93,sv3pt5-93,516662,singles,
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,MEW 55,55,733650,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2569,https://images.tcggo.com/tcggo/storage/2583/golduck-mew-55-151-pokemon.png,https://www.tcggo.com/external/cm/2569,https://www.tcggo.com/external/tcgplayer/2569,Golduck,Golduck 55,0.07,0.06,10678,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Uncommon,golduck,Pokémon,https://www.tcggo.com/pokemon/151/golduck-55,sv3pt5-55,516232,singles,
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,MEW 57,57,733652,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2570,https://images.tcggo.com/tcggo/storage/2584/primeape-mew-57-151-pokemon.png,https://www.tcggo.com/external/cm/2570,https://www.tcggo.com/external/tcgplayer/2570,Primeape,Primeape 57,0.06,0.07,11475,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,primeape,Pokémon,https://www.tcggo.com/pokemon/151/primeape-57,sv3pt5-57,516246,singles,
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,MEW 62,62,733657,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,160,2571,https://images.tcggo.com/tcggo/storage/2585/poliwrath-mew-62-151-pokemon.png,https://www.tcggo.com/external/cm/2571,https://www.tcggo.com/external/tcgplayer/2571,Poliwrath,Poliwrath 62,0.07,0.07,10850,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.15,Uncommon,poliwrath,Pokémon,https://www.tcggo.com/pokemon/151/poliwrath-62,sv3pt5-62,516251,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,MEW 65,65,733660,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,310,2572,https://images.tcggo.com/tcggo/storage/2586/alakazam-ex-mew-65-151-pokemon.png,https://www.tcggo.com/external/cm/2572,https://www.tcggo.com/external/tcgplayer/2572,Alakazam ex,Alakazam ex 65,2.56,2.62,552,EUR,[],,,,,,,,,1,2.25,2.25,2.66,2.66,1,2.4,2.4,0.85,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.64,1.33,Double Rare,alakazam-ex,Pokémon,https://www.tcggo.com/pokemon/151/alakazam-ex-65,sv3pt5-65,516381,singles,
2026-08-23T17:19:56+02:00,,428,Uta,uta,MEW 74,74,733669,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2573,https://images.tcggo.com/tcggo/storage/2587/geodude-mew-74-151-pokemon.png,https://www.tcggo.com/external/cm/2573,https://www.tcggo.com/external/tcgplayer/2573,Geodude,Geodude 74,0.05,0.05,14729,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,geodude,Pokémon,https://www.tcggo.com/pokemon/151/geodude-74,sv3pt5-74,516569,singles,
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,MEW 80,80,733675,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2574,https://images.tcggo.com/tcggo/storage/2588/slowbro-mew-80-151-pokemon.png,https://www.tcggo.com/external/cm/2574,https://www.tcggo.com/external/tcgplayer/2574,Slowbro,Slowbro 80,0.07,0.08,10140,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,slowbro,Pokémon,https://www.tcggo.com/pokemon/151/slowbro-80,sv3pt5-80,516651,singles,
2026-08-23T17:19:56+02:00,,529,aoki,aoki,MEW 87,87,733682,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2575,https://images.tcggo.com/tcggo/storage/2589/dewgong-mew-87-151-pokemon.png,https://www.tcggo.com/external/cm/2575,https://www.tcggo.com/external/tcgplayer/2575,Dewgong,Dewgong 87,0.06,0.06,10466,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,dewgong,Pokémon,https://www.tcggo.com/pokemon/151/dewgong-87,sv3pt5-87,516656,singles,
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,MEW 89,89,733684,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,150,2576,https://images.tcggo.com/tcggo/storage/2590/muk-mew-89-151-pokemon.png,https://www.tcggo.com/external/cm/2576,https://www.tcggo.com/external/tcgplayer/2576,Muk,Muk 89,0.06,0.05,11221,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,muk,Pokémon,https://www.tcggo.com/pokemon/151/muk-89,sv3pt5-89,516658,singles,
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,MEW 90,90,733685,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2577,https://images.tcggo.com/tcggo/storage/2591/shellder-mew-90-151-pokemon.png,https://www.tcggo.com/external/cm/2577,https://www.tcggo.com/external/tcgplayer/2577,Shellder,Shellder 90,0.05,0.05,15043,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Common,shellder,Pokémon,https://www.tcggo.com/pokemon/151/shellder-90,sv3pt5-90,516659,singles,
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,MEW 91,91,733686,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2578,https://images.tcggo.com/tcggo/storage/2592/cloyster-mew-91-151-pokemon.png,https://www.tcggo.com/external/cm/2578,https://www.tcggo.com/external/tcgplayer/2578,Cloyster,Cloyster 91,0.08,0.08,9773,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.14,Uncommon,cloyster,Pokémon,https://www.tcggo.com/pokemon/151/cloyster-91,sv3pt5-91,516660,singles,
2026-08-23T17:19:56+02:00,,424,Mousho,mousho,MEW 97,97,733692,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2579,https://images.tcggo.com/tcggo/storage/2593/hypno-mew-97-151-pokemon.png,https://www.tcggo.com/external/cm/2579,https://www.tcggo.com/external/tcgplayer/2579,Hypno,Hypno 97,0.07,0.07,7710,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.05,0.13,Uncommon,hypno,Pokémon,https://www.tcggo.com/pokemon/151/hypno-97,sv3pt5-97,516666,singles,
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,MEW 104,104,733699,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2580,https://images.tcggo.com/tcggo/storage/2594/cubone-mew-104-151-pokemon.png,https://www.tcggo.com/external/cm/2580,https://www.tcggo.com/external/tcgplayer/2580,Cubone,Cubone 104,0.06,0.05,13582,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.15,Common,cubone,Pokémon,https://www.tcggo.com/pokemon/151/cubone-104,sv3pt5-104,516673,singles,
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,MEW 105,105,733700,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2581,https://images.tcggo.com/tcggo/storage/2595/marowak-mew-105-151-pokemon.png,https://www.tcggo.com/external/cm/2581,https://www.tcggo.com/external/tcgplayer/2581,Marowak,Marowak 105,0.2,0.2,6746,EUR,[],,,,,,,,,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.67,0.21,rare,marowak,Pokémon,https://www.tcggo.com/pokemon/151/marowak-105,sv3pt5-105,516674,singles,
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,MEW 106,106,733701,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2582,https://images.tcggo.com/tcggo/storage/2596/hitmonlee-mew-106-151-pokemon.png,https://www.tcggo.com/external/cm/2582,https://www.tcggo.com/external/tcgplayer/2582,Hitmonlee,Hitmonlee 106,0.09,0.09,6428,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.74,0.17,Uncommon,hitmonlee,Pokémon,https://www.tcggo.com/pokemon/151/hitmonlee-106,sv3pt5-106,516675,singles,
2026-08-23T17:19:56+02:00,,429,DOM,dom,MEW 107,107,733702,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2583,https://images.tcggo.com/tcggo/storage/2597/hitmonchan-mew-107-151-pokemon.png,https://www.tcggo.com/external/cm/2583,https://www.tcggo.com/external/tcgplayer/2583,Hitmonchan,Hitmonchan 107,0.08,0.09,6614,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.1,0.15,Uncommon,hitmonchan,Pokémon,https://www.tcggo.com/pokemon/151/hitmonchan-107,sv3pt5-107,516676,singles,
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,MEW 112,112,733707,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2584,https://images.tcggo.com/tcggo/storage/2598/rhydon-mew-112-151-pokemon.png,https://www.tcggo.com/external/cm/2584,https://www.tcggo.com/external/tcgplayer/2584,Rhydon,Rhydon 112,0.06,0.07,10893,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Uncommon,rhydon,Pokémon,https://www.tcggo.com/pokemon/151/rhydon-112,sv3pt5-112,516573,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,MEW 115,115,733710,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,230,2585,https://images.tcggo.com/tcggo/storage/2599/kangaskhan-ex-mew-115-151-pokemon.png,https://www.tcggo.com/external/cm/2585,https://www.tcggo.com/external/tcgplayer/2585,Kangaskhan ex,Kangaskhan ex 115,1.63,1.76,1036,EUR,[],,,,,,,,,0.5,0.7,0.7,4,4,0.5,1,1,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.94,0.99,Double Rare,kangaskhan-ex,Pokémon,https://www.tcggo.com/pokemon/151/kangaskhan-ex-115,sv3pt5-115,516581,singles,
2026-08-23T17:19:56+02:00,,404,aspara,aspara,MEW 117,117,733712,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,80,2586,https://images.tcggo.com/tcggo/storage/2600/seadra-mew-117-151-pokemon.png,https://www.tcggo.com/external/cm/2586,https://www.tcggo.com/external/tcgplayer/2586,Seadra,Seadra 117,0.07,0.07,11457,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,Uncommon,seadra,Pokémon,https://www.tcggo.com/pokemon/151/seadra-117,sv3pt5-117,516584,singles,
2026-08-23T17:19:56+02:00,,433,SIE NANAHARA,sie-nanahara,MEW 119,119,733714,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,110,2587,https://images.tcggo.com/tcggo/storage/2601/seaking-mew-119-151-pokemon.png,https://www.tcggo.com/external/cm/2587,https://www.tcggo.com/external/tcgplayer/2587,Seaking,Seaking 119,0.08,0.08,7384,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.22,0.13,Uncommon,seaking,Pokémon,https://www.tcggo.com/pokemon/151/seaking-119,sv3pt5-119,516682,singles,
2026-08-23T17:19:56+02:00,,538,Arai Kiriko,arai-kiriko,MEW 120,120,733715,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2588,https://images.tcggo.com/tcggo/storage/2602/staryu-mew-120-151-pokemon.png,https://www.tcggo.com/external/cm/2588,https://www.tcggo.com/external/tcgplayer/2588,Staryu,Staryu 120,0.05,0.04,14742,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,staryu,Pokémon,https://www.tcggo.com/pokemon/151/staryu-120,sv3pt5-120,516683,singles,
2026-08-23T17:19:56+02:00,,364,Toshinao Aoki,toshinao-aoki,MEW 126,126,733721,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2589,https://images.tcggo.com/tcggo/storage/2603/magmar-mew-126-151-pokemon.png,https://www.tcggo.com/external/cm/2589,https://www.tcggo.com/external/tcgplayer/2589,Magmar,Magmar 126,0.05,0.05,11753,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.13,0.14,Common,magmar,Pokémon,https://www.tcggo.com/pokemon/151/magmar-126,sv3pt5-126,516689,singles,
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,MEW 128,128,733723,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2590,https://images.tcggo.com/tcggo/storage/2604/tauros-mew-128-151-pokemon.png,https://www.tcggo.com/external/cm/2590,https://www.tcggo.com/external/tcgplayer/2590,Tauros,Tauros 128,0.07,0.06,7610,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.01,0.13,Uncommon,tauros,Pokémon,https://www.tcggo.com/pokemon/151/tauros-128,sv3pt5-128,516691,singles,
2026-08-23T17:19:56+02:00,,486,Ryota Murayama,ryota-murayama,MEW 136,136,733731,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,130,2591,https://images.tcggo.com/tcggo/storage/2605/flareon-mew-136-151-pokemon.png,https://www.tcggo.com/external/cm/2591,https://www.tcggo.com/external/tcgplayer/2591,Flareon,Flareon 136,0.32,0.35,4773,EUR,[],,,,,,,,,0.03,0.05,0.05,0.2,0.2,0.03,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.36,0.26,rare,flareon,Pokémon,https://www.tcggo.com/pokemon/151/flareon-136,sv3pt5-136,516699,singles,
