captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,467,Masa,masa,POR 92,92,877509,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,170,31890,https://images.tcggo.com/tcggo/storage/32278/aurorus.webp,https://www.tcggo.com/external/cm/31890,https://www.tcggo.com/external/tcgplayer/31890,Aurorus,Aurorus 92,,3.28,3.04,1092,EUR,[],2.48,1.7,1.7,2.5,2.5,2.5,2.9,2.9,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.09,Art Rare,aurorus,,https://www.tcggo.com/pokemon/perfect-order/aurorus-1,POR-92,684357,singles
2026-08-23T17:06:43+02:00,,359,HYOGONOSUKE,hyogonosuke,POR 93,93,877510,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,70,31891,https://images.tcggo.com/tcggo/storage/32279/dedenne.webp,https://www.tcggo.com/external/cm/31891,https://www.tcggo.com/external/tcgplayer/31891,Dedenne,Dedenne 93,,6.18,5.81,753,EUR,[],6.25,4.2,4.2,4.9,4.9,6.5,4,4,2.9,2.9,USD,,,,,,,,,,,,,,,88.67,1,,,,,,,,,,,EUR,4.74,Art Rare,dedenne,,https://www.tcggo.com/pokemon/perfect-order/dedenne-1,POR-93,684413,singles
2026-08-23T17:06:43+02:00,,496,Cona Nitanda,cona-nitanda,POR 94,94,877511,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,70,31892,https://images.tcggo.com/tcggo/storage/32280/clefairy.webp,https://www.tcggo.com/external/cm/31892,https://www.tcggo.com/external/tcgplayer/31892,Clefairy,Clefairy 94,,22.01,22.16,932,EUR,[],20,15,15,13,13,20,21.99,23.5,9.9,9.9,USD,71.32,4,,,,,,,154.34,1,,,,,149.93,3,,,,,,,,,,,EUR,16.39,Art Rare,clefairy,,https://www.tcggo.com/pokemon/perfect-order/clefairy-1,POR-94,684415,singles
2026-08-23T17:06:43+02:00,,376,MINAMINAMI Take,minaminami-take,POR 95,95,877512,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,60,31893,https://images.tcggo.com/tcggo/storage/32281/espurr.webp,https://www.tcggo.com/external/cm/31893,https://www.tcggo.com/external/tcgplayer/31893,Espurr,Espurr 95,,3.75,3.74,828,EUR,[],3.2,2.92,2.92,3,3,3.5,2.9,2.9,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.85,Art Rare,espurr,,https://www.tcggo.com/pokemon/perfect-order/espurr-1,POR-95,684418,singles
2026-08-23T17:06:43+02:00,,552,Kinu Nishimura,kinu-nishimura,POR 96,96,877513,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,140,31894,https://images.tcggo.com/tcggo/storage/32282/probopass.webp,https://www.tcggo.com/external/cm/31894,https://www.tcggo.com/external/tcgplayer/31894,Probopass,Probopass 96,,1.45,1.5,1487,EUR,[],0.9,0.8,0.8,1,1,0.9,1.75,1.8,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.8,Art Rare,probopass,,https://www.tcggo.com/pokemon/perfect-order/probopass-1,POR-96,684424,singles
2026-08-23T17:06:43+02:00,,408,kawayoo,kawayoo,POR 97,97,877514,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,140,31895,https://images.tcggo.com/tcggo/storage/32283/drapion.webp,https://www.tcggo.com/external/cm/31895,https://www.tcggo.com/external/tcgplayer/31895,Drapion,Drapion 97,,1.84,1.83,1136,EUR,[],0.8,0.95,0.95,1.15,1.15,0.8,2.4,2.5,1.39,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1,Art Rare,drapion,,https://www.tcggo.com/pokemon/perfect-order/drapion-1,POR-97,684434,singles
2026-08-23T17:06:43+02:00,,363,Anesaki Dynamic,anesaki-dynamic,POR 98,98,877515,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,100,31896,https://images.tcggo.com/tcggo/storage/32284/doublade.webp,https://www.tcggo.com/external/cm/31896,https://www.tcggo.com/external/tcgplayer/31896,Doublade,Doublade 98,,2.61,2.51,1015,EUR,[],2.4,1.6,1.6,2,2,2.4,2.69,2.69,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.62,Art Rare,doublade,,https://www.tcggo.com/pokemon/perfect-order/doublade-1,POR-98,684380,singles
2026-08-23T17:06:43+02:00,,416,Mina Nakai,mina-nakai,POR 99,99,877516,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,90,31897,https://images.tcggo.com/tcggo/storage/32285/raticate.webp,https://www.tcggo.com/external/cm/31897,https://www.tcggo.com/external/tcgplayer/31897,Raticate,Raticate 99,,4.53,4.06,992,EUR,[],2.5,2.6,2.6,3.35,3.35,2.5,4.5,4.5,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.17,Art Rare,raticate,,https://www.tcggo.com/pokemon/perfect-order/raticate-1,POR-99,684439,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 100,100,877517,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,320,31898,https://images.tcggo.com/tcggo/storage/32286/decidueye-ex.webp,https://www.tcggo.com/external/cm/31898,https://www.tcggo.com/external/tcgplayer/31898,Decidueye ex,Decidueye ex 100,,2.25,2.22,532,EUR,[],1.5,0.99,0.99,2.5,2.5,1.5,1.99,1.99,1.75,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.47,Ultra Rare,decidueye-ex,,https://www.tcggo.com/pokemon/perfect-order/decidueye-ex-1,POR-100,684371,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 101,101,877518,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,260,31899,https://images.tcggo.com/tcggo/storage/32287/salazzle-ex.webp,https://www.tcggo.com/external/cm/31899,https://www.tcggo.com/external/tcgplayer/31899,Salazzle ex,Salazzle ex 101,,2.28,2.27,592,EUR,[],1.95,0.99,0.99,1.5,1.5,1.95,2,2,0.85,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.26,Ultra Rare,salazzle-ex,,https://www.tcggo.com/pokemon/perfect-order/salazzle-ex-1,POR-101,684377,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 102,102,877519,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,330,31900,https://images.tcggo.com/tcggo/storage/32288/mega-starmie-ex.webp,https://www.tcggo.com/external/cm/31900,https://www.tcggo.com/external/tcgplayer/31900,Mega Starmie ex,Mega Starmie ex 102,,8.01,7.29,482,EUR,[],5.8,4.9,4.9,5,5,5.8,6.7,6.9,4,4,USD,37.67,4,,,,,,,,,,,,,88.46,5,,,13.75,1,21.28,2,,,,,EUR,4.09,Ultra Rare,mega-starmie-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-starmie-ex-1,POR-102,684361,singles
2026-08-23T17:06:43+02:00,,371,aky CG Works,aky-cg-works,POR 103,103,877520,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,320,31901,https://images.tcggo.com/tcggo/storage/32289/mega-clefable-ex.webp,https://www.tcggo.com/external/cm/31901,https://www.tcggo.com/external/tcgplayer/31901,Mega Clefable ex,Mega Clefable ex 103,,6.61,6.66,485,EUR,[],6.62,4.8,4.8,5.95,5.95,7,7,7,3,3,USD,35.08,2,,,,,,,,,,,,,89.21,5,,,,,41.36,2,,,,,EUR,3.75,Ultra Rare,mega-clefable-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-clefable-ex-1,POR-103,684384,singles
2026-08-23T17:06:43+02:00,,490,takuyoa,takuyoa,POR 104,104,877521,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,310,31902,https://images.tcggo.com/tcggo/storage/32290/mega-zygarde-ex.webp,https://www.tcggo.com/external/cm/31902,https://www.tcggo.com/external/tcgplayer/31902,Mega Zygarde ex,Mega Zygarde ex 104,,6.56,6.26,493,EUR,[],4.9,4.8,4.8,6.39,6.39,5.5,6,6,4.35,4.35,USD,80.62,2,,,25.28,1,,,,,,,66.99,1,132.69,5,,,,,20.14,2,,,,,EUR,4.65,Ultra Rare,mega-zygarde-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-zygarde-ex-1,POR-104,684337,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 105,105,877522,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,210,31903,https://images.tcggo.com/tcggo/storage/32291/yveltal-ex.webp,https://www.tcggo.com/external/cm/31903,https://www.tcggo.com/external/tcgplayer/31903,Yveltal ex,Yveltal ex 105,,5.79,5.67,500,EUR,[],3.86,4,4,5,5,3.86,5.9,5.9,3.8,3.8,USD,64.47,1,,,,,,,,,,,102.5,1,,,,,,,,,,,,,EUR,4.33,Ultra Rare,yveltal-ex,,https://www.tcggo.com/pokemon/perfect-order/yveltal-ex-1,POR-105,684387,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 106,106,877523,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,260,31904,https://images.tcggo.com/tcggo/storage/32292/mega-skarmory-ex.webp,https://www.tcggo.com/external/cm/31904,https://www.tcggo.com/external/tcgplayer/31904,Mega Skarmory ex,Mega Skarmory ex 106,,5.89,5.71,427,EUR,[],4.5,4.5,4.5,6.5,6.5,4.5,6.75,6.8,4.9,4.9,USD,50,2,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.74,Ultra Rare,mega-skarmory-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-skarmory-ex-1,POR-106,684352,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 107,107,877524,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,170,31905,https://images.tcggo.com/tcggo/storage/32293/meowth-ex.webp,https://www.tcggo.com/external/cm/31905,https://www.tcggo.com/external/tcgplayer/31905,Meowth ex,Meowth ex 107,,13.97,13.74,508,EUR,[],13.97,11.95,11.95,16.95,16.95,13.97,14.98,14.98,11.99,11.99,USD,52.25,5,,,,,25.71,2,,,,,,,345.25,3,,,,,37.86,1,227.16,1,,,EUR,10.32,Ultra Rare,meowth-ex,,https://www.tcggo.com/pokemon/perfect-order/meowth-ex-1,POR-107,684341,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 108,108,877525,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31906,https://images.tcggo.com/tcggo/storage/32294/energy-recycler.webp,https://www.tcggo.com/external/cm/31906,https://www.tcggo.com/external/tcgplayer/31906,Energy Recycler,Energy Recycler 108,,3.36,3.23,412,EUR,[],2.5,2.29,2.29,2.99,2.99,2.5,2.3,2.3,2.75,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.79,Ultra Rare,energy-recycler,,https://www.tcggo.com/pokemon/perfect-order/energy-recycler,POR-108,684327,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,POR 109,109,877526,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31907,https://images.tcggo.com/tcggo/storage/32295/forest-of-vitality.webp,https://www.tcggo.com/external/cm/31907,https://www.tcggo.com/external/tcgplayer/31907,Forest of Vitality,Forest of Vitality 109,,5.74,5.8,527,EUR,[],5,5.75,5.75,5,5,5,3.5,3.5,2.79,2.79,USD,22,1,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.94,Ultra Rare,forest-of-vitality,,https://www.tcggo.com/pokemon/perfect-order/forest-of-vitality,POR-109,684328,singles
2026-08-23T17:06:43+02:00,,452,Susumu Maeya,susumu-maeya,POR 110,110,877527,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31908,https://images.tcggo.com/tcggo/storage/32296/jacinthe.webp,https://www.tcggo.com/external/cm/31908,https://www.tcggo.com/external/tcgplayer/31908,Jacinthe,Jacinthe 110,,3.39,3.36,462,EUR,[],2.9,2.3,2.3,1.99,1.99,2.9,2.2,2.25,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.72,Ultra Rare,jacinthe,,https://www.tcggo.com/pokemon/perfect-order/jacinthe-1,POR-110,684394,singles
2026-08-23T17:06:43+02:00,,455,MARINA Chikazawa,marina-chikazawa,POR 111,111,877528,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31909,https://images.tcggo.com/tcggo/storage/32297/lumiose-city.webp,https://www.tcggo.com/external/cm/31909,https://www.tcggo.com/external/tcgplayer/31909,Lumiose City,Lumiose City 111,,2.76,2.66,485,EUR,[],1.8,1.8,1.8,2.75,2.75,1.8,2.3,2.4,1.49,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.22,Ultra Rare,lumiose-city,,https://www.tcggo.com/pokemon/perfect-order/lumiose-city-1,POR-111,684349,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,POR 112,112,877529,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31910,https://images.tcggo.com/tcggo/storage/32298/naveen.webp,https://www.tcggo.com/external/cm/31910,https://www.tcggo.com/external/tcgplayer/31910,Naveen,Naveen 112,,2.41,2.41,533,EUR,[],1.95,1.4,1.4,2.9,2.9,1.99,1.48,1.48,1.29,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.22,Ultra Rare,naveen,,https://www.tcggo.com/pokemon/perfect-order/naveen-1,POR-112,684347,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,POR 113,113,877530,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31911,https://images.tcggo.com/tcggo/storage/32299/poke-pad.webp,https://www.tcggo.com/external/cm/31911,https://www.tcggo.com/external/tcgplayer/31911,Poké Pad,Poké Pad 113,,11.6,11.78,443,EUR,[],10,10,10,22,22,11,7.23,7.23,11,11,USD,36.75,1,,,,,,,,,,,,,74.45,5,,,,,,,,,,,EUR,8.64,Ultra Rare,poke-pad,,https://www.tcggo.com/pokemon/perfect-order/poke-pad-1,POR-113,684333,singles
2026-08-23T17:06:43+02:00,,460,Atsushi Furusawa,atsushi-furusawa,POR 114,114,877531,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31912,https://images.tcggo.com/tcggo/storage/32300/rosas-encouragement.webp,https://www.tcggo.com/external/cm/31912,https://www.tcggo.com/external/tcgplayer/31912,Rosa's Encouragement,Rosa's Encouragement 114,,6.33,5.7,582,EUR,[],5,3.95,3.95,9,9,6.99,5,5,3.6,3.6,USD,41.28,4,,,,,,,,,,,81.8,2,126.38,5,,,,,14.5,1,,,,,EUR,3.88,Ultra Rare,rosas-encouragement,,https://www.tcggo.com/pokemon/perfect-order/rosas-encouragement-1,POR-114,684391,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 115,115,877532,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31913,https://images.tcggo.com/tcggo/storage/32301/sacred-ash.webp,https://www.tcggo.com/external/cm/31913,https://www.tcggo.com/external/tcgplayer/31913,Sacred Ash,Sacred Ash 115,,2.65,2.77,448,EUR,[],2,1.98,1.98,2.95,2.95,2,2.75,2.75,1.79,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.33,Ultra Rare,sacred-ash,,https://www.tcggo.com/pokemon/perfect-order/sacred-ash,POR-115,684326,singles
2026-08-23T17:06:43+02:00,,426,Akira Komayama,akira-komayama,POR 116,116,877533,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31914,https://images.tcggo.com/tcggo/storage/32302/tarragon.webp,https://www.tcggo.com/external/cm/31914,https://www.tcggo.com/external/tcgplayer/31914,Tarragon,Tarragon 116,,2.91,2.74,535,EUR,[],2,1.9,1.9,3.9,3.9,2,2,2,1.49,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.31,Ultra Rare,tarragon,,https://www.tcggo.com/pokemon/perfect-order/tarragon-1,POR-116,684345,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,POR 117,117,877534,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31915,https://images.tcggo.com/tcggo/storage/32303/wondrous-patch.webp,https://www.tcggo.com/external/cm/31915,https://www.tcggo.com/external/tcgplayer/31915,Wondrous Patch,Wondrous Patch 117,,3.44,3.32,411,EUR,[],2.3,2,2,3.95,3.95,2.3,2.7,2.7,2.44,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.82,Ultra Rare,wondrous-patch,,https://www.tcggo.com/pokemon/perfect-order/wondrous-patch,POR-117,684331,singles
2026-08-23T17:06:43+02:00,,490,takuyoa,takuyoa,POR 118,118,877535,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,330,31916,https://images.tcggo.com/tcggo/storage/32304/mega-starmie-ex.webp,https://www.tcggo.com/external/cm/31916,https://www.tcggo.com/external/tcgplayer/31916,Mega Starmie ex,Mega Starmie ex 118,,39.65,39.77,736,EUR,[],39,29,29,34,34,39,45,45,24,24,USD,72.92,5,,,,,50.99,5,,,,,134.57,3,170.08,5,,,53.83,1,52.33,5,269.14,1,114.38,2,EUR,35.34,Special Art Rare,mega-starmie-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-starmie-ex-2,POR-118,684362,singles
2026-08-23T17:06:43+02:00,,496,Cona Nitanda,cona-nitanda,POR 119,119,877536,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,320,31917,https://images.tcggo.com/tcggo/storage/32305/mega-clefable-ex.webp,https://www.tcggo.com/external/cm/31917,https://www.tcggo.com/external/tcgplayer/31917,Mega Clefable ex,Mega Clefable ex 119,,45.72,44.03,694,EUR,[],45,34,34,32,32,46.75,50,50,33.49,33.49,USD,88.42,5,,,44,1,83.25,2,,,,,197.28,2,165.6,5,,,,,114.01,5,186.72,2,,,EUR,44.64,Special Art Rare,mega-clefable-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-clefable-ex-2,POR-119,684385,singles
2026-08-23T17:06:43+02:00,,454,kantaro,kantaro,POR 120,120,877537,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,310,31918,https://images.tcggo.com/tcggo/storage/32306/mega-zygarde-ex.webp,https://www.tcggo.com/external/cm/31918,https://www.tcggo.com/external/tcgplayer/31918,Mega Zygarde ex,Mega Zygarde ex 120,,47.56,45.82,722,EUR,[],46.93,34.99,34.99,45,45,50,60,60,36,36,USD,85.83,5,,,,,56.54,4,454.17,3,,,245.7,5,222.62,5,,,59.56,1,98.27,5,301.54,5,,,EUR,50.48,Special Art Rare,mega-zygarde-ex,,https://www.tcggo.com/pokemon/perfect-order/mega-zygarde-ex-2,POR-120,684338,singles
2026-08-23T17:06:43+02:00,,528,Natsumi Yoshida,natsumi-yoshida,POR 121,121,877538,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,170,31919,https://images.tcggo.com/tcggo/storage/32307/meowth-ex.webp,https://www.tcggo.com/external/cm/31919,https://www.tcggo.com/external/tcgplayer/31919,Meowth ex,Meowth ex 121,,96.97,96.44,681,EUR,[],125,64.99,64.99,69.99,69.99,125,500,105,72,72,USD,155.58,5,,,,,114.15,5,816.14,1,144.74,1,311.82,5,393.11,5,,,104.24,3,122.11,5,375.25,5,304.73,1,EUR,110.31,Special Art Rare,meowth-ex,,https://www.tcggo.com/pokemon/perfect-order/meowth-ex-2,POR-121,684342,singles
