captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 101,101,895886,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49870,https://images.tcggo.com/tcggo/storage/38226/mega-darkrai-ex-101-pitch-black.png,https://www.tcggo.com/external/cm/49870,https://www.tcggo.com/external/tcgplayer/49870,Mega Darkrai ex,Mega Darkrai ex 101,10.18,9.56,395,EUR,[],7,8,8,10,10,7,10,10,7,7,,,,,,,,,,,,EUR,10.77,Ultra Rare,mega-darkrai-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-darkrai-ex-1,PBL-101,704858,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 102,102,895887,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49871,https://images.tcggo.com/tcggo/storage/38227/morpeko-ex-102-pitch-black.png,https://www.tcggo.com/external/cm/49871,https://www.tcggo.com/external/tcgplayer/49871,Morpeko ex,Morpeko ex 102,3.91,3.81,443,EUR,[],3.62,3,3,3.4,3.4,3.62,3.5,3.5,1.99,1.99,USD,40.42,2,,,15.07,1,44.34,1,44.34,1,EUR,5.57,Ultra Rare,morpeko-ex,,https://www.tcggo.com/pokemon/pitch-black/morpeko-ex-1,PBL-102,704859,singles
2026-08-23T17:06:43+02:00,,1192,Keisuke Azuma,keisuke-azuma,PBL 103,103,895888,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49872,https://images.tcggo.com/tcggo/storage/38228/mega-excadrill-ex-103-pitch-black.png,https://www.tcggo.com/external/cm/49872,https://www.tcggo.com/external/tcgplayer/49872,Mega Excadrill ex,Mega Excadrill ex 103,6.01,5.85,325,EUR,[],5.5,4,4,5.95,5.95,5.5,5,5,4.95,4.95,,,,,,,,,,,,EUR,7.54,Ultra Rare,mega-excadrill-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-excadrill-ex-1,PBL-103,704860,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PBL 104,104,895889,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49873,https://images.tcggo.com/tcggo/storage/38229/brave-bangle-104-pitch-black.png,https://www.tcggo.com/external/cm/49873,https://www.tcggo.com/external/tcgplayer/49873,Brave Bangle,Brave Bangle 104,3.19,3.05,328,EUR,[],2.5,1.99,1.99,4.45,4.45,2.59,1.99,1.99,3.29,3.29,,,,,,,,,,,,EUR,4.03,Ultra Rare,brave-bangle,,https://www.tcggo.com/pokemon/pitch-black/brave-bangle-2,PBL-104,704861,singles
2026-08-23T17:06:43+02:00,,517,Ayaka Yoshida,ayaka-yoshida,PBL 105,105,895890,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49874,https://images.tcggo.com/tcggo/storage/38230/crushing-hammer-105-pitch-black.png,https://www.tcggo.com/external/cm/49874,https://www.tcggo.com/external/tcgplayer/49874,Crushing Hammer,Crushing Hammer 105,3.53,3.4,350,EUR,[],2.2,2.19,2.19,3.6,3.6,2.2,1.9,1.9,3.45,3.45,,,,,,,,,,,,EUR,4.44,Ultra Rare,crushing-hammer,,https://www.tcggo.com/pokemon/pitch-black/crushing-hammer-9,PBL-105,704862,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PBL 106,106,895891,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49875,https://images.tcggo.com/tcggo/storage/38231/dark-bell-106-pitch-black.png,https://www.tcggo.com/external/cm/49875,https://www.tcggo.com/external/tcgplayer/49875,Dark Bell,Dark Bell 106,2.45,2.23,452,EUR,[],1.25,1.35,1.35,2.5,2.5,1.25,2.2,2.2,1.15,1.15,,,,,,,,,,,,EUR,2.18,Ultra Rare,dark-bell,,https://www.tcggo.com/pokemon/pitch-black/dark-bell-1,PBL-106,704863,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PBL 107,107,895892,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49876,https://images.tcggo.com/tcggo/storage/38232/energy-switch-107-pitch-black.png,https://www.tcggo.com/external/cm/49876,https://www.tcggo.com/external/tcgplayer/49876,Energy Switch,Energy Switch 107,2.21,1.94,447,EUR,[],1.89,0.7,1,2.79,2.79,1.89,1,1,1.55,1.55,,,,,,,,,,,,EUR,1.87,Ultra Rare,energy-switch,,https://www.tcggo.com/pokemon/pitch-black/energy-switch-18,PBL-107,704864,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,PBL 108,108,895893,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49877,https://images.tcggo.com/tcggo/storage/38233/gladions-final-battle-108-pitch-black.png,https://www.tcggo.com/external/cm/49877,https://www.tcggo.com/external/tcgplayer/49877,Gladion's Final Battle,Gladion's Final Battle 108,3.51,3.47,349,EUR,[],3.08,2,2,4.3,4.3,3.08,3.89,3.89,1.5,1.5,,,,,,,,,,,,EUR,2.87,Ultra Rare,gladions-final-battle,,https://www.tcggo.com/pokemon/pitch-black/gladions-final-battle-1,PBL-108,704865,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,PBL 109,109,895894,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49878,https://images.tcggo.com/tcggo/storage/38234/gwynn-109-pitch-black.png,https://www.tcggo.com/external/cm/49878,https://www.tcggo.com/external/tcgplayer/49878,Gwynn,Gwynn 109,8.09,7.94,356,EUR,[],8,6.9,6.9,9,9,8,5.99,5.99,5.4,5.4,,,,,,,,,,,,EUR,7.37,Ultra Rare,gwynn,,https://www.tcggo.com/pokemon/pitch-black/gwynn-1,PBL-109,704866,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,PBL 110,110,895895,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49879,https://images.tcggo.com/tcggo/storage/38235/iron-defender-110-pitch-black.png,https://www.tcggo.com/external/cm/49879,https://www.tcggo.com/external/tcgplayer/49879,Iron Defender,Iron Defender 110,1.47,1.46,419,EUR,[],0.75,0.5,0.6,1.25,1.25,0.75,1.5,1.5,1,1,,,,,,,,,,,,EUR,0.94,Ultra Rare,iron-defender,,https://www.tcggo.com/pokemon/pitch-black/iron-defender-1,PBL-110,704867,singles
2026-08-23T17:06:43+02:00,,477,En Morikura,en-morikura,PBL 111,111,895896,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49880,https://images.tcggo.com/tcggo/storage/38236/mistys-vitality-111-pitch-black.png,https://www.tcggo.com/external/cm/49880,https://www.tcggo.com/external/tcgplayer/49880,Misty's Vitality,Misty's Vitality 111,18.48,16.4,488,EUR,[],18.66,12.99,12.99,17.5,17.5,19.95,12.5,12.5,9.5,9.5,,,,,,,,,,,,EUR,14.62,Ultra Rare,mistys-vitality,,https://www.tcggo.com/pokemon/pitch-black/mistys-vitality-1,PBL-111,704868,singles
2026-08-23T17:06:43+02:00,,385,Teeziro,teeziro,PBL 112,112,895897,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49881,https://images.tcggo.com/tcggo/storage/38237/rust-syndicate-grunt-112-pitch-black.png,https://www.tcggo.com/external/cm/49881,https://www.tcggo.com/external/tcgplayer/49881,Rust Syndicate Grunt,Rust Syndicate Grunt 112,2.58,2.32,487,EUR,[],1.94,1.4,1.4,2.5,2.5,1.94,1.99,1.99,1.98,1.98,,,,,,,,,,,,EUR,2.15,Ultra Rare,rust-syndicate-grunt,,https://www.tcggo.com/pokemon/pitch-black/rust-syndicate-grunt-1,PBL-112,704869,singles
2026-08-23T17:06:43+02:00,,464,inose yukie,inose-yukie,PBL 113,113,895898,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49882,https://images.tcggo.com/tcggo/storage/38238/tremendous-bomb-113-pitch-black.png,https://www.tcggo.com/external/cm/49882,https://www.tcggo.com/external/tcgplayer/49882,Tremendous Bomb,Tremendous Bomb 113,1.41,1.31,461,EUR,[],0.6,0.7,0.7,1.5,1.5,0.6,1,1,0.9,0.9,,,,,,,,,,,,EUR,1.09,Ultra Rare,tremendous-bomb,,https://www.tcggo.com/pokemon/pitch-black/tremendous-bomb-1,PBL-113,704870,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,PBL 114,114,895899,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49883,https://images.tcggo.com/tcggo/storage/38239/mega-zeraora-ex-114-pitch-black.png,https://www.tcggo.com/external/cm/49883,https://www.tcggo.com/external/tcgplayer/49883,Mega Zeraora ex,Mega Zeraora ex 114,52.4,49.66,264,EUR,[],45.69,42,42,30,30,45.69,89.98,89.98,37,37,,,,,,,,,,,,EUR,52.82,Special Illustration Rare,mega-zeraora-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-zeraora-ex-2,PBL-114,704871,singles
2026-08-23T17:06:43+02:00,,470,REND,rend,PBL 115,115,895900,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49884,https://images.tcggo.com/tcggo/storage/38240/mega-chandelure-ex-115-pitch-black.png,https://www.tcggo.com/external/cm/49884,https://www.tcggo.com/external/tcgplayer/49884,Mega Chandelure ex,Mega Chandelure ex 115,35.42,33.61,351,EUR,[],34.89,29,29,32.5,32.5,34.89,39.5,39.99,25,25,USD,,,38.14,1,61.92,1,,,,,EUR,39.84,Special Illustration Rare,mega-chandelure-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-chandelure-ex-2,PBL-115,704872,singles
2026-08-23T17:06:43+02:00,,434,AKIRA EGAWA,akira-egawa,PBL 116,116,895901,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49885,https://images.tcggo.com/tcggo/storage/38241/mega-darkrai-ex-116-pitch-black.png,https://www.tcggo.com/external/cm/49885,https://www.tcggo.com/external/tcgplayer/49885,Mega Darkrai ex,Mega Darkrai ex 116,282.58,271.04,350,EUR,[],209.9,219.99,219.99,205,205,236.75,330,330,279,279,USD,873.5,2,,,,,,,,,EUR,186.69,Special Illustration Rare,mega-darkrai-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-darkrai-ex-2,PBL-116,704873,singles
2026-08-23T17:06:43+02:00,,536,NC Empire,nc-empire,PBL 117,117,895902,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49886,https://images.tcggo.com/tcggo/storage/38242/morpeko-ex-117-pitch-black.png,https://www.tcggo.com/external/cm/49886,https://www.tcggo.com/external/tcgplayer/49886,Morpeko ex,Morpeko ex 117,66.82,68.66,226,EUR,[],84.13,53,53,54,54,88,61,61,44,44,USD,,,,,102.58,1,,,,,EUR,81.16,Special Illustration Rare,morpeko-ex,,https://www.tcggo.com/pokemon/pitch-black/morpeko-ex-2,PBL-117,704874,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,PBL 118,118,895903,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49887,https://images.tcggo.com/tcggo/storage/38243/gladions-final-battle-118-pitch-black.png,https://www.tcggo.com/external/cm/49887,https://www.tcggo.com/external/tcgplayer/49887,Gladion's Final Battle,Gladion's Final Battle 118,24.7,24.45,279,EUR,[],20.49,20.5,20.5,23.5,23.5,20.49,20,20,18.99,18.99,,,,,,,,,,,,EUR,27.94,Special Illustration Rare,gladions-final-battle,,https://www.tcggo.com/pokemon/pitch-black/gladions-final-battle-2,PBL-118,704875,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,PBL 119,119,895904,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49888,https://images.tcggo.com/tcggo/storage/38244/gwynn-119-pitch-black.png,https://www.tcggo.com/external/cm/49888,https://www.tcggo.com/external/tcgplayer/49888,Gwynn,Gwynn 119,27.46,26.92,228,EUR,[],28,23.99,23.99,17.99,17.99,28,24,24,15,15,USD,,,,,35.67,1,,,,,EUR,31.48,Special Illustration Rare,gwynn,,https://www.tcggo.com/pokemon/pitch-black/gwynn-2,PBL-119,704876,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 120,120,895905,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49889,https://images.tcggo.com/tcggo/storage/38245/mega-darkrai-ex-120-pitch-black.png,https://www.tcggo.com/external/cm/49889,https://www.tcggo.com/external/tcgplayer/49889,Mega Darkrai ex,Mega Darkrai ex 120,158.8,144.86,242,EUR,[],156.47,140,140,120,120,159,150,150,135,135,,,,,,,,,,,,EUR,145.26,Mega Hyper Rare,mega-darkrai-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-darkrai-ex-3,PBL-120,704877,singles
