expansion_id,expansion_name,expansion_released_at,analysis_start,analysis_end,price_rank,observed_on,card_id,cardmarket_id,tcgid,card_name,card_number,rarity,cm_low,cm_low_de,cm_low_es,cm_low_fr,cm_low_it,tcg_player_market
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-06,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,236.07,198,179.9,270,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-07,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,234.99,175,270,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-08,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,210,180,280,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-09,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,299.99,204,170,270,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-10,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,159.99,265,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-11,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,150,260,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-12,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-13,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,179.9,270,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-14,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,179.9,270,183.98,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-15,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-16,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-17,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,305,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-18,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,295,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-19,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,210,179.99,270,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-20,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,208,179.99,340,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-21,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,295,210,180,340,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-22,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,210,179.99,290,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-23,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,295,210,195,280,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-24,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,295,180,180,280,179,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-25,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,280,298,250,270,189.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-26,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,280,300,275,339.99,189.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-27,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,300,199.99,300,189.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-28,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,315.19,199.99,329,189.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-29,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,310,315,244.99,349.99,189.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-04-30,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,350,315.08,182,340,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-01,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,350,316.56,240,320,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-02,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,316.05,220,320,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-03,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,316.05,182,320,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-04,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,316.16,220,425,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-05,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,315.9,220,460,187,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-07,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,315.9,200,460,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-09,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,315.43,182,460,189.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-12,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370,315.43,182,399,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-13,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,391.98,314.77,182,394.99,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-14,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,391.98,314.77,200,369.99,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-15,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,391.98,314.77,182,369.99,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-19,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,391.98,314.77,182,414,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-20,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,392.34,300,194,414,179,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-21,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,392.75,320,194,295,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-22,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,392.93,319.95,194,390,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-23,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,393.34,319.95,182,390,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-24,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,393.34,300,219.95,439.99,160,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-25,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,393.57,300,182,369.99,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-26,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,394.14,300,200,399,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-27,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,392.95,280,200,390,184.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-28,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379,290,182,450,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-29,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379,290,182,399,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-30,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379,270,182,399,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-05-31,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,392.23,269.95,200,410,184.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-01,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379,269.95,182,399,169.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-02,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,387.27,270,215,399,169.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-03,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379,270,193,399,184.89,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-04,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,380,270,199.95,350,184.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-05,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,380,317.95,182,400,184.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-06,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,380,299.99,193,330,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-07,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,380,270,193,330,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-08,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,380,270,182,330,184.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-09,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,379.65,260,182,429,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-10,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.1,249,193,429,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-11,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,377.28,280,190,350,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-12,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.09,249,184.95,380,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-13,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.07,249,182,430,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-14,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.07,269,180,320,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-15,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.07,270,180,320,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-16,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,369.49,270,180,320,175,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-17,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,369.19,270,178.99,349,184.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-18,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,369.1,270,180,430,169,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-19,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,367.87,259,175,330,169,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-20,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,368.23,259,180,349,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-21,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,368.23,259,170,349,169,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-22,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,368.23,259,170,349,169,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-23,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.13,294.99,170,350,165,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-24,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.39,294.99,170,315,184.58,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-25,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,370.24,294.99,170,315,184.58,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-26,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,365,294.99,169,315,160,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-27,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,300,304.99,169,315,184.58,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-28,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,300,289.99,169,315,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-29,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,300,285.99,169,315,184.58,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-06-30,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,300,279.99,169,309,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-01,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,346.75,275,169,309,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-02,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,348.6,259.99,169,309,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-06,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330.65,259.98,160,305,165,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-07,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,320,259.98,200,305,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-08,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.45,259.98,195,300,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-09,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.45,259.98,160,300,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-10,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.45,259.98,160,300,159,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-12,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.52,275,160,300,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-13,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.47,275,160,300,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-14,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.13,275,159,299,159.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-16,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.13,275,159.01,299,159.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-17,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.13,275,159.01,299,159.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-18,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,333.19,275,140,299,160.62,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-19,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,333.19,275,150,299,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-20,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,333.19,275,150,299,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-21,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,333.19,275,159.01,299,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-22,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.39,220,150,299,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-23,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,332.39,220,150,279,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-24,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,220,147,279,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-26,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,220,147,279,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-27,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,220,147,279,158,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-28,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,249.99,180,279,149.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-29,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,249.99,180,279,149.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-30,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,200,147,279,149.99,336.07
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-07-31,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,331.42,200,147,279,149.99,336.24
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-01,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,318.81,200,147,359,149.99,336.24
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-03,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,318.81,200,175,369,149.99,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-04,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,318.81,200,175,370,149.99,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-05,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,318.81,200,175,370,149.99,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-07,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330.69,212,190,369.9,149.99,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-10,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330.69,218.99,190,369.9,150,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-11,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,301.33,219,190,359,159.95,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-12,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,301.33,219,190,359,150,328.49
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-13,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,301.46,248.5,190,359,150,322.5
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-14,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,248.5,190,350,150,322.5
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-15,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,249.99,190,350,150,306.68
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-16,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,220,190,350,150,306.68
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-17,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,220,190,359,150,306.68
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-18,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,220,190,359,150,306.68
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,6,2026-08-19,31732,869892,me2pt5-281,Team Rocket's Mewtwo ex,281,Special Illustration Rare,330,248,190,359,160,306.68
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-19,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,,155,300,210,395,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-20,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,323.95,160,300,200,300,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-21,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,323.99,159.28,300,200,365,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-22,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,312.22,158,300,185,350,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-23,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,253.24,155,300,185,260,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-24,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,241.72,140,300,270,259,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-25,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,230.25,142.5,279.95,230,230,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-26,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,234.99,140.5,499,270,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-27,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,250,134.5,250,260,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-02-28,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,215,139.9,250,239,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-01,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,217.4,137.5,250,239,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-02,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,217.37,129.99,210,239,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-03,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,218.48,144,210,248,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-04,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,219.02,130,290,239,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-05,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,200,130,290,235,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-06,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,219.26,130,210,270,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-07,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,219.98,143.99,210,220,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-08,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,219.98,180,210,220,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-09,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,199,150,300,220,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-10,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,199,179.99,205,218,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-11,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,199,150,447,218,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-12,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,199,169.99,198,218,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-13,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,215,178,198,218,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,7,2026-03-14,31746,869906,me2pt5-295,Mega Dragonite ex,295,Mega Hyper Rare,215,159,198,218,195,
